0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,646,31,273,61,493,91,110,121,637,151,622,181,386,211,392,241,377,271,207,,,,
2,609,32,517,62,479,92,384,122,417,152,400,182,501,212,124,242,224,272,285,,,,
3,164,33,312,63,546,93,583,123,580,153,167,183,503,213,186,243,74,273,210,,,,
4,380,34,101,64,492,94,591,124,82,154,424,184,352,214,316,244,80,274,333,,,,
5,332,35,453,65,194,95,224,125,268,155,353,185,257,215,618,245,607,275,66,,,,
6,143,36,295,66,457,96,359,126,671,156,166,186,658,216,205,246,125,276,287,,,,
7,360,37,409,67,66,97,365,127,576,157,305,187,640,217,113,247,70,277,435,,,,
8,208,38,171,68,281,98,119,128,366,158,630,188,141,218,48,248,319,278,254,,,,
9,369,39,281,69,284,99,155,129,705,159,341,189,533,219,199,249,80,279,475,,,,
10,153,40,611,70,125,100,371,130,677,160,400,190,528,220,327,250,584,280,121,,,,
11,584,41,462,71,55,101,360,131,249,161,220,191,610,221,572,251,352,281,497,,,,
12,242,42,540,72,434,102,285,132,210,162,580,192,550,222,453,252,100,282,171,,,,
13,151,43,51,73,401,103,278,133,387,163,390,193,172,223,606,253,179,283,221,,,,
14,454,44,434,74,382,104,615,134,226,164,75,194,92,224,397,254,207,284,109,,,,
15,292,45,85,75,659,105,178,135,455,165,596,195,615,225,261,255,59,285,84,,,,
16,570,46,190,76,355,106,646,136,307,166,477,196,37,226,202,256,264,286,499,,,,
17,220,47,277,77,566,107,51,137,260,167,205,197,165,227,160,257,387,287,201,,,,
18,98,48,496,78,247,108,570,138,580,168,112,198,497,228,87,258,412,288,317,,,,
19,182,49,269,79,68,109,585,139,256,169,111,199,560,229,108,259,198,289,414,,,,
20,195,50,622,80,614,110,352,140,260,170,5,200,277,230,652,260,590,290,111,,,,
21,327,51,243,81,394,111,76,141,339,171,636,201,455,231,401,261,532,291,437,,,,
22,525,52,500,82,40,112,486,142,113,172,282,202,24,232,100,262,283,292,584,,,,
23,393,53,229,83,254,113,476,143,181,173,657,203,455,233,627,263,100,293,62,,,,
24,610,54,618,84,40,114,458,144,405,174,680,204,351,234,296,264,234,294,657,,,,
25,226,55,117,85,121,115,415,145,347,175,536,205,76,235,71,265,45,295,330,,,,
26,91,56,381,86,117,116,384,146,49,176,89,206,271,236,107,266,273,296,343,,,,
27,666,57,76,87,205,117,304,147,66,177,289,207,98,237,85,267,187,297,381,,,,
28,182,58,696,88,224,118,604,148,426,178,102,208,35,238,497,268,653,298,209,,,,
29,295,59,228,89,192,119,620,149,310,179,391,209,621,239,533,269,155,299,371,,,,
30,340,60,360,90,66,120,531,150,109,180,401,210,35,240,464,270,175,300,229,,,,
Centre:,390519,DR.,BANSI,DHAR,"SCHOOL,",DR.,BANSI,DHAR,SCHOOL,SHRIRAM,NAGAR,DCM,COLONY,KOTA,"324004,","KOTA,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,132,331,90,361,693,391,377,421,509,451,285,481,329,,,,,,,,,,
302,599,332,507,362,695,392,465,422,323,452,581,482,161,,,,,,,,,,
303,267,333,662,363,121,393,447,423,95,453,309,483,377,,,,,,,,,,
304,102,334,380,364,446,394,528,424,242,454,65,484,229,,,,,,,,,,
305,186,335,633,365,45,395,103,425,596,455,213,485,148,,,,,,,,,,
306,197,336,235,366,83,396,585,426,220,456,222,486,143,,,,,,,,,,
307,133,337,278,367,442,397,220,427,115,457,348,487,527,,,,,,,,,,
308,279,338,383,368,326,398,413,428,178,458,508,488,660,,,,,,,,,,
309,378,339,510,369,371,399,513,429,591,459,234,489,16,,,,,,,,,,
310,31,340,84,370,191,400,155,430,324,460,271,490,250,,,,,,,,,,
311,643,341,229,371,126,401,114,431,496,461,296,491,151,,,,,,,,,,
312,32,342,414,372,472,402,124,432,95,462,490,492,164,,,,,,,,,,
313,275,343,3,373,157,403,250,433,79,463,100,,,,,,,,,,,,
314,223,344,100,374,670,404,156,434,524,464,465,,,,,,,,,,,,
315,408,345,483,375,161,405,502,435,301,465,162,,,,,,,,,,,,
316,335,346,408,376,320,406,257,436,403,466,123,,,,,,,,,,,,
317,117,347,40,377,153,407,528,437,99,467,230,,,,,,,,,,,,
318,178,348,82,378,204,408,489,438,155,468,540,,,,,,,,,,,,
319,432,349,647,379,505,409,539,439,417,469,162,,,,,,,,,,,,
320,282,350,662,380,242,410,300,440,228,470,227,,,,,,,,,,,,
321,229,351,189,381,230,411,518,441,589,471,162,,,,,,,,,,,,
322,51,352,640,382,330,412,213,442,49,472,67,,,,,,,,,,,,
323,48,353,613,383,675,413,78,443,384,473,10,,,,,,,,,,,,
324,479,354,293,384,108,414,79,444,111,474,410,,,,,,,,,,,,
325,231,355,268,385,700,415,201,445,576,475,244,,,,,,,,,,,,
326,283,356,449,386,22,416,273,446,136,476,155,,,,,,,,,,,,
327,22,357,278,387,93,417,66,447,477,477,192,,,,,,,,,,,,
328,207,358,407,388,356,418,84,448,221,478,69,,,,,,,,,,,,
329,646,359,34,389,483,419,219,449,595,479,343,,,,,,,,,,,,
330,535,360,653,390,638,420,245,450,341,480,122,,,,,,,,,,,,
