0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,127,31,186,61,96,91,70,121,105,151,7,181,93,211,254,241,140
2,485,32,104,62,498,92,137,122,414,152,503,182,383,212,121,242,72
3,313,33,125,63,20,93,54,123,370,153,244,183,161,213,660,243,222
4,319,34,23,64,216,94,115,124,43,154,58,184,59,214,569,244,203
5,311,35,216,65,106,95,50,125,250,155,50,185,47,215,224,245,184
6,388,36,408,66,323,96,117,126,65,156,74,186,165,216,352,246,71
7,21,37,244,67,377,97,318,127,85,157,715,187,57,217,180,247,56
8,242,38,106,68,89,98,65,128,207,158,98,188,79,218,607,248,45
9,142,39,50,69,586,99,131,129,92,159,507,189,279,219,282,249,491
10,162,40,255,70,238,100,97,130,183,160,52,190,144,220,41,250,211
11,53,41,425,71,258,101,81,131,127,161,196,191,139,221,18,251,87
12,304,42,246,72,289,102,39,132,95,162,288,192,375,222,548,252,96
13,61,43,193,73,126,103,325,133,382,163,494,193,150,223,634,253,666
14,66,44,66,74,61,104,60,134,340,164,63,194,496,224,85,254,429
15,115,45,63,75,186,105,267,135,254,165,302,195,95,225,113,255,272
16,224,46,135,76,66,106,119,136,74,166,61,196,656,226,25,256,89
17,56,47,162,77,86,107,122,137,348,167,187,197,253,227,120,257,444
18,170,48,14,78,36,108,449,138,340,168,359,198,281,228,299,,
19,120,49,39,79,405,109,127,139,123,169,95,199,150,229,56,,
20,227,50,35,80,135,110,16,140,274,170,304,200,174,230,202,,
21,40,51,73,81,210,111,76,141,558,171,198,201,250,231,561,,
22,150,52,626,82,186,112,131,142,436,172,457,202,225,232,294,,
23,90,53,96,83,135,113,394,143,166,173,105,203,132,233,680,,
24,54,54,217,84,188,114,544,144,50,174,292,204,209,234,74,,
25,230,55,24,85,27,115,126,145,90,175,391,205,192,235,98,,
26,184,56,58,86,67,116,197,146,423,176,360,206,232,236,463,,
27,550,57,247,87,50,117,112,147,81,177,68,207,482,237,78,,
28,122,58,452,88,69,118,188,148,212,178,147,208,17,238,70,,
29,111,59,149,89,389,119,58,149,13,179,264,209,468,239,477,,
30,90,60,353,90,304,120,72,150,25,180,272,210,465,240,0,,
