0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,53,31,51,61,115,91,41,121,113,151,105,181,113
2,57,32,81,62,127,92,94,122,167,152,69,182,260
3,138,33,208,63,300,93,106,123,112,153,186,183,155
4,315,34,102,64,286,94,95,124,20,154,26,184,43
5,168,35,237,65,108,95,87,125,84,155,68,185,106
6,81,36,265,66,78,96,158,126,112,156,108,186,86
7,183,37,61,67,67,97,168,127,298,157,141,187,206
8,106,38,520,68,59,98,167,128,186,158,75,188,89
9,175,39,85,69,77,99,115,129,80,159,277,189,97
10,109,40,151,70,151,100,170,130,85,160,108,190,151
11,279,41,50,71,133,101,233,131,215,161,172,,
12,162,42,91,72,70,102,102,132,115,162,110,,
13,102,43,76,73,95,103,93,133,368,163,152,,
14,128,44,173,74,120,104,289,134,77,164,92,,
15,122,45,193,75,240,105,151,135,154,165,111,,
16,155,46,95,76,37,106,160,136,185,166,264,,
17,57,47,71,77,66,107,89,137,57,167,172,,
18,448,48,66,78,105,108,55,138,26,168,75,,
19,49,49,212,79,106,109,34,139,151,169,85,,
20,72,50,94,80,124,110,125,140,25,170,103,,
21,73,51,121,81,160,111,115,141,179,171,75,,
22,274,52,256,82,76,112,110,142,110,172,184,,
23,325,53,209,83,128,113,119,143,188,173,30,,
24,25,54,97,84,71,114,122,144,198,174,56,,
25,212,55,46,85,85,115,25,145,123,175,81,,
26,135,56,85,86,281,116,111,146,33,176,18,,
27,123,57,152,87,167,117,66,147,29,177,174,,
28,105,58,80,88,89,118,165,148,333,178,90,,
29,200,59,70,89,179,119,39,149,304,179,170,,
30,76,60,91,90,171,120,147,150,155,180,107,,
