0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
KALABURAGI,"(GULBARGA),","GULBARGA/KALABURGI,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,64,31,143,61,188,91,64,121,161,151,105,181,170,211,177,241,159,271,200,,,,,
2,402,32,133,62,196,92,104,122,45,152,82,182,129,212,236,242,51,272,288,,,,,
3,191,33,56,63,155,93,44,123,76,153,509,183,92,213,288,243,517,273,288,,,,,
4,80,34,68,64,98,94,493,124,284,154,189,184,61,214,367,244,217,274,134,,,,,
5,175,35,285,65,309,95,147,125,486,155,174,185,291,215,40,245,72,275,185,,,,,
6,15,36,76,66,139,96,274,126,91,156,307,186,24,216,65,246,59,276,117,,,,,
7,51,37,57,67,608,97,494,127,115,157,93,187,155,217,-18,247,437,277,78,,,,,
8,228,38,123,68,591,98,594,128,124,158,243,188,75,218,415,248,75,278,82,,,,,
9,135,39,159,69,37,99,46,129,119,159,557,189,144,219,25,249,40,279,92,,,,,
10,49,40,210,70,88,100,189,130,185,160,28,190,502,220,563,250,171,280,95,,,,,
11,553,41,-2,71,256,101,211,131,516,161,118,191,10,221,134,251,291,281,349,,,,,
12,69,42,161,72,205,102,181,132,284,162,55,192,384,222,101,252,47,282,65,,,,,
13,50,43,355,73,231,103,416,133,69,163,502,193,137,223,592,253,181,283,103,,,,,
14,81,44,300,74,115,104,472,134,105,164,336,194,90,224,155,254,359,284,75,,,,,
15,36,45,304,75,145,105,394,135,163,165,40,195,138,225,96,255,119,285,282,,,,,
16,311,46,242,76,128,106,365,136,148,166,354,196,145,226,146,256,207,286,11,,,,,
17,21,47,115,77,84,107,74,137,169,167,268,197,203,227,255,257,15,287,319,,,,,
18,532,48,56,78,102,108,108,138,59,168,28,198,440,228,59,258,85,288,79,,,,,
19,95,49,179,79,58,109,628,139,55,169,243,199,21,229,152,259,494,289,37,,,,,
20,179,50,660,80,370,110,412,140,282,170,122,200,248,230,42,260,294,290,72,,,,,
21,227,51,90,81,83,111,148,141,85,171,2,201,224,231,269,261,40,291,23,,,,,
22,85,52,203,82,73,112,112,142,41,172,52,202,64,232,256,262,246,292,33,,,,,
23,155,53,533,83,202,113,96,143,115,173,219,203,85,233,137,263,27,293,645,,,,,
24,310,54,100,84,111,114,74,144,363,174,474,204,435,234,557,264,149,294,113,,,,,
25,60,55,218,85,417,115,195,145,196,175,585,205,217,235,80,265,46,295,532,,,,,
26,172,56,10,86,325,116,235,146,82,176,191,206,162,236,71,266,145,296,310,,,,,
27,316,57,97,87,83,117,366,147,294,177,131,207,380,237,118,267,144,297,262,,,,,
28,268,58,489,88,25,118,49,148,303,178,168,208,185,238,170,268,263,298,363,,,,,
29,136,59,389,89,142,119,72,149,220,179,249,209,484,239,454,269,628,299,135,,,,,
30,95,60,88,90,317,120,100,150,70,180,297,210,70,240,50,270,62,300,51,,,,,
Centre:,270504,SPARKLES,INTERNATIONAL,"SCHOOL,",KALABURAGI,"(GULBARGA),",BESIDE,LUQMAN,COLLEGE,OF,PHARMACY,P,&,T,COLONY,OLD,JEWARGI,"ROAD,",NEET,(UG),2024,Page,No.,2
KALABURAGI,"(GULBARGA),","GULBARGA/KALABURGI,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,101,331,86,361,166,391,221,421,49,451,507,481,100,511,107,541,56,571,359,,,,,
302,91,332,223,362,13,392,184,422,75,452,287,482,290,512,148,542,173,572,125,,,,,
303,372,333,468,363,95,393,141,423,221,453,292,483,107,513,347,543,80,573,105,,,,,
304,160,334,366,364,70,394,536,424,183,454,565,484,-10,514,199,544,238,574,46,,,,,
305,98,335,64,365,95,395,515,425,27,455,63,485,61,515,81,545,27,575,32,,,,,
306,38,336,270,366,75,396,235,426,81,456,33,486,110,516,233,546,125,576,364,,,,,
307,100,337,266,367,536,397,118,427,68,457,167,487,291,517,43,547,14,577,79,,,,,
308,280,338,113,368,247,398,99,428,50,458,125,488,84,518,462,548,123,578,71,,,,,
309,198,339,309,369,55,399,548,429,65,459,526,489,30,519,102,549,61,579,302,,,,,
310,5,340,112,370,347,400,73,430,192,460,366,490,33,520,127,550,202,580,103,,,,,
311,50,341,651,371,163,401,204,431,190,461,300,491,175,521,112,551,6,581,375,,,,,
312,300,342,603,372,79,402,80,432,65,462,124,492,41,522,233,552,56,582,68,,,,,
313,499,343,477,373,125,403,205,433,538,463,191,493,104,523,109,553,321,583,229,,,,,
314,114,344,53,374,465,404,126,434,44,464,213,494,341,524,487,554,144,584,186,,,,,
315,628,345,105,375,154,405,140,435,71,465,208,495,468,525,45,555,186,585,126,,,,,
316,413,346,250,376,119,406,619,436,226,466,248,496,41,526,81,556,133,586,103,,,,,
317,99,347,104,377,29,407,87,437,515,467,324,497,94,527,114,557,99,587,35,,,,,
318,115,348,102,378,84,408,62,438,158,468,92,498,196,528,36,558,170,588,39,,,,,
319,37,349,331,379,229,409,317,439,26,469,92,499,144,529,112,559,53,589,162,,,,,
320,463,350,433,380,267,410,85,440,111,470,184,500,92,530,182,560,15,590,101,,,,,
