0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
5600,NEAR,CV,RAMAN,NAGAR,JALAKANTESWARA,"TEMPLE,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,576,31,322,61,112,91,289,121,643,151,279,181,170,211,327,241,385,271,499,,,,,,,,
2,528,32,32,62,127,92,356,122,324,152,351,182,352,212,80,242,35,272,145,,,,,,,,
3,70,33,204,63,362,93,183,123,139,153,341,183,515,213,311,243,595,273,88,,,,,,,,
4,396,34,263,64,421,94,134,124,245,154,185,184,170,214,601,244,148,274,201,,,,,,,,
5,123,35,184,65,128,95,209,125,72,155,136,185,224,215,304,245,506,275,515,,,,,,,,
6,439,36,598,66,92,96,413,126,133,156,651,186,463,216,282,246,317,276,200,,,,,,,,
7,101,37,435,67,180,97,388,127,201,157,197,187,205,217,242,247,278,277,193,,,,,,,,
8,489,38,570,68,220,98,468,128,111,158,414,188,103,218,61,248,235,278,416,,,,,,,,
9,620,39,291,69,325,99,71,129,477,159,139,189,70,219,545,249,71,279,439,,,,,,,,
10,332,40,51,70,596,100,166,130,438,160,356,190,218,220,444,250,122,280,220,,,,,,,,
11,39,41,620,71,143,101,252,131,670,161,147,191,306,221,311,251,327,281,179,,,,,,,,
12,106,42,113,72,453,102,433,132,485,162,595,192,566,222,115,252,365,282,136,,,,,,,,
13,170,43,142,73,282,103,512,133,124,163,79,193,222,223,245,253,54,283,68,,,,,,,,
14,209,44,329,74,256,104,209,134,138,164,539,194,580,224,69,254,153,284,134,,,,,,,,
15,232,45,185,75,146,105,353,135,120,165,367,195,490,225,643,255,411,285,27,,,,,,,,
16,359,46,90,76,520,106,225,136,71,166,145,196,195,226,647,256,184,286,208,,,,,,,,
17,205,47,472,77,150,107,339,137,474,167,97,197,602,227,94,257,95,287,410,,,,,,,,
18,52,48,601,78,121,108,181,138,469,168,350,198,257,228,317,258,334,288,349,,,,,,,,
19,177,49,282,79,61,109,401,139,81,169,195,199,230,229,436,259,64,289,534,,,,,,,,
20,132,50,197,80,95,110,589,140,616,170,518,200,267,230,93,260,265,290,228,,,,,,,,
21,130,51,261,81,607,111,100,141,147,171,108,201,591,231,142,261,179,291,170,,,,,,,,
22,133,52,480,82,111,112,658,142,119,172,352,202,94,232,281,262,162,292,326,,,,,,,,
23,253,53,132,83,135,113,182,143,270,173,83,203,129,233,630,263,488,293,456,,,,,,,,
24,328,54,233,84,-16,114,448,144,322,174,165,204,117,234,109,264,70,294,95,,,,,,,,
25,157,55,183,85,117,115,64,145,307,175,89,205,180,235,164,265,235,295,139,,,,,,,,
26,210,56,120,86,319,116,124,146,180,176,605,206,208,236,28,266,465,296,150,,,,,,,,
27,272,57,290,87,143,117,180,147,139,177,505,207,150,237,296,267,695,297,447,,,,,,,,
28,175,58,82,88,65,118,298,148,196,178,142,208,456,238,94,268,108,298,86,,,,,,,,
29,215,59,40,89,329,119,603,149,27,179,30,209,91,239,330,269,285,299,543,,,,,,,,
30,112,60,414,90,428,120,230,150,89,180,264,210,150,240,55,270,185,300,247,,,,,,,,
Centre:,271208,GLOBAL,CITY,INTERNATIONAL,"SCHOOL,",135,5TH,MAIN,6TH,CROSS,MALLESHPALYA,NEW,THIPPASANDRA,POST,NEAR,C,V,RAMAN,NAGAR,BANGALORE,-,NEET,(UG),2024,Page,No.,2
5600,NEAR,CV,RAMAN,NAGAR,JALAKANTESWARA,"TEMPLE,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,69,331,88,361,267,391,541,421,201,451,341,481,90,511,55,541,193,571,112,,,,,,,,
302,88,332,695,362,210,392,554,422,171,452,332,482,120,512,279,542,95,572,363,,,,,,,,
303,291,333,603,363,154,393,543,423,85,453,40,483,233,513,320,543,330,573,65,,,,,,,,
304,301,334,588,364,363,394,133,424,405,454,185,484,149,514,230,544,560,574,48,,,,,,,,
305,196,335,584,365,80,395,205,425,469,455,17,485,107,515,241,545,92,575,617,,,,,,,,
306,78,336,317,366,108,396,115,426,511,456,101,486,173,516,68,546,311,576,214,,,,,,,,
307,291,337,445,367,158,397,235,427,381,457,253,487,117,517,304,547,484,577,429,,,,,,,,
308,133,338,217,368,345,398,330,428,601,458,180,488,239,518,448,548,128,578,321,,,,,,,,
309,89,339,120,369,114,399,380,429,275,459,125,489,141,519,500,549,377,579,135,,,,,,,,
310,90,340,151,370,464,400,205,430,175,460,400,490,322,520,412,550,208,580,202,,,,,,,,
311,250,341,620,371,58,401,627,431,107,461,256,491,165,521,545,551,226,581,470,,,,,,,,
312,204,342,212,372,304,402,60,432,608,462,305,492,118,522,354,552,417,582,219,,,,,,,,
313,255,343,156,373,376,403,265,433,120,463,132,493,349,523,195,553,463,583,270,,,,,,,,
314,457,344,170,374,34,404,466,434,274,464,174,494,137,524,272,554,142,584,275,,,,,,,,
315,595,345,265,375,151,405,514,435,75,465,82,495,660,525,98,555,87,585,618,,,,,,,,
316,423,346,514,376,84,406,330,436,85,466,72,496,146,526,422,556,510,586,390,,,,,,,,
317,700,347,423,377,160,407,121,437,448,467,378,497,339,527,546,557,483,587,73,,,,,,,,
318,652,348,287,378,122,408,140,438,662,468,474,498,-15,528,313,558,440,588,271,,,,,,,,
319,307,349,101,379,265,409,71,439,282,469,259,499,386,529,274,559,110,589,65,,,,,,,,
320,502,350,463,380,431,410,210,440,560,470,55,500,197,530,141,560,243,590,177,,,,,,,,
321,125,351,470,381,414,411,139,441,180,471,141,501,162,531,260,561,403,591,542,,,,,,,,
322,393,352,209,382,148,412,603,442,130,472,65,502,121,532,401,562,151,592,453,,,,,,,,
323,147,353,460,383,176,413,403,443,348,473,35,503,483,533,443,563,265,593,477,,,,,,,,
324,621,354,139,384,125,414,449,444,630,474,549,504,113,534,484,564,138,594,185,,,,,,,,
325,90,355,222,385,134,415,630,445,404,475,86,505,176,535,65,565,715,595,297,,,,,,,,
326,113,356,381,386,80,416,190,446,389,476,265,506,76,536,145,566,332,596,195,,,,,,,,
327,114,357,285,387,396,417,97,447,567,477,106,507,588,537,261,567,183,597,345,,,,,,,,
328,442,358,549,388,279,418,282,448,151,478,338,508,311,538,158,568,149,598,519,,,,,,,,
329,304,359,436,389,601,419,64,449,435,479,222,509,529,539,109,569,244,599,455,,,,,,,,
330,439,360,49,390,197,420,363,450,95,480,69,510,106,540,244,570,165,600,500,,,,,,,,
Centre:,271208,GLOBAL,CITY,INTERNATIONAL,"SCHOOL,",135,5TH,MAIN,6TH,CROSS,MALLESHPALYA,NEW,THIPPASANDRA,POST,NEAR,C,V,RAMAN,NAGAR,BANGALORE,-,NEET,(UG),2024,Page,No.,3
5600,NEAR,CV,RAMAN,NAGAR,JALAKANTESWARA,"TEMPLE,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
601,476,631,497,661,305,691,454,721,340,751,92,781,376,,,,,,,,,,,,,,
602,223,632,377,662,281,692,171,722,497,752,459,782,250,,,,,,,,,,,,,,
603,278,633,263,663,170,693,59,723,471,753,366,783,373,,,,,,,,,,,,,,
604,135,634,367,664,267,694,568,724,76,754,199,784,44,,,,,,,,,,,,,,
605,300,635,285,665,288,695,37,725,110,755,615,785,151,,,,,,,,,,,,,,
606,336,636,482,666,113,696,159,726,590,756,279,786,241,,,,,,,,,,,,,,
607,204,637,55,667,438,697,635,727,125,757,426,787,331,,,,,,,,,,,,,,
608,520,638,350,668,580,698,93,728,356,758,590,788,284,,,,,,,,,,,,,,
