0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
"GORAKHPUR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,670,31,75,61,167,91,422,121,144,151,305,181,129,211,156,241,144,271,56,,,,,,,,,
2,130,32,150,62,100,92,600,122,332,152,112,182,172,212,38,242,78,272,342,,,,,,,,,
3,291,33,21,63,133,93,207,123,94,153,260,183,212,213,135,243,57,273,206,,,,,,,,,
4,15,34,42,64,54,94,61,124,61,154,95,184,95,214,300,244,133,274,179,,,,,,,,,
5,174,35,26,65,200,95,109,125,78,155,140,185,482,215,316,245,336,275,100,,,,,,,,,
6,92,36,308,66,156,96,-10,126,84,156,486,186,243,216,147,246,48,276,167,,,,,,,,,
7,153,37,168,67,132,97,476,127,281,157,22,187,164,217,52,247,330,277,66,,,,,,,,,
8,159,38,268,68,83,98,410,128,12,158,50,188,103,218,225,248,209,278,108,,,,,,,,,
9,236,39,630,69,639,99,70,129,30,159,172,189,149,219,335,249,233,279,63,,,,,,,,,
10,186,40,46,70,95,100,55,130,96,160,403,190,171,220,165,250,81,280,15,,,,,,,,,
11,382,41,83,71,238,101,125,131,44,161,269,191,411,221,143,251,45,281,191,,,,,,,,,
12,135,42,299,72,70,102,36,132,345,162,92,192,150,222,133,252,213,282,355,,,,,,,,,
13,379,43,285,73,-2,103,139,133,316,163,297,193,52,223,102,253,21,283,184,,,,,,,,,
14,34,44,-5,74,75,104,332,134,100,164,291,194,124,224,64,254,128,284,476,,,,,,,,,
15,144,45,118,75,-24,105,17,135,232,165,40,195,25,225,240,255,44,285,135,,,,,,,,,
16,163,46,359,76,420,106,222,136,221,166,105,196,15,226,303,256,471,286,485,,,,,,,,,
17,496,47,48,77,138,107,6,137,305,167,399,197,275,227,137,257,70,287,133,,,,,,,,,
18,141,48,67,78,0,108,78,138,70,168,167,198,474,228,49,258,167,288,90,,,,,,,,,
19,136,49,360,79,129,109,66,139,255,169,130,199,243,229,246,259,638,289,52,,,,,,,,,
20,196,50,673,80,248,110,125,140,221,170,142,200,87,230,613,260,173,290,76,,,,,,,,,
21,580,51,430,81,406,111,614,141,95,171,67,201,279,231,160,261,70,291,216,,,,,,,,,
22,477,52,256,82,620,112,190,142,176,172,221,202,218,232,183,262,151,292,107,,,,,,,,,
23,67,53,232,83,103,113,110,143,102,173,-12,203,56,233,277,263,230,293,564,,,,,,,,,
24,409,54,151,84,650,114,56,144,385,174,197,204,71,234,135,264,364,294,233,,,,,,,,,
25,0,55,477,85,94,115,167,145,125,175,700,205,105,235,244,265,251,295,70,,,,,,,,,
26,232,56,426,86,25,116,81,146,85,176,124,206,87,236,205,266,29,296,517,,,,,,,,,
27,49,57,377,87,433,117,344,147,99,177,262,207,357,237,132,267,24,297,492,,,,,,,,,
28,401,58,239,88,154,118,509,148,270,178,481,208,137,238,618,268,146,298,49,,,,,,,,,
29,103,59,446,89,395,119,439,149,418,179,131,209,405,239,361,269,214,299,103,,,,,,,,,
30,66,60,162,90,111,120,106,150,348,180,253,210,133,240,285,270,559,300,120,,,,,,,,,
Centre:,440513,DIVINE,PUB,SCH,BICHHIA,NEAR,PAC,CAMP,GORAKHPUR,"UP,",DIVINE,PUBLIC,SCHOOL,BICHHIA,NEAR,PAC,CAMP,GORAKHPUR,UTTAR,PRADESH,-,"273014,",NEET,(UG),2024,Page,No.,2
"GORAKHPUR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,238,331,304,361,97,391,85,421,129,451,134,481,411,511,15,541,208,571,51,,,,,,,,,
302,156,332,686,362,521,392,318,422,356,452,31,482,36,512,86,542,296,572,349,,,,,,,,,
303,123,333,75,363,419,393,84,423,40,453,274,483,187,513,219,543,125,573,621,,,,,,,,,
304,142,334,417,364,633,394,453,424,116,454,131,484,496,514,238,544,274,574,25,,,,,,,,,
305,192,335,585,365,227,395,295,425,149,455,419,485,146,515,66,545,-7,575,126,,,,,,,,,
306,128,336,276,366,217,396,164,426,169,456,118,486,466,516,20,546,442,576,78,,,,,,,,,
307,269,337,25,367,101,397,42,427,182,457,50,487,390,517,248,547,119,577,73,,,,,,,,,
308,423,338,140,368,150,398,114,428,44,458,169,488,86,518,251,548,150,578,332,,,,,,,,,
309,73,339,195,369,105,399,145,429,86,459,329,489,152,519,401,549,280,579,191,,,,,,,,,
310,130,340,55,370,318,400,259,430,70,460,171,490,217,520,627,550,68,580,458,,,,,,,,,
311,194,341,71,371,477,401,165,431,248,461,216,491,138,521,70,551,223,581,227,,,,,,,,,
312,56,342,6,372,297,402,55,432,128,462,11,492,72,522,454,552,38,582,181,,,,,,,,,
313,75,343,559,373,198,403,34,433,113,463,36,493,141,523,191,553,369,583,236,,,,,,,,,
314,294,344,612,374,93,404,241,434,223,464,605,494,88,524,162,554,565,584,128,,,,,,,,,
315,110,345,77,375,31,405,175,435,136,465,72,495,76,525,52,555,313,585,471,,,,,,,,,
316,59,346,147,376,215,406,246,436,37,466,66,496,656,526,181,556,456,,,,,,,,,,,
317,271,347,283,377,418,407,280,437,167,467,157,497,70,527,315,557,60,,,,,,,,,,,
318,215,348,432,378,72,408,71,438,650,468,218,498,131,528,163,558,157,,,,,,,,,,,
319,299,349,70,379,490,409,47,439,457,469,51,499,79,529,392,559,61,,,,,,,,,,,
320,104,350,377,380,368,410,254,440,116,470,56,500,235,530,238,560,313,,,,,,,,,,,
321,135,351,232,381,164,411,449,441,122,471,34,501,192,531,105,561,39,,,,,,,,,,,
322,424,352,584,382,309,412,127,442,165,472,272,502,105,532,151,562,153,,,,,,,,,,,
323,369,353,64,383,309,413,350,443,123,473,132,503,26,533,441,563,246,,,,,,,,,,,
324,159,354,173,384,100,414,154,444,113,474,279,504,651,534,46,564,99,,,,,,,,,,,
325,56,355,497,385,604,415,105,445,332,475,176,505,50,535,229,565,82,,,,,,,,,,,
326,72,356,101,386,197,416,267,446,625,476,135,506,330,536,225,566,169,,,,,,,,,,,
327,116,357,190,387,553,417,466,447,103,477,258,507,491,537,225,567,70,,,,,,,,,,,
328,298,358,349,388,170,418,374,448,79,478,41,508,180,538,111,568,342,,,,,,,,,,,
329,249,359,476,389,70,419,183,449,46,479,152,509,191,539,61,569,114,,,,,,,,,,,
330,84,360,140,390,211,420,20,450,110,480,339,510,430,540,383,570,662,,,,,,,,,,,
