0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KERALA,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,68,31,193,61,150,91,-30,121,90,151,249,181,561,211,191
2,342,32,60,62,422,92,97,122,78,152,201,182,650,212,75
3,60,33,181,63,96,93,42,123,115,153,75,183,15,213,62
4,55,34,393,64,155,94,146,124,98,154,106,184,214,214,63
5,603,35,143,65,70,95,82,125,534,155,290,185,475,215,101
6,224,36,86,66,100,96,151,126,83,156,344,186,31,216,375
7,105,37,665,67,140,97,115,127,549,157,649,187,587,217,105
8,484,38,549,68,287,98,61,128,15,158,97,188,27,218,248
9,10,39,161,69,352,99,75,129,134,159,256,189,60,219,418
10,671,40,80,70,605,100,505,130,106,160,473,190,75,220,135
11,547,41,35,71,280,101,384,131,98,161,150,191,15,221,138
12,175,42,111,72,260,102,90,132,601,162,145,192,160,222,115
13,557,43,508,73,196,103,45,133,310,163,40,193,137,223,110
14,524,44,240,74,573,104,430,134,677,164,298,194,479,224,642
15,347,45,625,75,55,105,475,135,260,165,4,195,350,225,543
16,345,46,421,76,540,106,75,136,471,166,249,196,670,226,144
17,220,47,65,77,125,107,82,137,374,167,75,197,457,227,111
18,558,48,20,78,234,108,75,138,462,168,54,198,97,,
19,140,49,337,79,394,109,79,139,114,169,30,199,363,,
20,540,50,41,80,208,110,41,140,390,170,325,200,215,,
21,152,51,115,81,47,111,152,141,136,171,18,201,269,,
22,485,52,149,82,107,112,701,142,341,172,146,202,-1,,
23,33,53,155,83,431,113,145,143,53,173,145,203,596,,
24,150,54,11,84,119,114,327,144,130,174,275,204,529,,
25,233,55,459,85,334,115,610,145,148,175,686,205,145,,
26,278,56,199,86,630,116,464,146,159,176,547,206,225,,
27,61,57,325,87,200,117,160,147,312,177,408,207,200,,
28,60,58,260,88,212,118,55,148,85,178,224,208,-4,,
29,31,59,587,89,178,119,58,149,624,179,160,209,163,,
30,151,60,630,90,17,120,131,150,69,180,141,210,57,,
