0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,527,31,156,61,75,91,272,121,8,151,87,181,130,211,401
2,210,32,307,62,53,92,178,122,26,152,269,182,158,212,114
3,575,33,168,63,116,93,581,123,47,153,50,183,215,213,230
4,80,34,210,64,115,94,580,124,154,154,149,184,101,214,39
5,86,35,182,65,77,95,70,125,136,155,685,185,43,215,403
6,90,36,87,66,538,96,51,126,160,156,59,186,129,216,86
7,56,37,138,67,57,97,555,127,245,157,67,187,84,217,325
8,230,38,622,68,191,98,125,128,509,158,397,188,77,218,392
9,63,39,274,69,376,99,220,129,658,159,162,189,23,219,78
10,34,40,138,70,142,100,74,130,24,160,440,190,108,220,288
11,386,41,313,71,140,101,431,131,73,161,328,191,94,221,60
12,120,42,31,72,405,102,182,132,106,162,134,192,454,222,227
13,104,43,59,73,36,103,45,133,105,163,294,193,168,223,237
14,210,44,114,74,620,104,92,134,165,164,52,194,519,224,313
15,287,45,124,75,235,105,81,135,42,165,30,195,219,225,104
16,56,46,58,76,467,106,519,136,420,166,593,196,141,226,172
17,115,47,20,77,111,107,82,137,93,167,550,197,314,227,456
18,182,48,273,78,49,108,97,138,180,168,655,198,189,228,514
19,267,49,30,79,155,109,169,139,516,169,92,199,498,229,35
20,334,50,85,80,53,110,491,140,542,170,321,200,72,230,87
21,522,51,101,81,172,111,333,141,75,171,41,201,185,231,607
22,142,52,43,82,108,112,36,142,102,172,56,202,54,232,286
23,20,53,207,83,459,113,181,143,258,173,39,203,53,233,168
24,40,54,162,84,221,114,208,144,258,174,190,204,214,234,413
25,90,55,11,85,138,115,38,145,77,175,110,205,40,235,97
26,579,56,81,86,60,116,449,146,268,176,9,206,137,,
27,31,57,200,87,491,117,22,147,35,177,46,207,201,,
28,447,58,60,88,127,118,586,148,170,178,55,208,194,,
29,306,59,22,89,284,119,30,149,116,179,559,209,281,,
30,150,60,25,90,10,120,323,150,175,180,214,210,245,,
