0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,111,31,3,61,362,91,454,121,370,151,43,181,216,211,525,241,209,271,51,,
2,28,32,420,62,533,92,45,122,70,152,45,182,522,212,20,242,372,272,187,,
3,40,33,80,63,242,93,307,123,156,153,54,183,118,213,133,243,151,273,148,,
4,141,34,152,64,14,94,110,124,64,154,106,184,110,214,201,244,61,274,70,,
5,158,35,113,65,329,95,125,125,220,155,158,185,131,215,49,245,107,275,121,,
6,246,36,48,66,86,96,182,126,186,156,98,186,216,216,242,246,248,276,638,,
7,79,37,345,67,85,97,306,127,40,157,241,187,61,217,221,247,74,277,222,,
8,290,38,433,68,605,98,665,128,79,158,259,188,71,218,70,248,100,278,166,,
9,72,39,56,69,94,99,240,129,112,159,85,189,223,219,300,249,125,279,316,,
10,30,40,446,70,222,100,55,130,368,160,275,190,326,220,110,250,123,280,65,,
11,683,41,319,71,595,101,163,131,178,161,395,191,9,221,139,251,383,281,35,,
12,210,42,155,72,205,102,59,132,457,162,179,192,72,222,80,252,137,282,132,,
13,50,43,200,73,351,103,533,133,171,163,710,193,131,223,494,253,575,283,2,,
14,546,44,285,74,186,104,156,134,125,164,208,194,188,224,210,254,232,284,181,,
15,61,45,129,75,122,105,111,135,61,165,258,195,414,225,225,255,81,285,91,,
16,160,46,75,76,267,106,163,136,319,166,266,196,93,226,80,256,100,286,53,,
17,32,47,524,77,322,107,19,137,251,167,74,197,376,227,67,257,603,287,119,,
18,401,48,95,78,195,108,310,138,255,168,102,198,98,228,427,258,461,288,210,,
19,42,49,148,79,419,109,212,139,174,169,494,199,222,229,502,259,470,289,80,,
20,138,50,-43,80,194,110,387,140,196,170,215,200,246,230,562,260,88,290,187,,
21,157,51,60,81,390,111,244,141,142,171,436,201,108,231,353,261,75,291,90,,
22,348,52,139,82,302,112,39,142,90,172,15,202,47,232,466,262,140,292,84,,
23,321,53,90,83,131,113,119,143,69,173,125,203,202,233,160,263,173,293,634,,
24,261,54,394,84,70,114,241,144,187,174,485,204,385,234,26,264,469,294,144,,
25,66,55,75,85,520,115,115,145,513,175,47,205,72,235,56,265,231,295,311,,
26,194,56,186,86,578,116,175,146,39,176,630,206,70,236,380,266,87,296,293,,
27,185,57,245,87,148,117,200,147,100,177,111,207,45,237,66,267,84,297,675,,
28,590,58,397,88,376,118,263,148,145,178,125,208,42,238,73,268,75,298,232,,
29,436,59,477,89,447,119,111,149,526,179,6,209,181,239,155,269,50,299,136,,
30,461,60,216,90,42,120,249,150,119,180,16,210,533,240,547,270,190,300,261,,
Centre:,280618,SHREE,NARAYANA,COLLEGE,OF,"TECHNOLOGY,",SREE,NARAYANA,COLLEGE,OF,TECHNOLOGY,VADAKKEVILA.P.O,"KOLLAM-691010.,","KOLLAM,",KERALA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,170,331,292,,,,,,,,,,,,,,,,,,
302,87,332,25,,,,,,,,,,,,,,,,,,
303,40,333,90,,,,,,,,,,,,,,,,,,
304,391,334,270,,,,,,,,,,,,,,,,,,
305,287,335,76,,,,,,,,,,,,,,,,,,
306,194,336,496,,,,,,,,,,,,,,,,,,
307,77,337,646,,,,,,,,,,,,,,,,,,
308,55,338,312,,,,,,,,,,,,,,,,,,
309,483,339,110,,,,,,,,,,,,,,,,,,
310,73,340,103,,,,,,,,,,,,,,,,,,
311,213,341,366,,,,,,,,,,,,,,,,,,
312,72,342,333,,,,,,,,,,,,,,,,,,
313,33,343,47,,,,,,,,,,,,,,,,,,
314,153,344,148,,,,,,,,,,,,,,,,,,
315,88,345,52,,,,,,,,,,,,,,,,,,
316,594,346,254,,,,,,,,,,,,,,,,,,
317,108,347,147,,,,,,,,,,,,,,,,,,
318,120,348,597,,,,,,,,,,,,,,,,,,
319,241,,,,,,,,,,,,,,,,,,,,
320,497,,,,,,,,,,,,,,,,,,,,
321,44,,,,,,,,,,,,,,,,,,,,
322,92,,,,,,,,,,,,,,,,,,,,
323,317,,,,,,,,,,,,,,,,,,,,
324,201,,,,,,,,,,,,,,,,,,,,
325,120,,,,,,,,,,,,,,,,,,,,
326,95,,,,,,,,,,,,,,,,,,,,
327,161,,,,,,,,,,,,,,,,,,,,
328,77,,,,,,,,,,,,,,,,,,,,
329,476,,,,,,,,,,,,,,,,,,,,
330,211,,,,,,,,,,,,,,,,,,,,
