0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"LATUR,","LATUR,",MAHARASHTRA,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,191,31,580,61,42,91,21,121,178,151,255,181,135,211,133
2,103,32,370,62,169,92,181,122,380,152,460,182,122,212,288
3,113,33,330,63,159,93,330,123,52,153,84,183,266,213,254
4,261,34,342,64,318,94,317,124,82,154,279,184,153,214,317
5,651,35,605,65,172,95,103,125,57,155,2,185,258,215,39
6,46,36,456,66,40,96,147,126,101,156,577,186,331,216,141
7,253,37,492,67,584,97,553,127,81,157,498,187,60,217,121
8,102,38,618,68,244,98,480,128,156,158,325,188,125,218,341
9,325,39,81,69,573,99,60,129,71,159,128,189,178,219,99
10,481,40,162,70,321,100,162,130,94,160,690,190,157,220,313
11,286,41,20,71,293,101,256,131,626,161,94,191,213,221,135
12,49,42,85,72,364,102,23,132,589,162,510,192,524,222,131
13,211,43,57,73,506,103,300,133,332,163,365,193,387,223,433
14,515,44,364,74,190,104,180,134,343,164,440,194,67,224,178
15,213,45,110,75,57,105,475,135,131,165,119,195,545,225,69
16,49,46,647,76,252,106,171,136,218,166,670,196,389,226,69
17,164,47,619,77,266,107,46,137,443,167,116,197,264,227,263
18,256,48,70,78,42,108,386,138,363,168,334,198,390,228,37
19,310,49,123,79,172,109,136,139,154,169,279,199,226,229,333
20,16,50,45,80,290,110,506,140,101,170,117,200,100,230,110
21,144,51,332,81,428,111,219,141,361,171,36,201,219,231,655
22,120,52,100,82,200,112,85,142,479,172,139,202,351,232,51
23,177,53,66,83,600,113,166,143,565,173,205,203,257,233,86
24,179,54,64,84,551,114,48,144,257,174,292,204,461,234,260
25,122,55,411,85,326,115,-2,145,43,175,619,205,329,235,187
26,64,56,197,86,420,116,407,146,81,176,103,206,189,236,38
27,401,57,217,87,512,117,68,147,607,177,131,207,340,237,472
28,541,58,284,88,596,118,483,148,303,178,285,208,255,,
29,366,59,387,89,526,119,618,149,539,179,390,209,470,,
30,162,60,236,90,581,120,158,150,272,180,55,210,147,,
