0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,14,31,59,61,578,91,99,121,86,151,72,181,260,211,132,241,62,271,169,,,,
2,41,32,66,62,228,92,151,122,57,152,488,182,72,212,100,242,293,272,72,,,,
3,114,33,225,63,56,93,74,123,275,153,157,183,171,213,92,243,142,273,204,,,,
4,241,34,305,64,85,94,505,124,61,154,134,184,115,214,32,244,228,274,206,,,,
5,116,35,163,65,76,95,395,125,232,155,81,185,147,215,41,245,23,275,423,,,,
6,73,36,172,66,386,96,510,126,117,156,40,186,610,216,71,246,211,276,365,,,,
7,289,37,18,67,55,97,198,127,34,157,701,187,25,217,60,247,61,277,46,,,,
8,11,38,82,68,16,98,200,128,21,158,42,188,290,218,144,248,25,278,58,,,,
9,155,39,218,69,125,99,403,129,379,159,427,189,36,219,123,249,203,279,59,,,,
10,296,40,92,70,270,100,84,130,143,160,417,190,66,220,157,250,98,280,114,,,,
11,60,41,226,71,192,101,60,131,94,161,41,191,338,221,169,251,30,281,243,,,,
12,70,42,126,72,169,102,50,132,220,162,148,192,72,222,230,252,131,282,53,,,,
13,158,43,68,73,193,103,104,133,90,163,107,193,72,223,93,253,416,283,290,,,,
14,34,44,101,74,312,104,307,134,66,164,25,194,423,224,175,254,261,284,304,,,,
15,105,45,219,75,54,105,110,135,255,165,8,195,70,225,192,255,487,285,233,,,,
16,154,46,112,76,362,106,231,136,462,166,165,196,92,226,123,256,383,286,70,,,,
17,575,47,146,77,120,107,57,137,607,167,56,197,350,227,90,257,85,287,479,,,,
18,124,48,3,78,195,108,205,138,70,168,87,198,213,228,93,258,259,288,232,,,,
19,226,49,459,79,0,109,176,139,45,169,340,199,71,229,133,259,82,289,53,,,,
20,315,50,190,80,149,110,110,140,161,170,153,200,213,230,67,260,188,290,227,,,,
21,229,51,50,81,552,111,118,141,72,171,444,201,107,231,120,261,124,291,252,,,,
22,186,52,106,82,91,112,91,142,27,172,231,202,95,232,450,262,101,292,382,,,,
23,187,53,25,83,125,113,130,143,467,173,115,203,548,233,81,263,336,293,93,,,,
24,374,54,58,84,228,114,64,144,566,174,185,204,-5,234,54,264,125,294,145,,,,
25,210,55,171,85,336,115,56,145,125,175,67,205,95,235,276,265,164,295,46,,,,
26,101,56,398,86,396,116,40,146,260,176,84,206,370,236,273,266,133,296,153,,,,
27,455,57,8,87,87,117,236,147,443,177,216,207,332,237,326,267,209,297,182,,,,
28,28,58,75,88,510,118,322,148,106,178,147,208,132,238,42,268,405,298,43,,,,
29,132,59,251,89,207,119,89,149,242,179,407,209,323,239,16,269,164,299,277,,,,
30,72,60,93,90,46,120,475,150,141,180,212,210,647,240,286,270,83,300,232,,,,
Centre:,311806,HOLY,ANGELS,"SCHOOL,",P,&,T,COLONY,GANDHINAGAR,DOMBIVLI,(EAST),MANPADA,PO,DOMBIVLI,"EAST,","THANE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,261,331,299,361,265,391,107,421,200,451,70,481,587,511,216,,,,,,,,
302,358,332,124,362,175,392,120,422,215,452,168,482,85,512,68,,,,,,,,
303,62,333,141,363,119,393,51,423,2,453,24,483,216,513,67,,,,,,,,
304,62,334,251,364,33,394,159,424,239,454,95,484,284,514,411,,,,,,,,
305,129,335,9,365,127,395,65,425,60,455,129,485,110,515,228,,,,,,,,
306,112,336,251,366,245,396,109,426,105,456,478,486,187,516,244,,,,,,,,
307,414,337,62,367,143,397,419,427,228,457,562,487,210,,,,,,,,,,
308,50,338,123,368,55,398,67,428,319,458,151,488,286,,,,,,,,,,
309,144,339,24,369,111,399,76,429,50,459,100,489,371,,,,,,,,,,
310,79,340,40,370,65,400,45,430,157,460,500,490,542,,,,,,,,,,
311,160,341,155,371,251,401,115,431,375,461,56,491,102,,,,,,,,,,
312,458,342,40,372,241,402,77,432,300,462,0,492,98,,,,,,,,,,
313,491,343,253,373,85,403,111,433,237,463,124,493,527,,,,,,,,,,
314,55,344,40,374,161,404,126,434,113,464,309,494,131,,,,,,,,,,
315,149,345,51,375,121,405,108,435,367,465,210,495,134,,,,,,,,,,
316,97,346,426,376,375,406,170,436,220,466,147,496,19,,,,,,,,,,
317,260,347,27,377,41,407,141,437,156,467,272,497,85,,,,,,,,,,
318,270,348,251,378,89,408,183,438,62,468,397,498,190,,,,,,,,,,
319,284,349,101,379,150,409,399,439,115,469,79,499,192,,,,,,,,,,
320,589,350,87,380,15,410,85,440,95,470,184,500,401,,,,,,,,,,
321,265,351,114,381,97,411,27,441,307,471,153,501,294,,,,,,,,,,
322,140,352,45,382,69,412,261,442,397,472,152,502,117,,,,,,,,,,
323,121,353,40,383,298,413,104,443,40,473,168,503,368,,,,,,,,,,
324,271,354,82,384,230,414,85,444,70,474,240,504,152,,,,,,,,,,
325,271,355,187,385,230,415,83,445,591,475,52,505,132,,,,,,,,,,
326,238,356,125,386,60,416,65,446,90,476,75,506,69,,,,,,,,,,
327,120,357,135,387,160,417,88,447,209,477,556,507,400,,,,,,,,,,
328,301,358,167,388,58,418,231,448,336,478,196,508,51,,,,,,,,,,
329,267,359,130,389,25,419,428,449,74,479,447,509,125,,,,,,,,,,
330,71,360,121,390,242,420,125,450,126,480,142,510,225,,,,,,,,,,
