0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
OLAVANNA,KOZHIKODE-,673019,VETTEKKORUMAKAN,"TEMPLE,","KOZHIKODE/CALICUT,",KERALA,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,627,31,437,61,437,91,68,121,70,151,379,181,321,211,340,241,353,271,84,,
2,229,32,318,62,170,92,102,122,346,152,109,182,149,212,111,242,216,272,419,,
3,169,33,83,63,450,93,426,123,473,153,609,183,223,213,597,243,111,273,361,,
4,655,34,79,64,285,94,162,124,314,154,167,184,392,214,426,244,370,274,175,,
5,295,35,217,65,588,95,140,125,76,155,165,185,184,215,316,245,298,275,687,,
6,141,36,91,66,112,96,201,126,243,156,529,186,159,216,624,246,268,276,112,,
7,446,37,569,67,153,97,221,127,99,157,135,187,254,217,261,247,75,277,99,,
8,52,38,275,68,275,98,109,128,369,158,77,188,196,218,348,248,189,278,560,,
9,167,39,191,69,311,99,47,129,153,159,48,189,195,219,271,249,485,279,109,,
10,156,40,138,70,575,100,142,130,287,160,384,190,231,220,117,250,183,280,284,,
11,149,41,170,71,85,101,327,131,530,161,141,191,382,221,194,251,529,281,220,,
12,170,42,614,72,116,102,421,132,217,162,162,192,160,222,560,252,330,282,223,,
13,518,43,720,73,201,103,169,133,304,163,667,193,366,223,211,253,127,283,216,,
14,620,44,114,74,221,104,165,134,611,164,625,194,98,224,91,254,74,284,44,,
15,681,45,457,75,169,105,226,135,46,165,259,195,145,225,509,255,419,285,362,,
16,393,46,367,76,108,106,91,136,520,166,184,196,286,226,629,256,96,286,413,,
17,125,47,385,77,635,107,144,137,110,167,192,197,61,227,31,257,88,287,196,,
18,150,48,254,78,241,108,511,138,592,168,507,198,156,228,650,258,358,288,64,,
19,163,49,71,79,589,109,190,139,125,169,235,199,393,229,563,259,159,289,651,,
20,209,50,187,80,258,110,558,140,221,170,115,200,174,230,251,260,105,290,284,,
21,526,51,169,81,559,111,324,141,241,171,99,201,126,231,74,261,469,291,201,,
22,144,52,264,82,479,112,70,142,439,172,26,202,232,232,135,262,360,292,58,,
23,86,53,445,83,195,113,81,143,140,173,158,203,85,233,140,263,107,293,82,,
24,245,54,194,84,324,114,516,144,245,174,232,204,504,234,56,264,107,294,520,,
25,133,55,24,85,346,115,524,145,615,175,591,205,107,235,214,265,116,295,125,,
26,153,56,164,86,305,116,282,146,76,176,237,206,81,236,94,266,402,296,224,,
27,476,57,102,87,169,117,465,147,267,177,165,207,214,237,543,267,518,297,278,,
28,152,58,159,88,179,118,150,148,653,178,105,208,340,238,213,268,126,298,385,,
29,587,59,141,89,228,119,484,149,422,179,202,209,433,239,100,269,255,299,639,,
30,649,60,138,90,269,120,92,150,266,180,281,210,384,240,557,270,243,300,411,,
Centre:,280826,SAPPHIRE,CENTRAL,"SCHOOL,",PEACE,VALLEY,CAMPUS,MAVATHUMPADI,OLAVANNA,KOZHIKODE-,673019,PEACE,VALLEY,CAMPUS,MAVATHUMPADI,NEET,(UG),2024,Page,No.,2
OLAVANNA,KOZHIKODE-,673019,VETTEKKORUMAKAN,"TEMPLE,","KOZHIKODE/CALICUT,",KERALA,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,387,331,140,,,,,,,,,,,,,,,,,,
302,149,332,347,,,,,,,,,,,,,,,,,,
303,35,333,10,,,,,,,,,,,,,,,,,,
304,124,334,161,,,,,,,,,,,,,,,,,,
305,254,335,624,,,,,,,,,,,,,,,,,,
306,168,336,10,,,,,,,,,,,,,,,,,,
307,79,337,670,,,,,,,,,,,,,,,,,,
308,433,338,156,,,,,,,,,,,,,,,,,,
309,123,339,125,,,,,,,,,,,,,,,,,,
310,214,340,184,,,,,,,,,,,,,,,,,,
311,136,341,120,,,,,,,,,,,,,,,,,,
312,142,342,207,,,,,,,,,,,,,,,,,,
313,191,343,574,,,,,,,,,,,,,,,,,,
314,93,344,656,,,,,,,,,,,,,,,,,,
315,316,345,161,,,,,,,,,,,,,,,,,,
316,88,346,355,,,,,,,,,,,,,,,,,,
317,302,347,519,,,,,,,,,,,,,,,,,,
318,163,348,400,,,,,,,,,,,,,,,,,,
319,100,,,,,,,,,,,,,,,,,,,,
320,229,,,,,,,,,,,,,,,,,,,,
321,361,,,,,,,,,,,,,,,,,,,,
322,194,,,,,,,,,,,,,,,,,,,,
323,267,,,,,,,,,,,,,,,,,,,,
324,299,,,,,,,,,,,,,,,,,,,,
325,301,,,,,,,,,,,,,,,,,,,,
326,85,,,,,,,,,,,,,,,,,,,,
327,216,,,,,,,,,,,,,,,,,,,,
328,348,,,,,,,,,,,,,,,,,,,,
329,126,,,,,,,,,,,,,,,,,,,,
330,274,,,,,,,,,,,,,,,,,,,,
