0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
NADU,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,163,31,48,61,70,91,159,121,37,151,114,181,66,211,37,241,150
2,134,32,129,62,144,92,265,122,70,152,80,182,81,212,55,242,99
3,172,33,151,63,188,93,64,123,203,153,110,183,145,213,70,243,115
4,59,34,125,64,208,94,259,124,307,154,175,184,52,214,218,244,120
5,176,35,191,65,299,95,61,125,132,155,118,185,70,215,90,245,122
6,92,36,355,66,162,96,112,126,89,156,364,186,174,216,146,246,109
7,157,37,107,67,341,97,377,127,350,157,50,187,104,217,127,247,101
8,180,38,84,68,82,98,105,128,121,158,100,188,164,218,298,248,87
9,220,39,62,69,85,99,105,129,211,159,360,189,208,219,111,249,121
10,105,40,97,70,54,100,318,130,354,160,233,190,70,220,319,250,190
11,100,41,299,71,688,101,185,131,163,161,52,191,30,221,110,251,167
12,115,42,50,72,470,102,158,132,105,162,118,192,104,222,79,252,160
13,388,43,123,73,103,103,80,133,26,163,472,193,86,223,60,253,69
14,85,44,46,74,139,104,96,134,380,164,59,194,111,224,141,254,76
15,94,45,50,75,106,105,92,135,433,165,120,195,211,225,410,255,313
16,454,46,595,76,128,106,254,136,85,166,66,196,296,226,187,256,47
17,64,47,51,77,208,107,70,137,90,167,493,197,181,227,251,257,147
18,131,48,331,78,83,108,85,138,307,168,110,198,102,228,103,,
19,96,49,344,79,17,109,84,139,328,169,121,199,285,229,188,,
20,70,50,86,80,98,110,107,140,164,170,150,200,149,230,96,,
21,363,51,307,81,73,111,140,141,55,171,55,201,180,231,29,,
22,60,52,282,82,75,112,49,142,220,172,182,202,135,232,115,,
23,133,53,107,83,247,113,159,143,25,173,156,203,562,233,127,,
24,95,54,115,84,170,114,92,144,180,174,165,204,214,234,70,,
25,28,55,257,85,75,115,241,145,129,175,115,205,187,235,47,,
26,118,56,194,86,146,116,281,146,65,176,81,206,303,236,451,,
27,149,57,209,87,113,117,207,147,91,177,129,207,65,237,77,,
28,87,58,28,88,30,118,2,148,80,178,83,208,170,238,262,,
29,235,59,113,89,39,119,25,149,130,179,193,209,180,239,139,,
30,210,60,99,90,20,120,104,150,144,180,244,210,160,240,197,,
