0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,230,31,285,61,379,91,105,121,108,151,138,181,323,211,38,241,203,271,263,,,,,
2,183,32,331,62,140,92,434,122,111,152,55,182,370,212,312,242,503,272,80,,,,,
3,57,33,118,63,91,93,159,123,236,153,110,183,60,213,44,243,53,273,16,,,,,
4,39,34,80,64,363,94,177,124,163,154,486,184,406,214,125,244,45,274,518,,,,,
5,384,35,393,65,51,95,10,125,75,155,167,185,181,215,85,245,372,275,129,,,,,
6,181,36,452,66,267,96,149,126,175,156,113,186,129,216,609,246,170,276,242,,,,,
7,218,37,256,67,73,97,117,127,174,157,179,187,69,217,579,247,109,277,269,,,,,
8,83,38,601,68,57,98,445,128,105,158,30,188,50,218,290,248,92,278,179,,,,,
9,118,39,35,69,231,99,60,129,107,159,90,189,401,219,293,249,121,279,70,,,,,
10,115,40,192,70,402,100,152,130,67,160,216,190,241,220,393,250,287,280,187,,,,,
11,384,41,61,71,170,101,302,131,393,161,178,191,39,221,101,251,53,281,291,,,,,
12,389,42,65,72,116,102,95,132,45,162,208,192,176,222,587,252,109,282,100,,,,,
13,94,43,291,73,570,103,394,133,347,163,61,193,652,223,133,253,223,283,402,,,,,
14,304,44,271,74,110,104,59,134,122,164,459,194,132,224,160,254,336,284,286,,,,,
15,224,45,178,75,169,105,597,135,186,165,192,195,9,225,368,255,322,285,130,,,,,
16,600,46,496,76,73,106,155,136,516,166,115,196,349,226,153,256,100,286,135,,,,,
17,40,47,165,77,174,107,239,137,158,167,84,197,518,227,111,257,246,287,140,,,,,
18,232,48,85,78,116,108,504,138,60,168,108,198,125,228,264,258,267,288,134,,,,,
19,35,49,149,79,508,109,54,139,-10,169,112,199,40,229,617,259,28,289,210,,,,,
20,282,50,103,80,46,110,115,140,101,170,181,200,303,230,50,260,155,290,219,,,,,
21,225,51,60,81,15,111,13,141,73,171,86,201,413,231,53,261,60,291,62,,,,,
22,257,52,259,82,350,112,60,142,38,172,65,202,55,232,83,262,574,292,181,,,,,
23,453,53,257,83,193,113,86,143,105,173,133,203,36,233,111,263,101,293,81,,,,,
24,115,54,280,84,26,114,165,144,102,174,61,204,140,234,219,264,83,294,105,,,,,
25,403,55,145,85,130,115,181,145,425,175,102,205,380,235,341,265,236,295,37,,,,,
26,263,56,309,86,89,116,151,146,-2,176,165,206,354,236,84,266,55,296,152,,,,,
27,80,57,400,87,131,117,395,147,523,177,77,207,265,237,157,267,180,297,47,,,,,
28,275,58,81,88,174,118,25,148,179,178,114,208,403,238,23,268,226,298,58,,,,,
29,692,59,115,89,238,119,270,149,463,179,291,209,373,239,53,269,120,299,72,,,,,
30,290,60,77,90,125,120,243,150,346,180,91,210,352,240,240,270,80,300,30,,,,,
Centre:,442904,ST.,AERJAY,PUBLIC,"SCHOOL,",ST.,AERJAY,PUBLIC,SCHOOL,VILL,MACHKAULI,KHURJA,ROAD,BULANDSHAHR,"203001,","BULANDSHAHR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,
301,57,331,225,,,,,,,,,,,,,,,,,,,,,
302,182,332,160,,,,,,,,,,,,,,,,,,,,,
303,170,333,367,,,,,,,,,,,,,,,,,,,,,
304,58,334,160,,,,,,,,,,,,,,,,,,,,,
305,80,335,258,,,,,,,,,,,,,,,,,,,,,
306,217,336,50,,,,,,,,,,,,,,,,,,,,,
307,70,337,132,,,,,,,,,,,,,,,,,,,,,
308,47,338,51,,,,,,,,,,,,,,,,,,,,,
309,200,339,438,,,,,,,,,,,,,,,,,,,,,
310,40,340,328,,,,,,,,,,,,,,,,,,,,,
311,554,341,109,,,,,,,,,,,,,,,,,,,,,
312,205,342,108,,,,,,,,,,,,,,,,,,,,,
313,89,343,138,,,,,,,,,,,,,,,,,,,,,
314,59,344,87,,,,,,,,,,,,,,,,,,,,,
315,151,345,119,,,,,,,,,,,,,,,,,,,,,
316,304,346,75,,,,,,,,,,,,,,,,,,,,,
317,75,347,93,,,,,,,,,,,,,,,,,,,,,
318,170,348,439,,,,,,,,,,,,,,,,,,,,,
319,513,,,,,,,,,,,,,,,,,,,,,,,
320,40,,,,,,,,,,,,,,,,,,,,,,,
321,411,,,,,,,,,,,,,,,,,,,,,,,
322,84,,,,,,,,,,,,,,,,,,,,,,,
323,663,,,,,,,,,,,,,,,,,,,,,,,
324,175,,,,,,,,,,,,,,,,,,,,,,,
325,332,,,,,,,,,,,,,,,,,,,,,,,
326,65,,,,,,,,,,,,,,,,,,,,,,,
327,61,,,,,,,,,,,,,,,,,,,,,,,
328,83,,,,,,,,,,,,,,,,,,,,,,,
329,354,,,,,,,,,,,,,,,,,,,,,,,
330,45,,,,,,,,,,,,,,,,,,,,,,,
