0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,335,31,362,61,92,91,417,121,636,151,181,181,7
2,314,32,181,62,30,92,83,122,420,152,365,182,18
3,300,33,100,63,69,93,659,123,150,153,190,183,116
4,34,34,171,64,36,94,151,124,557,154,328,184,120
5,238,35,90,65,41,95,441,125,195,155,258,185,166
6,305,36,65,66,75,96,224,126,86,156,314,186,233
7,37,37,105,67,123,97,187,127,131,157,159,187,68
8,141,38,67,68,430,98,103,128,520,158,51,188,116
9,76,39,54,69,54,99,77,129,127,159,367,189,344
10,308,40,393,70,167,100,106,130,507,160,112,,
11,136,41,100,71,395,101,39,131,83,161,70,,
12,70,42,103,72,103,102,30,132,19,162,471,,
13,414,43,203,73,15,103,151,133,283,163,129,,
14,232,44,221,74,90,104,40,134,322,164,4,,
15,132,45,134,75,582,105,236,135,192,165,239,,
16,208,46,53,76,15,106,40,136,525,166,82,,
17,503,47,127,77,159,107,159,137,513,167,317,,
18,55,48,70,78,39,108,9,138,109,168,234,,
19,35,49,52,79,85,109,35,139,126,169,185,,
20,261,50,231,80,394,110,10,140,23,170,96,,
21,572,51,21,81,68,111,399,141,375,171,416,,
22,13,52,155,82,655,112,60,142,215,172,406,,
23,414,53,215,83,85,113,64,143,56,173,532,,
24,116,54,189,84,124,114,206,144,176,174,73,,
25,420,55,99,85,417,115,41,145,69,175,153,,
26,192,56,135,86,67,116,85,146,137,176,197,,
27,177,57,37,87,110,117,86,147,46,177,155,,
28,193,58,25,88,41,118,16,148,285,178,111,,
29,20,59,231,89,469,119,117,149,39,179,117,,
30,168,60,482,90,150,120,94,150,225,180,66,,
