0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,136,31,40,61,146,91,74,121,28,151,62,181,375,211,658
2,92,32,105,62,55,92,225,122,236,152,507,182,104,212,54
3,13,33,247,63,171,93,422,123,48,153,40,183,82,213,601
4,492,34,228,64,45,94,299,124,279,154,223,184,262,214,45
5,63,35,119,65,297,95,30,125,92,155,183,185,558,215,309
6,84,36,115,66,124,96,451,126,86,156,123,186,329,216,127
7,167,37,183,67,80,97,520,127,379,157,27,187,121,217,399
8,85,38,66,68,198,98,348,128,83,158,40,188,132,218,45
9,670,39,239,69,378,99,92,129,69,159,40,189,156,219,73
10,88,40,62,70,329,100,77,130,413,160,201,190,47,220,240
11,99,41,34,71,587,101,472,131,110,161,49,191,136,221,63
12,484,42,233,72,95,102,199,132,70,162,105,192,47,222,288
13,190,43,34,73,90,103,88,133,197,163,50,193,48,223,407
14,232,44,113,74,65,104,55,134,171,164,385,194,194,224,37
15,40,45,244,75,53,105,44,135,113,165,327,195,40,225,51
16,230,46,71,76,98,106,140,136,133,166,171,196,113,226,88
17,132,47,125,77,236,107,99,137,368,167,648,197,273,227,55
18,60,48,424,78,326,108,32,138,6,168,105,198,164,228,438
19,40,49,113,79,310,109,60,139,381,169,58,199,245,229,222
20,51,50,179,80,303,110,192,140,383,170,207,200,144,230,56
21,115,51,238,81,272,111,175,141,35,171,79,201,67,231,109
22,109,52,105,82,72,112,286,142,22,172,97,202,110,232,18
23,411,53,102,83,110,113,38,143,531,173,134,203,45,233,485
24,356,54,72,84,347,114,98,144,33,174,255,204,119,234,30
25,60,55,365,85,328,115,33,145,483,175,71,205,623,235,68
26,282,56,364,86,103,116,102,146,168,176,45,206,325,,
27,163,57,634,87,151,117,404,147,594,177,81,207,220,,
28,69,58,52,88,90,118,264,148,150,178,289,208,23,,
29,39,59,569,89,519,119,248,149,75,179,391,209,128,,
30,35,60,44,90,154,120,423,150,63,180,503,210,169,,
