0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
29,120,59,326,89,370,119,350,149,150,179,382,209,550,239,167,269,597,299,108,,,,,,,,,,,
30,323,60,285,90,58,120,126,150,191,180,642,210,662,240,675,270,324,300,216,,,,,,,,,,,
Centre:,200122,KENDRIYA,VIDYALAYA,NO.,III,DELHI,"CANTT,",KENDRIYA,VIDYALAYA,NO,3,DELHI,CANTT,",",RING,ROAD,NARAINA,",",NEW,DELHI,DELHI,"NARAINA,",BORDER,ROAD,NEET,(UG),2024,Page,No.,2
"ORGANISATION,",DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,302,331,167,361,366,391,69,421,248,451,125,481,478,511,477,541,433,571,201,,,,,,,,,,,
302,150,332,112,362,637,392,375,422,173,452,226,482,242,512,292,542,611,572,265,,,,,,,,,,,
303,197,333,113,363,120,393,53,423,418,453,700,483,306,513,169,543,715,573,178,,,,,,,,,,,
304,104,334,153,364,132,394,163,424,195,454,235,484,82,514,331,544,490,574,285,,,,,,,,,,,
305,154,335,116,365,173,395,226,425,160,455,367,485,285,515,437,545,176,575,237,,,,,,,,,,,
306,257,336,322,366,143,396,640,426,176,456,298,486,561,516,39,546,620,576,93,,,,,,,,,,,
307,139,337,100,367,87,397,477,427,94,457,374,487,635,517,456,547,144,577,638,,,,,,,,,,,
308,125,338,432,368,225,398,235,428,26,458,404,488,232,518,118,548,44,578,488,,,,,,,,,,,
309,515,339,108,369,420,399,144,429,111,459,158,489,205,519,88,549,66,579,200,,,,,,,,,,,
310,100,340,41,370,381,400,483,430,613,460,381,490,284,520,72,550,102,580,217,,,,,,,,,,,
311,326,341,631,371,195,401,632,431,145,461,446,491,127,521,65,551,107,581,98,,,,,,,,,,,
312,170,342,168,372,190,402,206,432,196,462,25,492,221,522,157,552,485,582,223,,,,,,,,,,,
313,133,343,295,373,286,403,145,433,151,463,285,493,85,523,305,553,191,583,116,,,,,,,,,,,
314,244,344,101,374,79,404,146,434,66,464,363,494,203,524,535,554,583,584,292,,,,,,,,,,,
315,480,345,332,375,95,405,107,435,108,465,285,495,99,525,174,555,239,585,77,,,,,,,,,,,
316,375,346,168,376,382,406,16,436,180,466,93,496,341,526,399,556,40,586,155,,,,,,,,,,,
317,321,347,680,377,221,407,148,437,102,467,253,497,106,527,134,557,230,587,632,,,,,,,,,,,
318,659,348,56,378,174,408,146,438,302,468,-10,498,110,528,435,558,359,588,194,,,,,,,,,,,
319,396,349,192,379,83,409,100,439,120,469,179,499,200,529,211,559,153,589,262,,,,,,,,,,,
320,55,350,93,380,374,410,487,440,88,470,346,500,95,530,219,560,215,590,90,,,,,,,,,,,
321,200,351,89,381,575,411,424,441,102,471,110,501,409,531,384,561,317,591,53,,,,,,,,,,,
322,72,352,553,382,145,412,55,442,140,472,303,502,276,532,170,562,422,592,231,,,,,,,,,,,
323,77,353,302,383,138,413,52,443,82,473,162,503,283,533,534,563,511,593,537,,,,,,,,,,,
324,329,354,360,384,325,414,264,444,120,474,152,504,87,534,521,564,135,594,677,,,,,,,,,,,
325,450,355,548,385,112,415,72,445,64,475,277,505,328,535,82,565,145,595,281,,,,,,,,,,,
326,354,356,151,386,220,416,15,446,48,476,175,506,395,536,113,566,407,596,157,,,,,,,,,,,
327,490,357,463,387,552,417,315,447,320,477,318,507,654,537,101,567,142,597,357,,,,,,,,,,,
328,615,358,274,388,412,418,330,448,263,478,360,508,283,538,407,568,103,598,202,,,,,,,,,,,
329,164,359,282,389,304,419,121,449,248,479,260,509,125,539,252,569,220,599,25,,,,,,,,,,,
330,85,360,144,390,687,420,674,450,264,480,375,510,200,540,118,570,299,600,543,,,,,,,,,,,
Centre:,200122,KENDRIYA,VIDYALAYA,NO.,III,DELHI,"CANTT,",KENDRIYA,VIDYALAYA,NO,3,DELHI,CANTT,",",RING,ROAD,NARAINA,",",NEW,DELHI,DELHI,"NARAINA,",BORDER,ROAD,NEET,(UG),2024,Page,No.,3
"ORGANISATION,",DELHI/NEW,"DELHI,",DELHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,
601,614,631,206,661,90,691,87,,,,,,,,,,,,,,,,,,,,,,,
602,165,632,501,662,126,692,180,,,,,,,,,,,,,,,,,,,,,,,
603,230,633,245,663,577,693,551,,,,,,,,,,,,,,,,,,,,,,,
604,439,634,279,664,175,694,207,,,,,,,,,,,,,,,,,,,,,,,
605,92,635,484,665,710,695,683,,,,,,,,,,,,,,,,,,,,,,,
606,84,636,215,666,290,696,511,,,,,,,,,,,,,,,,,,,,,,,
607,280,637,196,667,191,697,175,,,,,,,,,,,,,,,,,,,,,,,
608,67,638,497,668,110,,,,,,,,,,,,,,,,,,,,,,,,,
609,249,639,466,669,449,,,,,,,,,,,,,,,,,,,,,,,,,
610,232,640,140,670,533,,,,,,,,,,,,,,,,,,,,,,,,,
611,286,641,203,671,260,,,,,,,,,,,,,,,,,,,,,,,,,
612,134,642,175,672,344,,,,,,,,,,,,,,,,,,,,,,,,,
613,72,643,263,673,335,,,,,,,,,,,,,,,,,,,,,,,,,
614,164,644,220,674,68,,,,,,,,,,,,,,,,,,,,,,,,,
615,431,645,93,675,640,,,,,,,,,,,,,,,,,,,,,,,,,
616,654,646,88,676,96,,,,,,,,,,,,,,,,,,,,,,,,,
617,305,647,377,677,190,,,,,,,,,,,,,,,,,,,,,,,,,
618,136,648,245,678,299,,,,,,,,,,,,,,,,,,,,,,,,,
619,224,649,172,679,305,,,,,,,,,,,,,,,,,,,,,,,,,
620,249,650,210,680,111,,,,,,,,,,,,,,,,,,,,,,,,,
621,297,651,94,681,300,,,,,,,,,,,,,,,,,,,,,,,,,
622,624,652,201,682,415,,,,,,,,,,,,,,,,,,,,,,,,,
623,547,653,177,683,159,,,,,,,,,,,,,,,,,,,,,,,,,
624,127,654,199,684,216,,,,,,,,,,,,,,,,,,,,,,,,,
625,297,655,361,685,537,,,,,,,,,,,,,,,,,,,,,,,,,
626,98,656,363,686,332,,,,,,,,,,,,,,,,,,,,,,,,,
627,383,657,110,687,115,,,,,,,,,,,,,,,,,,,,,,,,,
628,255,658,406,688,132,,,,,,,,,,,,,,,,,,,,,,,,,
629,31,659,95,689,686,,,,,,,,,,,,,,,,,,,,,,,,,
630,248,660,152,690,375,,,,,,,,,,,,,,,,,,,,,,,,,
