0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,125,31,178,61,195,91,199,121,141,151,123,181,233,211,2,241,108,271,40,
2,98,32,-3,62,96,92,275,122,305,152,47,182,132,212,46,242,262,272,91,
3,526,33,89,63,92,93,410,123,136,153,68,183,13,213,231,243,100,273,25,
4,143,34,131,64,94,94,95,124,25,154,60,184,499,214,46,244,220,274,139,
5,259,35,110,65,50,95,31,125,213,155,43,185,90,215,93,245,179,275,64,
6,105,36,202,66,81,96,441,126,72,156,45,186,211,216,58,246,70,276,62,
7,551,37,55,67,153,97,165,127,33,157,92,187,17,217,158,247,65,277,130,
8,194,38,392,68,358,98,138,128,88,158,508,188,161,218,157,248,285,278,131,
9,5,39,83,69,110,99,5,129,653,159,14,189,65,219,65,249,46,279,97,
10,34,40,39,70,92,100,202,130,280,160,9,190,42,220,100,250,286,280,155,
11,340,41,106,71,486,101,20,131,361,161,123,191,266,221,-20,251,332,281,184,
12,83,42,171,72,186,102,69,132,43,162,586,192,230,222,236,252,215,282,71,
13,140,43,110,73,12,103,65,133,281,163,82,193,97,223,245,253,172,283,181,
14,181,44,35,74,58,104,41,134,59,164,36,194,119,224,19,254,465,284,11,
15,162,45,103,75,598,105,95,135,53,165,476,195,334,225,53,255,304,285,533,
16,100,46,241,76,150,106,270,136,22,166,13,196,48,226,99,256,295,286,10,
17,-2,47,87,77,143,107,97,137,40,167,169,197,82,227,80,257,675,287,48,
18,163,48,58,78,155,108,248,138,111,168,52,198,78,228,45,258,21,288,44,
19,104,49,70,79,561,109,76,139,58,169,98,199,251,229,86,259,217,289,187,
20,118,50,111,80,59,110,396,140,329,170,28,200,90,230,272,260,195,290,4,
21,220,51,68,81,189,111,98,141,55,171,65,201,245,231,77,261,129,291,88,
22,110,52,-5,82,567,112,269,142,51,172,180,202,90,232,236,262,221,292,58,
23,29,53,10,83,74,113,110,143,259,173,280,203,587,233,259,263,321,293,230,
24,130,54,183,84,59,114,345,144,84,174,75,204,80,234,50,264,547,294,102,
25,109,55,282,85,95,115,55,145,46,175,236,205,331,235,49,265,75,295,34,
26,267,56,122,86,40,116,29,146,200,176,357,206,21,236,23,266,69,296,27,
27,123,57,192,87,165,117,156,147,140,177,138,207,134,237,120,267,205,297,91,
28,180,58,266,88,627,118,542,148,75,178,95,208,102,238,234,268,60,298,76,
29,74,59,123,89,431,119,180,149,296,179,184,209,211,239,183,269,103,299,105,
30,325,60,69,90,344,120,45,150,175,180,165,210,508,240,62,270,161,300,206,
Centre:,312202,SVKM,SCHOOL,"DHULE,",BESIDE,"GURUDWARA,",MUMBAI-AGRA,NATIONAL,"HIGHWAY,","DHULE,",MAHARASHTRA,"424001,","DHULE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,171,331,102,361,60,391,138,421,251,451,35,481,46,511,-13,541,51,571,56,
302,309,332,301,362,17,392,109,422,38,452,67,482,230,512,54,542,69,572,361,
303,14,333,336,363,75,393,48,423,44,453,110,483,293,513,50,543,115,573,131,
304,70,334,66,364,384,394,104,424,151,454,136,484,340,514,83,544,56,574,221,
305,48,335,221,365,24,395,88,425,70,455,80,485,60,515,120,545,47,575,56,
306,111,336,335,366,173,396,322,426,146,456,8,486,144,516,431,546,85,576,32,
307,179,337,115,367,274,397,163,427,146,457,429,487,60,517,39,547,97,577,71,
308,50,338,176,368,54,398,95,428,127,458,268,488,300,518,131,548,204,578,151,
309,80,339,117,369,43,399,298,429,64,459,32,489,307,519,48,549,354,579,138,
310,84,340,100,370,185,400,37,430,213,460,34,490,644,520,176,550,169,580,150,
311,78,341,84,371,63,401,195,431,110,461,386,491,87,521,67,551,79,581,568,
312,159,342,65,372,406,402,415,432,44,462,93,492,38,522,385,552,252,582,76,
313,113,343,44,373,29,403,80,433,33,463,233,493,74,523,106,553,31,583,65,
314,402,344,30,374,104,404,84,434,40,464,117,494,71,524,68,554,257,584,12,
315,68,345,69,375,61,405,88,435,5,465,-5,495,57,525,571,555,103,585,652,
316,157,346,75,376,347,406,211,436,63,466,167,496,80,526,293,556,99,586,86,
317,22,347,36,377,9,407,97,437,160,467,98,497,312,527,80,557,90,587,63,
318,45,348,295,378,79,408,329,438,69,468,319,498,40,528,117,558,307,588,52,
319,412,349,530,379,692,409,44,439,306,469,5,499,48,529,77,559,50,589,225,
320,94,350,85,380,114,410,148,440,27,470,93,500,71,530,45,560,50,590,43,
321,205,351,373,381,42,411,15,441,57,471,262,501,94,531,270,561,337,591,126,
322,585,352,-20,382,117,412,253,442,183,472,9,502,67,532,428,562,299,592,81,
323,106,353,70,383,155,413,93,443,426,473,21,503,73,533,164,563,147,593,111,
324,63,354,88,384,68,414,110,444,80,474,216,504,33,534,19,564,39,594,243,
325,160,355,249,385,60,415,560,445,102,475,614,505,510,535,129,565,81,595,134,
326,98,356,320,386,82,416,192,446,171,476,61,506,46,536,139,566,265,596,46,
327,245,357,334,387,109,417,-15,447,391,477,28,507,226,537,82,567,246,597,36,
328,49,358,85,388,50,418,130,448,130,478,82,508,55,538,474,568,64,598,63,
329,397,359,6,389,60,419,424,449,216,479,205,509,145,539,389,569,10,599,48,
330,175,360,166,390,25,420,273,450,144,480,91,510,103,540,119,570,110,600,112,
Centre:,312202,SVKM,SCHOOL,"DHULE,",BESIDE,"GURUDWARA,",MUMBAI-AGRA,NATIONAL,"HIGHWAY,","DHULE,",MAHARASHTRA,"424001,","DHULE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
601,35,631,135,661,130,691,250,721,153,,,,,,,,,,,
602,74,632,293,662,187,692,246,722,15,,,,,,,,,,,
603,365,633,335,663,26,693,48,723,43,,,,,,,,,,,
604,42,634,61,664,165,694,270,724,41,,,,,,,,,,,
605,30,635,186,665,193,695,57,725,64,,,,,,,,,,,
606,97,636,42,666,95,696,121,726,78,,,,,,,,,,,
607,25,637,80,667,234,697,234,727,209,,,,,,,,,,,
608,37,638,340,668,272,698,31,728,14,,,,,,,,,,,
609,57,639,229,669,173,699,114,,,,,,,,,,,,,
610,52,640,58,670,32,700,225,,,,,,,,,,,,,
611,75,641,140,671,65,701,188,,,,,,,,,,,,,
612,398,642,227,672,23,702,60,,,,,,,,,,,,,
613,216,643,75,673,54,703,13,,,,,,,,,,,,,
614,107,644,165,674,64,704,97,,,,,,,,,,,,,
615,54,645,31,675,25,705,93,,,,,,,,,,,,,
616,274,646,127,676,43,706,241,,,,,,,,,,,,,
617,105,647,80,677,241,707,122,,,,,,,,,,,,,
618,248,648,60,678,31,708,79,,,,,,,,,,,,,
619,603,649,49,679,39,709,484,,,,,,,,,,,,,
620,58,650,48,680,284,710,16,,,,,,,,,,,,,
621,285,651,43,681,50,711,313,,,,,,,,,,,,,
622,21,652,218,682,61,712,205,,,,,,,,,,,,,
623,594,653,18,683,62,713,136,,,,,,,,,,,,,
624,95,654,154,684,68,714,33,,,,,,,,,,,,,
625,35,655,560,685,75,715,262,,,,,,,,,,,,,
626,64,656,137,686,50,716,116,,,,,,,,,,,,,
627,496,657,78,687,165,717,51,,,,,,,,,,,,,
628,142,658,128,688,278,718,86,,,,,,,,,,,,,
629,46,659,60,689,89,719,398,,,,,,,,,,,,,
630,266,660,76,690,122,720,113,,,,,,,,,,,,,
