0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,255,31,80,61,77,91,10,121,263,151,44,181,92,211,35,241,68
2,40,32,29,62,85,92,85,122,74,152,135,182,101,212,30,242,35
3,36,33,61,63,85,93,40,123,71,153,45,183,43,213,78,243,85
4,58,34,14,64,78,94,42,124,52,154,-15,184,52,214,102,244,126
5,10,35,82,65,38,95,84,125,-3,155,157,185,29,215,250,245,56
6,57,36,65,66,78,96,35,126,199,156,85,186,98,216,61,246,134
7,145,37,343,67,165,97,41,127,95,157,61,187,271,217,70,247,80
8,145,38,80,68,120,98,115,128,-2,158,85,188,90,218,85,248,70
9,116,39,93,69,110,99,68,129,70,159,14,189,78,219,75,249,95
10,-8,40,50,70,16,100,52,130,67,160,193,190,21,220,41,250,86
11,91,41,39,71,89,101,60,131,72,161,87,191,51,221,40,251,140
12,45,42,71,72,109,102,88,132,31,162,8,192,26,222,55,252,6
13,30,43,154,73,85,103,35,133,25,163,41,193,213,223,74,253,68
14,90,44,105,74,110,104,47,134,14,164,276,194,245,224,211,254,30
15,115,45,88,75,16,105,71,135,166,165,100,195,60,225,7,255,77
16,100,46,59,76,76,106,60,136,40,166,15,196,16,226,180,256,184
17,41,47,70,77,57,107,105,137,58,167,261,197,48,227,30,257,101
18,36,48,59,78,6,108,86,138,28,168,67,198,127,228,90,258,97
19,70,49,47,79,50,109,28,139,90,169,11,199,90,229,55,259,125
20,317,50,21,80,39,110,23,140,177,170,288,200,84,230,85,,
21,80,51,56,81,165,111,58,141,608,171,118,201,35,231,105,,
22,50,52,60,82,325,112,161,142,65,172,469,202,46,232,83,,
23,65,53,51,83,-31,113,72,143,56,173,115,203,75,233,85,,
24,35,54,186,84,90,114,40,144,80,174,35,204,105,234,55,,
25,46,55,79,85,56,115,35,145,110,175,37,205,32,235,51,,
26,91,56,118,86,145,116,57,146,175,176,29,206,281,236,149,,
27,5,57,50,87,66,117,90,147,107,177,130,207,-10,237,297,,
28,80,58,40,88,80,118,236,148,44,178,36,208,110,238,71,,
29,55,59,94,89,74,119,70,149,65,179,80,209,383,239,60,,
30,85,60,45,90,110,120,50,150,77,180,192,210,138,240,229,,
