0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,12,31,56,61,79,91,526,121,62,151,95,181,60,211,100
2,-14,32,40,62,52,92,85,122,57,152,10,182,35,212,74
3,20,33,62,63,55,93,84,123,229,153,83,183,35,213,64
4,66,34,277,64,56,94,55,124,89,154,91,184,95,214,45
5,55,35,81,65,61,95,41,125,60,155,20,185,159,215,75
6,121,36,74,66,101,96,40,126,65,156,120,186,60,216,5
7,20,37,23,67,7,97,75,127,20,157,72,187,33,217,117
8,95,38,94,68,30,98,39,128,135,158,90,188,95,218,231
9,65,39,161,69,28,99,135,129,116,159,38,189,111,219,78
10,63,40,64,70,40,100,163,130,25,160,184,190,50,220,141
11,-4,41,402,71,52,101,53,131,114,161,137,191,-19,221,140
12,45,42,105,72,81,102,56,132,40,162,46,192,200,222,48
13,62,43,45,73,204,103,117,133,316,163,371,193,55,223,163
14,207,44,70,74,37,104,55,134,52,164,306,194,65,224,32
15,65,45,95,75,45,105,22,135,50,165,15,195,26,225,25
16,60,46,2,76,85,106,27,136,77,166,83,196,65,226,75
17,170,47,22,77,38,107,32,137,91,167,106,197,132,227,56
18,61,48,87,78,87,108,18,138,61,168,111,198,98,228,64
19,99,49,32,79,275,109,133,139,39,169,58,199,70,,
20,72,50,77,80,156,110,151,140,55,170,60,200,60,,
21,28,51,10,81,95,111,61,141,60,171,104,201,58,,
22,23,52,71,82,79,112,45,142,75,172,8,202,207,,
23,143,53,30,83,84,113,150,143,68,173,40,203,80,,
24,0,54,28,84,165,114,45,144,81,174,65,204,80,,
25,35,55,41,85,37,115,111,145,35,175,36,205,70,,
26,97,56,38,86,75,116,35,146,5,176,65,206,85,,
27,70,57,135,87,-19,117,38,147,34,177,466,207,206,,
28,11,58,108,88,90,118,49,148,28,178,154,208,610,,
29,75,59,67,89,96,119,47,149,78,179,146,209,70,,
30,72,60,193,90,138,120,88,150,50,180,84,210,54,,
