0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,166,31,374,61,61,91,106,121,519,151,68,181,120,211,231,241,73,271,228,,
2,595,32,166,62,345,92,623,122,202,152,121,182,96,212,332,242,178,272,56,,
3,299,33,75,63,198,93,542,123,116,153,562,183,312,213,45,243,216,273,274,,
4,604,34,228,64,159,94,176,124,55,154,122,184,131,214,208,244,604,274,192,,
5,121,35,72,65,363,95,434,125,317,155,210,185,401,215,455,245,180,275,335,,
6,289,36,247,66,186,96,268,126,175,156,17,186,60,216,60,246,624,276,379,,
7,436,37,104,67,546,97,90,127,374,157,67,187,90,217,71,247,65,277,34,,
8,367,38,345,68,320,98,153,128,199,158,203,188,387,218,85,248,117,278,330,,
9,35,39,346,69,50,99,282,129,403,159,172,189,189,219,539,249,281,279,122,,
10,70,40,513,70,277,100,221,130,337,160,123,190,641,220,293,250,234,280,573,,
11,67,41,156,71,164,101,659,131,100,161,252,191,534,221,270,251,159,281,319,,
12,117,42,148,72,170,102,163,132,98,162,259,192,712,222,668,252,155,282,180,,
13,102,43,394,73,414,103,413,133,354,163,353,193,114,223,57,253,226,283,126,,
14,246,44,250,74,364,104,150,134,326,164,167,194,294,224,94,254,170,284,248,,
15,209,45,78,75,445,105,38,135,191,165,648,195,680,225,391,255,162,285,184,,
16,483,46,276,76,58,106,179,136,215,166,66,196,280,226,260,256,233,286,548,,
17,182,47,150,77,179,107,542,137,43,167,341,197,176,227,177,257,73,287,169,,
18,238,48,92,78,108,108,138,138,41,168,382,198,456,228,522,258,310,288,68,,
19,152,49,78,79,85,109,428,139,520,169,248,199,219,229,223,259,198,289,213,,
20,150,50,158,80,315,110,531,140,241,170,95,200,657,230,301,260,235,290,216,,
21,295,51,369,81,634,111,257,141,64,171,400,201,218,231,195,261,398,291,130,,
22,118,52,404,82,143,112,314,142,91,172,346,202,647,232,243,262,201,292,89,,
23,114,53,172,83,448,113,25,143,60,173,591,203,594,233,51,263,79,293,368,,
24,1,54,65,84,386,114,208,144,130,174,90,204,275,234,70,264,89,294,314,,
25,97,55,256,85,71,115,175,145,87,175,221,205,70,235,168,265,34,295,229,,
26,269,56,122,86,314,116,181,146,95,176,544,206,70,236,280,266,344,296,647,,
27,136,57,151,87,91,117,623,147,192,177,118,207,215,237,249,267,690,297,266,,
28,253,58,279,88,90,118,238,148,92,178,379,208,508,238,235,268,332,298,435,,
29,98,59,73,89,494,119,528,149,112,179,264,209,232,239,149,269,234,299,265,,
30,79,60,244,90,344,120,70,150,348,180,286,210,526,240,175,270,256,300,356,,
Centre:,200132,D,A,V,PUBLIC,"SCHOOL,",PUSHPANJALI,ENCLAVE,",PITAMPURA,",DELHI,-,"110034,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,90,331,180,361,249,391,330,,,,,,,,,,,,,,
302,380,332,410,362,35,,,,,,,,,,,,,,,,
303,423,333,134,363,36,,,,,,,,,,,,,,,,
304,147,334,570,364,354,,,,,,,,,,,,,,,,
305,171,335,97,365,550,,,,,,,,,,,,,,,,
306,396,336,157,366,267,,,,,,,,,,,,,,,,
307,109,337,62,367,151,,,,,,,,,,,,,,,,
308,106,338,626,368,219,,,,,,,,,,,,,,,,
309,70,339,100,369,511,,,,,,,,,,,,,,,,
310,357,340,269,370,430,,,,,,,,,,,,,,,,
311,202,341,277,371,306,,,,,,,,,,,,,,,,
312,252,342,18,372,223,,,,,,,,,,,,,,,,
313,232,343,211,373,230,,,,,,,,,,,,,,,,
314,210,344,30,374,70,,,,,,,,,,,,,,,,
315,559,345,91,375,239,,,,,,,,,,,,,,,,
316,255,346,107,376,555,,,,,,,,,,,,,,,,
317,384,347,281,377,617,,,,,,,,,,,,,,,,
318,479,348,258,378,245,,,,,,,,,,,,,,,,
319,64,349,342,379,214,,,,,,,,,,,,,,,,
320,208,350,320,380,102,,,,,,,,,,,,,,,,
321,548,351,140,381,277,,,,,,,,,,,,,,,,
322,492,352,324,382,342,,,,,,,,,,,,,,,,
323,568,353,139,383,341,,,,,,,,,,,,,,,,
324,639,354,59,384,5,,,,,,,,,,,,,,,,
325,231,355,117,385,534,,,,,,,,,,,,,,,,
326,196,356,299,386,467,,,,,,,,,,,,,,,,
327,180,357,255,387,134,,,,,,,,,,,,,,,,
328,556,358,273,388,294,,,,,,,,,,,,,,,,
329,171,359,159,389,426,,,,,,,,,,,,,,,,
330,105,360,215,390,189,,,,,,,,,,,,,,,,
