0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,321,31,229,61,109,91,238,121,409,151,70,181,264,211,86,241,302,271,58,,
2,43,32,80,62,479,92,210,122,296,152,90,182,305,212,95,242,107,272,595,,
3,252,33,133,63,250,93,350,123,188,153,124,183,51,213,220,243,69,273,80,,
4,46,34,167,64,398,94,110,124,109,154,175,184,105,214,133,244,75,274,91,,
5,283,35,94,65,410,95,152,125,85,155,30,185,48,215,483,245,109,275,87,,
6,122,36,47,66,33,96,317,126,320,156,124,186,101,216,95,246,127,276,171,,
7,341,37,478,67,-15,97,100,127,205,157,65,187,172,217,100,247,605,277,178,,
8,244,38,202,68,55,98,102,128,86,158,140,188,530,218,474,248,79,278,177,,
9,330,39,70,69,539,99,491,129,441,159,81,189,225,219,103,249,128,279,121,,
10,100,40,140,70,231,100,202,130,90,160,141,190,155,220,130,250,61,280,92,,
11,40,41,60,71,184,101,35,131,180,161,504,191,164,221,285,251,79,281,72,,
12,50,42,125,72,39,102,498,132,195,162,78,192,298,222,322,252,118,282,354,,
13,362,43,23,73,-25,103,129,133,82,163,212,193,407,223,394,253,266,283,73,,
14,99,44,120,74,25,104,143,134,610,164,175,194,391,224,40,254,85,284,112,,
15,135,45,509,75,180,105,100,135,60,165,130,195,176,225,78,255,247,285,365,,
16,51,46,114,76,63,106,140,136,135,166,112,196,276,226,26,256,179,286,259,,
17,168,47,120,77,217,107,325,137,354,167,370,197,61,227,513,257,161,287,227,,
18,489,48,110,78,273,108,124,138,119,168,70,198,211,228,253,258,83,288,68,,
19,281,49,181,79,150,109,71,139,120,169,140,199,130,229,128,259,25,289,256,,
20,61,50,120,80,110,110,392,140,427,170,544,200,105,230,165,260,100,290,180,,
21,25,51,361,81,560,111,452,141,625,171,85,201,463,231,48,261,327,291,315,,
22,139,52,54,82,188,112,159,142,571,172,449,202,197,232,67,262,137,292,352,,
23,66,53,128,83,431,113,110,143,183,173,509,203,196,233,286,263,105,293,431,,
24,94,54,125,84,520,114,90,144,382,174,140,204,100,234,19,264,96,294,56,,
25,61,55,82,85,266,115,61,145,167,175,322,205,83,235,147,265,80,295,216,,
26,66,56,119,86,70,116,51,146,531,176,55,206,67,236,40,266,298,296,210,,
27,70,57,100,87,97,117,240,147,90,177,119,207,174,237,328,267,444,297,93,,
28,122,58,170,88,132,118,110,148,200,178,140,208,94,238,152,268,125,298,60,,
29,198,59,360,89,113,119,140,149,397,179,494,209,53,239,255,269,219,299,112,,
30,231,60,110,90,150,120,354,150,165,180,158,210,179,240,91,270,326,300,233,,
Centre:,412902,TULIP,INTERNTIONAL,"SCHOOL,",142,B,PATTANKULAM,VILLAGE,ATHIMALAIPATTU,ARANI,TALUK,TIRUVANNAMALAI,DISTRICT,"632315,","TIRUVANNAMALAI,",NEET,(UG),2024,Page,No.,2
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,11,331,252,361,520,391,209,421,200,451,359,481,74,,,,,,,,
302,85,332,60,362,147,392,403,422,30,452,80,482,51,,,,,,,,
303,104,333,75,363,297,393,335,423,123,453,489,483,70,,,,,,,,
304,75,334,17,364,289,394,105,424,153,454,563,484,248,,,,,,,,
305,116,335,71,365,115,395,331,425,171,455,123,485,28,,,,,,,,
306,658,336,204,366,201,396,124,426,189,456,72,486,239,,,,,,,,
307,74,337,191,367,134,397,62,427,467,457,252,487,74,,,,,,,,
308,455,338,254,368,108,398,106,428,116,458,112,488,501,,,,,,,,
309,435,339,541,369,89,399,236,429,250,459,101,489,130,,,,,,,,
310,84,340,149,370,155,400,127,430,57,460,119,490,182,,,,,,,,
311,230,341,112,371,254,401,242,431,364,461,523,491,95,,,,,,,,
312,43,342,53,372,62,402,13,432,150,462,39,492,75,,,,,,,,
313,200,343,144,373,56,403,100,433,452,463,378,493,480,,,,,,,,
314,590,344,315,374,165,404,276,434,458,464,162,494,411,,,,,,,,
315,241,345,145,375,191,405,252,435,489,465,99,495,627,,,,,,,,
316,29,346,71,376,147,406,99,436,133,466,568,496,50,,,,,,,,
317,231,347,119,377,206,407,160,437,141,467,211,497,120,,,,,,,,
318,111,348,55,378,425,408,60,438,190,468,106,498,100,,,,,,,,
319,213,349,160,379,84,409,86,439,158,469,90,499,369,,,,,,,,
320,18,350,93,380,60,410,256,440,480,470,81,500,-5,,,,,,,,
321,406,351,248,381,104,411,201,441,106,471,125,501,99,,,,,,,,
322,220,352,211,382,30,412,338,442,162,472,81,502,232,,,,,,,,
323,136,353,72,383,108,413,62,443,458,473,196,503,473,,,,,,,,
324,237,354,156,384,248,414,663,444,72,474,469,504,147,,,,,,,,
325,161,355,136,385,88,415,247,445,100,475,303,505,315,,,,,,,,
326,50,356,211,386,330,416,251,446,225,476,75,,,,,,,,,,
327,20,357,382,387,97,417,359,447,633,477,80,,,,,,,,,,
328,115,358,533,388,59,418,152,448,113,478,498,,,,,,,,,,
329,222,359,36,389,69,419,666,449,551,479,102,,,,,,,,,,
330,130,360,100,390,137,420,172,450,65,480,582,,,,,,,,,,
