0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,374,31,293,61,320,91,446,121,149,151,140,181,420,211,51,241,419
2,172,32,309,62,155,92,260,122,75,152,231,182,515,212,485,242,480
3,389,33,240,63,263,93,219,123,52,153,419,183,345,213,38,243,483
4,150,34,90,64,280,94,490,124,328,154,518,184,207,214,478,244,180
5,520,35,294,65,280,95,442,125,442,155,312,185,423,215,502,245,295
6,184,36,322,66,397,96,524,126,61,156,619,186,232,216,147,246,238
7,277,37,109,67,205,97,133,127,213,157,526,187,56,217,253,247,339
8,317,38,115,68,112,98,555,128,182,158,525,188,335,218,439,248,340
9,401,39,4,69,372,99,62,129,620,159,488,189,76,219,127,249,118
10,398,40,280,70,387,100,60,130,111,160,460,190,169,220,83,250,379
11,182,41,169,71,346,101,374,131,239,161,149,191,271,221,19,251,313
12,347,42,300,72,433,102,349,132,371,162,180,192,490,222,366,252,183
13,529,43,45,73,497,103,419,133,400,163,371,193,205,223,199,253,137
14,539,44,396,74,330,104,306,134,232,164,562,194,312,224,677,254,546
15,503,45,244,75,174,105,391,135,84,165,102,195,84,225,85,255,103
16,266,46,201,76,223,106,316,136,274,166,-2,196,485,226,100,256,34
17,276,47,199,77,398,107,153,137,335,167,405,197,223,227,359,257,378
18,322,48,675,78,165,108,419,138,320,168,299,198,485,228,173,258,521
19,101,49,498,79,495,109,222,139,355,169,290,199,45,229,267,259,247
20,193,50,95,80,131,110,108,140,259,170,236,200,85,230,278,260,134
21,488,51,257,81,286,111,593,141,54,171,382,201,124,231,620,261,67
22,685,52,178,82,267,112,350,142,217,172,360,202,32,232,122,262,310
23,358,53,555,83,244,113,79,143,109,173,8,203,176,233,573,263,28
24,123,54,310,84,381,114,449,144,35,174,251,204,201,234,456,,
25,373,55,353,85,453,115,286,145,71,175,341,205,360,235,106,,
26,105,56,192,86,59,116,73,146,100,176,217,206,291,236,508,,
27,421,57,398,87,196,117,169,147,262,177,156,207,334,237,344,,
28,430,58,423,88,469,118,397,148,185,178,95,208,141,238,24,,
29,90,59,312,89,239,119,45,149,502,179,62,209,34,239,136,,
30,303,60,92,90,115,120,446,150,461,180,42,210,260,240,226,,
