0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,336,31,608,61,95,91,393,121,257,151,85,181,131,211,363
2,56,32,136,62,140,92,296,122,234,152,392,182,157,212,114
3,80,33,125,63,66,93,252,123,276,153,680,183,59,213,80
4,76,34,541,64,74,94,217,124,32,154,425,184,54,214,117
5,253,35,64,65,199,95,72,125,204,155,179,185,273,215,300
6,110,36,598,66,194,96,125,126,102,156,65,186,199,216,212
7,88,37,262,67,63,97,70,127,94,157,195,187,80,217,163
8,180,38,55,68,631,98,186,128,130,158,228,188,142,218,203
9,112,39,117,69,181,99,163,129,240,159,183,189,127,219,73
10,498,40,153,70,257,100,161,130,150,160,80,190,109,220,95
11,84,41,363,71,310,101,172,131,229,161,129,191,305,221,80
12,130,42,82,72,234,102,90,132,396,162,124,192,102,222,605
13,36,43,67,73,80,103,262,133,444,163,275,193,67,223,106
14,90,44,73,74,45,104,139,134,96,164,48,194,257,224,167
15,165,45,111,75,209,105,234,135,25,165,443,195,102,225,556
16,346,46,300,76,100,106,337,136,130,166,11,196,152,226,213
17,119,47,197,77,222,107,191,137,64,167,75,197,550,227,95
18,-25,48,101,78,76,108,336,138,258,168,93,198,60,228,566
19,185,49,145,79,82,109,3,139,56,169,65,199,95,229,20
20,193,50,394,80,74,110,74,140,131,170,90,200,351,230,107
21,277,51,244,81,43,111,401,141,0,171,580,201,253,231,193
22,166,52,81,82,409,112,98,142,75,172,160,202,327,232,152
23,95,53,142,83,100,113,58,143,56,173,143,203,474,233,166
24,173,54,136,84,114,114,112,144,215,174,202,204,199,234,234
25,91,55,483,85,288,115,243,145,45,175,123,205,39,235,100
26,185,56,90,86,165,116,321,146,503,176,196,206,423,236,276
27,175,57,162,87,18,117,337,147,328,177,120,207,44,,
28,347,58,74,88,309,118,57,148,98,178,7,208,224,,
29,196,59,80,89,91,119,46,149,169,179,43,209,238,,
30,165,60,49,90,52,120,141,150,202,180,59,210,452,,
