0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"KRISHNAGIRI.,","KRISHNAGIRI,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,140,31,50,61,90,91,171,121,79,151,108,181,502,211,171,241,352,271,285,,,,
2,71,32,91,62,371,92,45,122,92,152,224,182,293,212,147,242,256,272,33,,,,
3,95,33,154,63,384,93,111,123,49,153,342,183,55,213,95,243,111,273,52,,,,
4,70,34,160,64,60,94,11,124,200,154,142,184,66,214,94,244,196,274,331,,,,
5,164,35,85,65,134,95,109,125,442,155,42,185,45,215,126,245,61,275,64,,,,
6,94,36,109,66,142,96,133,126,187,156,142,186,76,216,45,246,75,276,208,,,,
7,101,37,92,67,139,97,108,127,61,157,170,187,274,217,181,247,54,277,225,,,,
8,87,38,336,68,28,98,173,128,135,158,66,188,39,218,72,248,43,278,7,,,,
9,512,39,423,69,55,99,187,129,62,159,279,189,91,219,69,249,272,279,46,,,,
10,407,40,60,70,469,100,279,130,324,160,60,190,193,220,85,250,418,280,70,,,,
11,46,41,246,71,80,101,22,131,107,161,38,191,127,221,175,251,205,281,415,,,,
12,34,42,115,72,66,102,91,132,16,162,190,192,33,222,122,252,98,282,452,,,,
13,32,43,88,73,60,103,165,133,324,163,385,193,255,223,85,253,120,283,299,,,,
14,145,44,97,74,160,104,122,134,71,164,238,194,179,224,92,254,239,284,135,,,,
15,85,45,200,75,47,105,408,135,189,165,401,195,258,225,45,255,142,285,81,,,,
16,127,46,143,76,218,106,212,136,104,166,382,196,65,226,106,256,115,286,102,,,,
17,70,47,52,77,73,107,145,137,59,167,238,197,71,227,214,257,84,287,44,,,,
18,4,48,48,78,44,108,367,138,70,168,80,198,50,228,406,258,74,288,486,,,,
19,75,49,421,79,31,109,290,139,66,169,620,199,423,229,24,259,40,289,10,,,,
20,55,50,101,80,46,110,92,140,110,170,45,200,49,230,345,260,93,290,65,,,,
21,77,51,97,81,169,111,261,141,77,171,127,201,89,231,112,261,229,291,28,,,,
22,120,52,99,82,298,112,343,142,100,172,314,202,288,232,77,262,88,292,163,,,,
23,334,53,65,83,77,113,284,143,89,173,167,203,117,233,198,263,30,293,79,,,,
24,105,54,500,84,64,114,211,144,389,174,49,204,364,234,106,264,75,294,88,,,,
25,110,55,324,85,190,115,51,145,140,175,63,205,85,235,130,265,145,295,59,,,,
26,147,56,117,86,250,116,29,146,470,176,233,206,195,236,107,266,335,296,45,,,,
27,95,57,80,87,110,117,37,147,67,177,75,207,121,237,134,267,81,297,40,,,,
28,200,58,66,88,538,118,367,148,461,178,58,208,290,238,187,268,40,298,80,,,,
29,98,59,381,89,90,119,110,149,202,179,315,209,389,239,105,269,269,299,178,,,,
30,60,60,451,90,73,120,145,150,90,180,80,210,407,240,244,270,366,300,183,,,,
Centre:,412208,BHARAT,INT,"SCHOOL,",BHARAT,INTERNATIONAL,SENIOR,SECONDARY,SCHOOL,(CBSE),SUBEDHAR,MEDU,CHENNAI,SALAI,OPP.TO,PETROL,BUNK,NEET,(UG),2024,Page,No.,2
"KRISHNAGIRI.,","KRISHNAGIRI,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,145,,,,,,,,,,,,,,,,,,,,,,
302,83,,,,,,,,,,,,,,,,,,,,,,
303,381,,,,,,,,,,,,,,,,,,,,,,
304,140,,,,,,,,,,,,,,,,,,,,,,
305,371,,,,,,,,,,,,,,,,,,,,,,
306,170,,,,,,,,,,,,,,,,,,,,,,
307,70,,,,,,,,,,,,,,,,,,,,,,
308,351,,,,,,,,,,,,,,,,,,,,,,
309,84,,,,,,,,,,,,,,,,,,,,,,
310,67,,,,,,,,,,,,,,,,,,,,,,
311,294,,,,,,,,,,,,,,,,,,,,,,
312,81,,,,,,,,,,,,,,,,,,,,,,
313,377,,,,,,,,,,,,,,,,,,,,,,
314,55,,,,,,,,,,,,,,,,,,,,,,
315,105,,,,,,,,,,,,,,,,,,,,,,
316,84,,,,,,,,,,,,,,,,,,,,,,
317,150,,,,,,,,,,,,,,,,,,,,,,
