0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,657,31,90,61,35,91,141,121,616,151,243,181,1,211,200,241,41
2,23,32,-8,62,221,92,54,122,40,152,50,182,77,212,95,242,195
3,471,33,183,63,460,93,163,123,37,153,141,183,327,213,467,243,35
4,545,34,55,64,2,94,46,124,283,154,550,184,0,214,611,244,556
5,94,35,361,65,55,95,-2,125,434,155,103,185,85,215,61,245,296
6,15,36,221,66,192,96,78,126,188,156,55,186,550,216,20,246,90
7,473,37,83,67,119,97,73,127,74,157,44,187,46,217,30,247,140
8,44,38,84,68,75,98,77,128,153,158,172,188,244,218,26,248,35
9,150,39,108,69,56,99,250,129,437,159,620,189,152,219,634,249,38
10,145,40,65,70,63,100,26,130,86,160,42,190,434,220,16,250,229
11,66,41,75,71,95,101,106,131,119,161,8,191,70,221,307,251,66
12,183,42,6,72,112,102,307,132,148,162,364,192,125,222,274,252,38
13,96,43,107,73,52,103,77,133,59,163,461,193,184,223,114,253,128
14,283,44,153,74,60,104,65,134,40,164,97,194,140,224,210,254,50
15,144,45,59,75,191,105,135,135,344,165,29,195,38,225,187,255,97
16,257,46,-13,76,125,106,158,136,432,166,131,196,193,226,25,256,55
17,116,47,35,77,191,107,79,137,255,167,182,197,165,227,57,257,160
18,45,48,-5,78,308,108,129,138,52,168,605,198,116,228,50,258,10
19,18,49,320,79,97,109,66,139,109,169,23,199,80,229,129,259,45
20,95,50,75,80,95,110,221,140,80,170,54,200,15,230,31,,
21,89,51,6,81,80,111,30,141,423,171,40,201,137,231,48,,
22,67,52,36,82,6,112,-5,142,59,172,30,202,169,232,35,,
23,104,53,125,83,67,113,278,143,95,173,111,203,489,233,50,,
24,49,54,129,84,434,114,323,144,505,174,55,204,675,234,104,,
25,86,55,635,85,52,115,165,145,111,175,349,205,74,235,191,,
26,90,56,63,86,476,116,57,146,67,176,194,206,69,236,70,,
27,52,57,123,87,27,117,45,147,165,177,116,207,220,237,58,,
28,83,58,51,88,76,118,131,148,198,178,75,208,50,238,222,,
29,621,59,337,89,695,119,66,149,120,179,61,209,155,239,129,,
30,87,60,532,90,122,120,67,150,97,180,3,210,40,240,268,,
