0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,518,31,108,61,107,91,183,121,404,151,668,181,215,211,33,241,216
2,91,32,193,62,484,92,275,122,511,152,103,182,42,212,169,242,330
3,111,33,115,63,82,93,639,123,75,153,105,183,119,213,215,243,98
4,280,34,33,64,163,94,63,124,70,154,186,184,75,214,234,244,185
5,248,35,176,65,322,95,211,125,50,155,207,185,92,215,223,245,492
6,147,36,337,66,470,96,374,126,91,156,120,186,126,216,317,246,468
7,72,37,648,67,189,97,41,127,210,157,98,187,462,217,150,247,383
8,358,38,122,68,184,98,629,128,38,158,85,188,130,218,565,248,84
9,190,39,315,69,236,99,110,129,256,159,68,189,282,219,125,249,432
10,460,40,251,70,80,100,190,130,110,160,310,190,465,220,512,250,266
11,150,41,251,71,109,101,129,131,159,161,259,191,387,221,73,251,253
12,167,42,160,72,38,102,241,132,50,162,89,192,310,222,589,252,453
13,85,43,161,73,89,103,341,133,195,163,393,193,484,223,36,253,135
14,260,44,182,74,342,104,70,134,275,164,78,194,196,224,339,254,149
15,68,45,521,75,405,105,95,135,313,165,132,195,393,225,554,255,176
16,170,46,257,76,335,106,174,136,617,166,550,196,548,226,243,256,91
17,221,47,203,77,158,107,367,137,163,167,58,197,175,227,395,257,330
18,415,48,40,78,324,108,410,138,207,168,80,198,184,228,51,258,143
19,170,49,255,79,179,109,124,139,140,169,55,199,109,229,139,259,246
20,263,50,162,80,229,110,383,140,208,170,180,200,61,230,160,260,48
21,45,51,243,81,193,111,236,141,140,171,85,201,47,231,614,261,110
22,121,52,162,82,243,112,424,142,255,172,420,202,558,232,145,262,38
23,316,53,160,83,509,113,186,143,131,173,213,203,437,233,85,263,186
24,332,54,406,84,172,114,25,144,82,174,57,204,288,234,669,264,242
25,342,55,137,85,606,115,274,145,205,175,86,205,174,235,162,,
26,174,56,39,86,116,116,187,146,177,176,65,206,102,236,267,,
27,406,57,99,87,127,117,670,147,326,177,419,207,274,237,273,,
28,553,58,85,88,186,118,104,148,89,178,60,208,100,238,415,,
29,160,59,141,89,126,119,265,149,125,179,95,209,545,239,244,,
30,91,60,129,90,200,120,162,150,139,180,125,210,194,240,122,,
