0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
CAMPUS,NEAR,KUDI,HAUD,NH,62,NEW,HIGH,COURT,PALI,ROAD,"JODHPUR,","JODHPUR,",RAJASTHAN,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,304,31,406,61,78,91,75,121,145,151,7,181,170,211,657,241,236,271,72,,,,,,,
2,171,32,166,62,36,92,531,122,40,152,271,182,55,212,372,242,25,272,464,,,,,,,
3,90,33,602,63,338,93,332,123,132,153,136,183,600,213,113,243,348,273,124,,,,,,,
4,159,34,121,64,70,94,147,124,102,154,437,184,57,214,193,244,31,274,211,,,,,,,
5,634,35,617,65,195,95,86,125,473,155,60,185,615,215,85,245,140,275,523,,,,,,,
6,93,36,325,66,170,96,79,126,200,156,88,186,547,216,58,246,680,276,40,,,,,,,
7,113,37,90,67,70,97,365,127,475,157,444,187,571,217,101,247,267,277,626,,,,,,,
8,546,38,419,68,73,98,313,128,24,158,430,188,327,218,116,248,273,278,105,,,,,,,
9,40,39,60,69,53,99,346,129,442,159,417,189,97,219,236,249,546,279,563,,,,,,,
10,104,40,268,70,87,100,146,130,279,160,67,190,43,220,62,250,149,280,144,,,,,,,
11,219,41,433,71,170,101,281,131,170,161,85,191,307,221,112,251,238,281,52,,,,,,,
12,196,42,107,72,154,102,183,132,131,162,100,192,183,222,338,252,616,282,61,,,,,,,
13,364,43,40,73,85,103,409,133,685,163,421,193,690,223,140,253,173,283,413,,,,,,,
14,564,44,279,74,563,104,130,134,550,164,77,194,124,224,190,254,304,284,244,,,,,,,
15,381,45,44,75,394,105,71,135,59,165,252,195,305,225,210,255,125,285,104,,,,,,,
16,60,46,419,76,681,106,129,136,423,166,50,196,62,226,64,256,139,286,122,,,,,,,
17,72,47,586,77,64,107,461,137,565,167,295,197,77,227,264,257,135,287,23,,,,,,,
18,406,48,64,78,119,108,581,138,416,168,215,198,270,228,400,258,136,288,627,,,,,,,
19,449,49,192,79,65,109,181,139,439,169,269,199,133,229,599,259,569,289,123,,,,,,,
20,265,50,150,80,134,110,97,140,30,170,183,200,527,230,654,260,132,290,255,,,,,,,
21,129,51,72,81,425,111,377,141,102,171,277,201,80,231,115,261,30,291,600,,,,,,,
22,111,52,85,82,117,112,263,142,102,172,169,202,100,232,-7,262,146,292,665,,,,,,,
23,126,53,138,83,121,113,262,143,130,173,192,203,65,233,503,263,66,293,106,,,,,,,
24,216,54,366,84,275,114,351,144,372,174,27,204,585,234,53,264,200,294,125,,,,,,,
25,258,55,349,85,222,115,179,145,149,175,110,205,272,235,625,265,512,295,622,,,,,,,
26,129,56,21,86,621,116,96,146,101,176,191,206,98,236,91,266,133,296,107,,,,,,,
27,365,57,256,87,601,117,194,147,398,177,36,207,91,237,158,267,55,297,262,,,,,,,
28,237,58,66,88,105,118,90,148,70,178,338,208,422,238,419,268,115,298,76,,,,,,,
29,63,59,36,89,111,119,52,149,63,179,225,209,114,239,367,269,459,299,97,,,,,,,
30,244,60,641,90,83,120,112,150,652,180,446,210,82,240,181,270,91,300,154,,,,,,,
Centre:,390412,VYAS,INSTITUTE,OF,ENGINEERING,AND,TECHNOLOGY,VYAS,CAMPUS,NH,-,62,"JODHPUR,",VYAS,INSTITUTE,OF,ENGINEERING,&,TECHNOLOGY,VYAS,NEET,(UG),2024,Page,No.,2
CAMPUS,NEAR,KUDI,HAUD,NH,62,NEW,HIGH,COURT,PALI,ROAD,"JODHPUR,","JODHPUR,",RAJASTHAN,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,592,331,127,361,208,391,79,421,104,451,434,,,,,,,,,,,,,,,
302,438,332,375,362,480,392,263,422,645,452,355,,,,,,,,,,,,,,,
303,10,333,259,363,395,393,58,423,148,453,74,,,,,,,,,,,,,,,
304,92,334,320,364,116,394,212,424,160,454,115,,,,,,,,,,,,,,,
305,250,335,200,365,43,395,180,425,270,455,53,,,,,,,,,,,,,,,
306,142,336,157,366,215,396,210,426,593,456,130,,,,,,,,,,,,,,,
307,636,337,445,367,38,397,665,427,346,457,294,,,,,,,,,,,,,,,
308,98,338,141,368,48,398,362,428,90,458,94,,,,,,,,,,,,,,,
309,211,339,85,369,144,399,98,429,576,459,152,,,,,,,,,,,,,,,
310,127,340,162,370,282,400,99,430,100,460,191,,,,,,,,,,,,,,,
311,68,341,267,371,410,401,210,431,514,461,289,,,,,,,,,,,,,,,
312,609,342,229,372,273,402,99,432,345,462,101,,,,,,,,,,,,,,,
313,144,343,417,373,296,403,606,433,98,463,237,,,,,,,,,,,,,,,
314,55,344,327,374,59,404,278,434,110,464,552,,,,,,,,,,,,,,,
315,602,345,342,375,526,405,359,435,317,465,379,,,,,,,,,,,,,,,
316,488,346,124,376,82,406,205,436,94,466,111,,,,,,,,,,,,,,,
317,37,347,47,377,100,407,568,437,94,467,75,,,,,,,,,,,,,,,
318,562,348,317,378,26,408,445,438,128,468,234,,,,,,,,,,,,,,,
319,60,349,635,379,236,409,211,439,109,469,197,,,,,,,,,,,,,,,
320,24,350,425,380,555,410,323,440,101,,,,,,,,,,,,,,,,,
321,146,351,361,381,412,411,60,441,35,,,,,,,,,,,,,,,,,
322,197,352,493,382,108,412,78,442,225,,,,,,,,,,,,,,,,,
323,223,353,414,383,84,413,85,443,42,,,,,,,,,,,,,,,,,
324,110,354,237,384,360,414,232,444,130,,,,,,,,,,,,,,,,,
325,96,355,248,385,178,415,35,445,41,,,,,,,,,,,,,,,,,
326,80,356,196,386,271,416,154,446,153,,,,,,,,,,,,,,,,,
327,88,357,379,387,85,417,66,447,375,,,,,,,,,,,,,,,,,
328,79,358,537,388,174,418,53,448,408,,,,,,,,,,,,,,,,,
329,305,359,373,389,317,419,89,449,202,,,,,,,,,,,,,,,,,
330,214,360,80,390,84,420,334,450,690,,,,,,,,,,,,,,,,,
