0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"KARNATAKA,",BELAGAVI,"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,203,31,175,61,156,91,152,121,157,151,105,181,251,211,195,241,175
2,116,32,88,62,73,92,89,122,82,152,115,182,99,212,159,242,117
3,22,33,81,63,596,93,75,123,323,153,155,183,46,213,515,243,424
4,35,34,91,64,309,94,112,124,264,154,119,184,515,214,112,244,180
5,57,35,170,65,113,95,310,125,169,155,45,185,114,215,66,245,175
6,57,36,194,66,135,96,522,126,280,156,108,186,57,216,394,246,61
7,598,37,134,67,69,97,115,127,40,157,24,187,150,217,160,247,65
8,235,38,60,68,193,98,101,128,145,158,91,188,235,218,31,248,75
9,115,39,167,69,227,99,170,129,108,159,215,189,80,219,185,249,89
10,80,40,44,70,54,100,247,130,219,160,224,190,314,220,212,250,281
11,169,41,478,71,406,101,295,131,143,161,25,191,66,221,566,251,5
12,183,42,95,72,137,102,440,132,383,162,175,192,170,222,562,252,245
13,394,43,471,73,142,103,474,133,34,163,90,193,50,223,419,253,405
14,200,44,440,74,184,104,218,134,85,164,174,194,23,224,375,,
15,41,45,263,75,37,105,45,135,25,165,337,195,98,225,166,,
16,158,46,162,76,39,106,565,136,213,166,415,196,84,226,345,,
17,182,47,209,77,142,107,344,137,115,167,84,197,112,227,88,,
18,108,48,50,78,235,108,104,138,75,168,100,198,511,228,561,,
19,70,49,195,79,129,109,63,139,333,169,179,199,155,229,199,,
20,64,50,122,80,91,110,27,140,98,170,177,200,403,230,563,,
21,90,51,341,81,94,111,270,141,45,171,10,201,234,231,85,,
22,91,52,142,82,103,112,93,142,235,172,160,202,35,232,145,,
23,660,53,85,83,62,113,108,143,239,173,405,203,304,233,188,,
24,28,54,235,84,117,114,46,144,70,174,42,204,72,234,80,,
25,222,55,253,85,207,115,53,145,176,175,23,205,214,235,68,,
26,95,56,582,86,201,116,47,146,311,176,190,206,123,236,161,,
27,106,57,317,87,81,117,177,147,107,177,264,207,45,237,142,,
28,620,58,133,88,104,118,360,148,91,178,221,208,70,238,78,,
29,136,59,112,89,279,119,98,149,360,179,60,209,18,239,636,,
30,11,60,160,90,645,120,61,150,35,180,206,210,130,240,86,,
