0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,70,31,78,61,22,91,76,121,30,151,146,181,33,211,49,241,51
2,19,32,70,62,53,92,39,122,40,152,43,182,48,212,101,242,95
3,127,33,60,63,419,93,55,123,22,153,41,183,386,213,80,243,19
4,161,34,96,64,85,94,25,124,119,154,109,184,82,214,69,244,53
5,30,35,151,65,86,95,48,125,122,155,106,185,95,215,489,245,95
6,185,36,54,66,31,96,72,126,8,156,-6,186,42,216,119,246,92
7,75,37,27,67,37,97,70,127,6,157,104,187,64,217,87,247,38
8,57,38,528,68,34,98,59,128,65,158,43,188,70,218,217,248,90
9,59,39,40,69,169,99,87,129,55,159,121,189,432,219,77,249,272
10,55,40,25,70,361,100,106,130,117,160,70,190,43,220,14,,
11,75,41,30,71,17,101,22,131,101,161,240,191,53,221,85,,
12,51,42,42,72,88,102,73,132,84,162,55,192,48,222,40,,
13,180,43,20,73,28,103,35,133,81,163,30,193,134,223,576,,
14,33,44,456,74,66,104,513,134,54,164,423,194,59,224,108,,
15,70,45,36,75,252,105,90,135,52,165,339,195,78,225,63,,
16,46,46,80,76,107,106,238,136,90,166,86,196,18,226,73,,
17,106,47,287,77,383,107,36,137,89,167,60,197,79,227,57,,
18,95,48,93,78,44,108,126,138,64,168,108,198,102,228,74,,
19,34,49,64,79,283,109,80,139,-17,169,51,199,95,229,155,,
20,18,50,86,80,132,110,31,140,89,170,55,200,63,230,125,,
21,114,51,26,81,74,111,42,141,105,171,94,201,90,231,114,,
22,120,52,81,82,50,112,46,142,73,172,46,202,426,232,204,,
23,81,53,51,83,110,113,30,143,108,173,144,203,116,233,10,,
24,301,54,121,84,30,114,125,144,181,174,168,204,89,234,48,,
25,77,55,148,85,127,115,75,145,45,175,158,205,41,235,85,,
26,31,56,226,86,65,116,147,146,34,176,264,206,40,236,60,,
27,91,57,40,87,160,117,44,147,18,177,160,207,14,237,74,,
28,111,58,30,88,116,118,68,148,54,178,60,208,6,238,56,,
29,18,59,263,89,171,119,160,149,298,179,15,209,40,239,102,,
30,116,60,327,90,69,120,165,150,244,180,15,210,97,240,110,,
