0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,35,31,195,61,520,91,96,121,20,151,555,181,35,211,438,241,132,271,340,,,,,,,,
2,30,32,128,62,75,92,186,122,-22,152,30,182,176,212,106,242,454,272,330,,,,,,,,
3,110,33,30,63,464,93,154,123,257,153,20,183,59,213,94,243,190,273,220,,,,,,,,
4,198,34,49,64,74,94,152,124,489,154,327,184,197,214,444,244,244,274,480,,,,,,,,
5,259,35,51,65,72,95,38,125,82,155,70,185,534,215,275,245,71,275,20,,,,,,,,
6,108,36,473,66,151,96,241,126,166,156,312,186,527,216,229,246,139,276,112,,,,,,,,
7,109,37,229,67,138,97,-1,127,256,157,261,187,241,217,50,247,28,277,63,,,,,,,,
8,243,38,409,68,77,98,100,128,148,158,100,188,42,218,259,248,80,278,166,,,,,,,,
9,92,39,655,69,231,99,509,129,170,159,185,189,42,219,121,249,55,279,184,,,,,,,,
10,61,40,120,70,265,100,99,130,491,160,221,190,296,220,83,250,136,280,608,,,,,,,,
11,312,41,425,71,401,101,170,131,314,161,57,191,83,221,218,251,124,281,85,,,,,,,,
12,53,42,156,72,351,102,605,132,303,162,148,192,86,222,138,252,209,282,280,,,,,,,,
13,115,43,378,73,248,103,570,133,115,163,232,193,178,223,106,253,136,283,197,,,,,,,,
14,569,44,260,74,374,104,52,134,319,164,260,194,108,224,140,254,208,284,505,,,,,,,,
15,245,45,552,75,343,105,140,135,631,165,351,195,99,225,15,255,163,285,140,,,,,,,,
16,80,46,339,76,395,106,93,136,171,166,226,196,197,226,464,256,116,286,120,,,,,,,,
17,64,47,602,77,80,107,265,137,98,167,165,197,614,227,65,257,140,287,454,,,,,,,,
18,40,48,123,78,102,108,140,138,121,168,478,198,309,228,21,258,327,288,101,,,,,,,,
19,432,49,382,79,214,109,25,139,231,169,83,199,237,229,51,259,108,289,58,,,,,,,,
20,665,50,438,80,62,110,75,140,95,170,281,200,169,230,104,260,199,290,609,,,,,,,,
21,271,51,322,81,275,111,457,141,74,171,363,201,192,231,258,261,303,291,122,,,,,,,,
22,410,52,160,82,662,112,131,142,242,172,47,202,233,232,1,262,81,292,241,,,,,,,,
23,203,53,28,83,395,113,67,143,123,173,189,203,151,233,278,263,70,293,139,,,,,,,,
24,369,54,367,84,43,114,66,144,155,174,418,204,56,234,172,264,75,294,690,,,,,,,,
25,374,55,474,85,120,115,183,145,273,175,191,205,253,235,549,265,111,295,226,,,,,,,,
26,193,56,76,86,133,116,47,146,237,176,109,206,72,236,389,266,166,296,475,,,,,,,,
27,117,57,51,87,227,117,621,147,469,177,303,207,371,237,163,267,265,297,302,,,,,,,,
28,55,58,155,88,20,118,139,148,358,178,176,208,158,238,313,268,296,298,66,,,,,,,,
29,621,59,153,89,145,119,70,149,96,179,273,209,610,239,340,269,182,299,514,,,,,,,,
30,226,60,87,90,367,120,205,150,250,180,650,210,333,240,199,270,40,300,95,,,,,,,,
Centre:,311047,SHRI,G.,P.,M.,DEGREE,COLLEGE,OF,SCIENCE,&,"COMMERCE,",RAJARSHI,SHAHU,MAHARAJ,TELLI,GALI,ROAD,ANDHERI,EAST,"MUMBAI,","MUMBAI,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,
301,65,,,,,,,,,,,,,,,,,,,,,,,,,,
302,128,,,,,,,,,,,,,,,,,,,,,,,,,,
303,67,,,,,,,,,,,,,,,,,,,,,,,,,,
304,281,,,,,,,,,,,,,,,,,,,,,,,,,,
305,113,,,,,,,,,,,,,,,,,,,,,,,,,,
306,101,,,,,,,,,,,,,,,,,,,,,,,,,,
