0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,208,31,20,61,657,91,296,121,187,151,567,181,72,211,210,241,253,271,5,,
2,35,32,95,62,93,92,574,122,307,152,159,182,101,212,630,242,101,272,152,,
3,56,33,81,63,154,93,326,123,226,153,236,183,70,213,10,243,6,273,35,,
4,109,34,50,64,440,94,69,124,214,154,-6,184,110,214,620,244,148,274,275,,
5,384,35,107,65,306,95,55,125,101,155,54,185,34,215,262,245,107,275,498,,
6,63,36,41,66,170,96,97,126,123,156,86,186,80,216,61,246,480,276,223,,
7,88,37,110,67,516,97,75,127,135,157,50,187,116,217,72,247,171,277,261,,
8,14,38,213,68,125,98,75,128,165,158,82,188,460,218,95,248,186,278,239,,
9,40,39,167,69,120,99,599,129,63,159,100,189,138,219,228,249,90,279,152,,
10,540,40,216,70,112,100,65,130,103,160,384,190,255,220,140,250,24,280,234,,
11,24,41,197,71,144,101,303,131,382,161,376,191,110,221,263,251,47,281,111,,
12,126,42,78,72,181,102,541,132,631,162,89,192,512,222,125,252,85,282,421,,
13,126,43,110,73,284,103,218,133,178,163,70,193,57,223,203,253,320,283,445,,
14,101,44,69,74,110,104,240,134,138,164,40,194,65,224,127,254,186,284,165,,
15,140,45,241,75,102,105,354,135,151,165,65,195,275,225,209,255,255,285,135,,
16,196,46,126,76,315,106,195,136,79,166,284,196,145,226,199,256,143,286,477,,
17,131,47,26,77,221,107,67,137,340,167,600,197,540,227,252,257,239,287,173,,
18,99,48,161,78,173,108,392,138,108,168,45,198,122,228,254,258,343,288,151,,
19,90,49,176,79,36,109,48,139,234,169,300,199,283,229,219,259,150,289,221,,
20,85,50,55,80,200,110,136,140,79,170,126,200,72,230,80,260,81,290,393,,
21,269,51,601,81,225,111,126,141,66,171,554,201,10,231,125,261,55,291,116,,
22,244,52,255,82,629,112,124,142,261,172,171,202,55,232,172,262,524,292,536,,
23,515,53,66,83,94,113,115,143,578,173,94,203,211,233,214,263,309,293,243,,
24,50,54,150,84,404,114,155,144,246,174,43,204,423,234,160,264,99,294,229,,
25,95,55,25,85,340,115,312,145,646,175,99,205,47,235,241,265,248,295,137,,
26,501,56,255,86,281,116,106,146,455,176,155,206,182,236,183,266,55,296,458,,
27,375,57,374,87,53,117,176,147,116,177,331,207,486,237,576,267,32,297,115,,
28,236,58,211,88,68,118,20,148,543,178,90,208,370,238,486,268,478,298,183,,
29,519,59,100,89,93,119,303,149,148,179,38,209,148,239,186,269,170,299,157,,
30,518,60,138,90,218,120,369,150,168,180,365,210,106,240,71,270,120,300,167,,
Centre:,271904,HKS,INTERNATIONAL,"SCHOOL,",NH,75,B,M,ROAD,KENCHATAHALLI,HASSAN,KARNATAKA,"573201,","HASSAN,",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,608,331,153,,,,,,,,,,,,,,,,,,
302,131,332,49,,,,,,,,,,,,,,,,,,
303,116,333,118,,,,,,,,,,,,,,,,,,
304,209,334,176,,,,,,,,,,,,,,,,,,
305,10,335,60,,,,,,,,,,,,,,,,,,
306,175,336,186,,,,,,,,,,,,,,,,,,
307,60,337,84,,,,,,,,,,,,,,,,,,
308,56,338,488,,,,,,,,,,,,,,,,,,
309,50,339,240,,,,,,,,,,,,,,,,,,
310,153,340,644,,,,,,,,,,,,,,,,,,
311,59,341,54,,,,,,,,,,,,,,,,,,
312,162,342,294,,,,,,,,,,,,,,,,,,
313,232,343,251,,,,,,,,,,,,,,,,,,
314,487,344,153,,,,,,,,,,,,,,,,,,
315,53,345,104,,,,,,,,,,,,,,,,,,
316,162,346,200,,,,,,,,,,,,,,,,,,
317,421,347,110,,,,,,,,,,,,,,,,,,
318,103,348,448,,,,,,,,,,,,,,,,,,
319,412,349,236,,,,,,,,,,,,,,,,,,
320,80,,,,,,,,,,,,,,,,,,,,
321,166,,,,,,,,,,,,,,,,,,,,
322,258,,,,,,,,,,,,,,,,,,,,
323,175,,,,,,,,,,,,,,,,,,,,
324,535,,,,,,,,,,,,,,,,,,,,
325,65,,,,,,,,,,,,,,,,,,,,
326,52,,,,,,,,,,,,,,,,,,,,
327,262,,,,,,,,,,,,,,,,,,,,
328,131,,,,,,,,,,,,,,,,,,,,
329,148,,,,,,,,,,,,,,,,,,,,
330,178,,,,,,,,,,,,,,,,,,,,
