0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,197,31,55,61,695,91,653,121,80,151,113,181,312,211,216
2,325,32,155,62,49,92,94,122,104,152,145,182,75,,
3,335,33,56,63,606,93,696,123,36,153,33,183,410,,
4,333,34,181,64,258,94,27,124,249,154,52,184,94,,
5,58,35,588,65,479,95,623,125,30,155,227,185,630,,
6,146,36,238,66,271,96,493,126,668,156,411,186,258,,
7,185,37,610,67,113,97,16,127,594,157,330,187,270,,
8,522,38,181,68,354,98,477,128,108,158,85,188,411,,
9,221,39,287,69,41,99,335,129,354,159,32,189,65,,
10,199,40,167,70,583,100,368,130,439,160,402,190,314,,
11,111,41,544,71,109,101,629,131,164,161,71,191,91,,
12,43,42,218,72,170,102,355,132,23,162,371,192,257,,
13,140,43,430,73,153,103,115,133,422,163,9,193,112,,
14,80,44,213,74,175,104,95,134,75,164,189,194,66,,
15,107,45,208,75,10,105,357,135,335,165,102,195,312,,
16,471,46,106,76,90,106,36,136,405,166,308,196,509,,
17,281,47,67,77,294,107,135,137,169,167,211,197,35,,
18,513,48,117,78,600,108,20,138,234,168,219,198,345,,
19,361,49,518,79,313,109,105,139,174,169,271,199,61,,
20,383,50,522,80,183,110,97,140,413,170,180,200,105,,
21,75,51,361,81,222,111,130,141,137,171,77,201,71,,
22,373,52,50,82,58,112,119,142,408,172,195,202,96,,
23,278,53,218,83,185,113,192,143,94,173,534,203,408,,
24,411,54,76,84,434,114,124,144,134,174,415,204,234,,
25,100,55,173,85,186,115,178,145,485,175,29,205,481,,
26,95,56,94,86,62,116,83,146,302,176,143,206,130,,
27,63,57,218,87,88,117,187,147,356,177,76,207,85,,
28,240,58,291,88,312,118,525,148,115,178,149,208,61,,
29,182,59,71,89,562,119,179,149,41,179,138,209,190,,
30,109,60,137,90,603,120,391,150,314,180,70,210,96,,
