0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,277,31,77,61,33,91,73,121,84,151,30,181,217,211,81,241,395,271,590
2,80,32,89,62,656,92,60,122,95,152,33,182,4,212,239,242,3,272,45
3,520,33,105,63,45,93,52,123,119,153,182,183,55,213,191,243,346,273,18
4,60,34,35,64,139,94,85,124,124,154,313,184,113,214,167,244,271,274,-6
5,98,35,93,65,60,95,15,125,97,155,301,185,277,215,213,245,604,275,460
6,24,36,632,66,154,96,405,126,67,156,76,186,95,216,105,246,58,276,184
7,54,37,78,67,244,97,26,127,221,157,286,187,16,217,103,247,274,277,120
8,105,38,16,68,181,98,116,128,146,158,68,188,36,218,84,248,320,278,60
9,95,39,200,69,251,99,246,129,43,159,290,189,112,219,40,249,370,279,182
10,66,40,40,70,172,100,446,130,168,160,477,190,61,220,104,250,133,280,35
11,498,41,33,71,76,101,15,131,158,161,39,191,315,221,45,251,150,281,106
12,33,42,593,72,100,102,95,132,227,162,90,192,242,222,243,252,186,282,70
13,28,43,482,73,97,103,305,133,202,163,177,193,410,223,75,253,379,283,197
14,79,44,71,74,127,104,26,134,107,164,114,194,230,224,172,254,61,284,176
15,225,45,266,75,152,105,220,135,428,165,36,195,650,225,202,255,207,285,84
16,187,46,17,76,169,106,112,136,270,166,130,196,61,226,278,256,96,286,97
17,379,47,30,77,82,107,178,137,426,167,30,197,70,227,78,257,548,287,101
18,198,48,570,78,20,108,115,138,15,168,410,198,61,228,25,258,60,288,50
19,526,49,456,79,139,109,59,139,48,169,105,199,223,229,110,259,130,289,347
20,332,50,134,80,17,110,390,140,139,170,619,200,579,230,193,260,60,290,31
21,306,51,19,81,202,111,200,141,77,171,453,201,35,231,126,261,131,291,133
22,67,52,52,82,125,112,50,142,273,172,40,202,86,232,56,262,98,292,287
23,56,53,10,83,110,113,33,143,55,173,181,203,45,233,137,263,122,293,170
24,-10,54,97,84,563,114,290,144,570,174,42,204,26,234,192,264,106,294,181
25,105,55,274,85,16,115,71,145,167,175,195,205,149,235,642,265,182,295,67
26,43,56,42,86,368,116,281,146,63,176,96,206,31,236,576,266,456,296,220
27,87,57,577,87,125,117,65,147,86,177,68,207,118,237,331,267,51,297,104
28,318,58,30,88,615,118,179,148,78,178,606,208,85,238,163,268,21,298,40
29,105,59,109,89,54,119,101,149,72,179,104,209,335,239,1,269,314,299,175
30,69,60,223,90,58,120,52,150,55,180,530,210,57,240,100,270,93,300,154
Centre:,360205,DAV,PUBLIC,"SCHOOL,","SAMALPUR,BALIA,BALASORE,",BALASORE,"(BALESWAR),",ODISHA,NEET,(UG),2024,Page,No.,2,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,79,331,135,361,95,391,87,421,270,451,102,481,105,,,,,,
302,32,332,241,362,285,392,465,422,31,452,234,482,130,,,,,,
303,142,333,143,363,50,393,85,423,210,453,31,483,85,,,,,,
304,105,334,115,364,112,394,165,424,438,454,125,484,211,,,,,,
305,302,335,40,365,78,395,165,425,137,455,328,485,70,,,,,,
306,87,336,237,366,49,396,395,426,634,456,85,486,135,,,,,,
307,288,337,296,367,47,397,280,427,92,457,616,487,125,,,,,,
308,90,338,104,368,101,398,443,428,71,458,177,488,63,,,,,,
309,267,339,565,369,137,399,15,429,198,459,25,489,146,,,,,,
310,551,340,32,370,85,400,78,430,15,460,248,490,71,,,,,,
311,249,341,109,371,397,401,456,431,9,461,598,,,,,,,,
312,133,342,95,372,91,402,19,432,229,462,161,,,,,,,,
313,135,343,69,373,161,403,377,433,500,463,72,,,,,,,,
314,131,344,356,374,507,404,277,434,50,464,134,,,,,,,,
315,84,345,121,375,60,405,100,435,155,465,377,,,,,,,,
316,59,346,67,376,118,406,115,436,58,466,66,,,,,,,,
317,122,347,243,377,45,407,471,437,591,467,168,,,,,,,,
318,173,348,30,378,278,408,583,438,83,468,90,,,,,,,,
319,94,349,370,379,29,409,30,439,353,469,645,,,,,,,,
320,230,350,446,380,27,410,277,440,185,470,48,,,,,,,,
321,442,351,127,381,58,411,59,441,119,471,16,,,,,,,,
322,55,352,75,382,15,412,165,442,160,472,52,,,,,,,,
323,86,353,100,383,69,413,59,443,104,473,303,,,,,,,,
324,180,354,72,384,656,414,90,444,78,474,43,,,,,,,,
325,122,355,84,385,110,415,36,445,41,475,411,,,,,,,,
326,130,356,104,386,378,416,50,446,231,476,43,,,,,,,,
327,37,357,41,387,199,417,65,447,110,477,88,,,,,,,,
328,186,358,394,388,363,418,465,448,33,478,166,,,,,,,,
329,80,359,105,389,120,419,126,449,417,479,618,,,,,,,,
330,81,360,361,390,522,420,110,450,34,480,55,,,,,,,,
