0,1,2,3,4,5,6,7,8,9,10,11,12,13
"KONDAGAON,","KONDAGAON,",CHHATTISGARH,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,94,31,146,61,96,91,190,121,53,151,101,181,80
2,209,32,120,62,85,92,113,122,80,152,75,182,65
3,48,33,155,63,85,93,21,123,258,153,270,183,103
4,590,34,179,64,63,94,234,124,252,154,21,184,92
5,61,35,428,65,391,95,159,125,579,155,108,185,261
6,55,36,175,66,159,96,432,126,134,156,356,186,257
7,254,37,49,67,164,97,142,127,35,157,165,187,190
8,269,38,657,68,47,98,39,128,155,158,39,188,131
9,137,39,132,69,49,99,29,129,164,159,5,189,53
10,149,40,157,70,93,100,393,130,7,160,42,190,69
11,478,41,21,71,271,101,289,131,95,161,298,191,82
12,60,42,375,72,231,102,112,132,7,162,257,192,41
13,50,43,72,73,88,103,242,133,70,163,238,193,62
14,102,44,173,74,164,104,59,134,117,164,115,194,238
15,73,45,100,75,40,105,181,135,99,165,116,195,56
16,21,46,258,76,388,106,76,136,430,166,262,196,343
17,73,47,202,77,32,107,352,137,354,167,157,197,109
18,55,48,152,78,70,108,121,138,66,168,61,198,110
19,22,49,27,79,1,109,127,139,164,169,30,199,123
20,130,50,126,80,69,110,333,140,30,170,112,200,327
21,110,51,220,81,181,111,146,141,55,171,36,201,35
22,126,52,34,82,447,112,331,142,46,172,494,202,77
23,121,53,205,83,417,113,72,143,201,173,39,203,71
24,73,54,248,84,41,114,52,144,416,174,176,,
25,38,55,141,85,107,115,68,145,90,175,477,,
26,311,56,81,86,170,116,131,146,78,176,60,,
27,105,57,124,87,97,117,74,147,150,177,251,,
28,7,58,223,88,317,118,12,148,487,178,250,,
29,339,59,158,89,322,119,102,149,34,179,75,,
30,85,60,137,90,51,120,160,150,267,180,85,,
