0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,330,31,102,61,453,91,341,121,126,151,97,181,24,211,197,241,90,271,70,,,,,,,,
2,315,32,110,62,139,92,368,122,186,152,282,182,96,212,161,242,49,272,217,,,,,,,,
3,235,33,184,63,52,93,85,123,137,153,62,183,85,213,278,243,78,273,381,,,,,,,,
4,33,34,118,64,264,94,90,124,35,154,137,184,83,214,35,244,34,274,613,,,,,,,,
5,61,35,90,65,97,95,163,125,84,155,75,185,75,215,334,245,33,275,65,,,,,,,,
6,235,36,49,66,160,96,48,126,257,156,80,186,149,216,55,246,257,276,126,,,,,,,,
7,48,37,72,67,110,97,137,127,80,157,346,187,80,217,125,247,187,277,114,,,,,,,,
8,41,38,350,68,155,98,84,128,75,158,96,188,151,218,335,248,154,278,253,,,,,,,,
9,79,39,72,69,145,99,77,129,349,159,109,189,127,219,247,249,92,279,111,,,,,,,,
10,119,40,229,70,339,100,281,130,270,160,50,190,285,220,108,250,305,280,93,,,,,,,,
11,36,41,16,71,83,101,274,131,92,161,356,191,204,221,81,251,155,281,164,,,,,,,,
12,424,42,65,72,338,102,152,132,44,162,15,192,52,222,60,252,46,282,90,,,,,,,,
13,90,43,163,73,34,103,92,133,160,163,237,193,13,223,167,253,61,283,21,,,,,,,,
14,146,44,110,74,47,104,50,134,573,164,130,194,-20,224,3,254,108,284,276,,,,,,,,
15,186,45,246,75,237,105,50,135,320,165,281,195,40,225,392,255,1,285,197,,,,,,,,
16,210,46,35,76,171,106,138,136,62,166,96,196,308,226,60,256,38,286,207,,,,,,,,
17,433,47,194,77,99,107,314,137,161,167,40,197,96,227,125,257,78,287,30,,,,,,,,
18,85,48,68,78,44,108,562,138,160,168,78,198,78,228,55,258,139,288,108,,,,,,,,
19,118,49,-6,79,75,109,41,139,106,169,175,199,92,229,136,259,121,289,265,,,,,,,,
20,280,50,105,80,241,110,73,140,129,170,218,200,401,230,115,260,68,290,115,,,,,,,,
21,80,51,272,81,37,111,463,141,10,171,186,201,337,231,232,261,311,291,403,,,,,,,,
22,147,52,248,82,111,112,64,142,45,172,90,202,310,232,11,262,346,292,68,,,,,,,,
23,62,53,205,83,195,113,86,143,224,173,209,203,204,233,536,263,249,293,67,,,,,,,,
24,103,54,183,84,106,114,201,144,129,174,59,204,90,234,141,264,70,294,45,,,,,,,,
25,529,55,362,85,70,115,129,145,117,175,335,205,132,235,150,265,372,295,24,,,,,,,,
26,200,56,65,86,52,116,55,146,40,176,330,206,331,236,165,266,57,296,36,,,,,,,,
27,132,57,82,87,152,117,105,147,133,177,369,207,387,237,134,267,98,297,50,,,,,,,,
28,117,58,105,88,426,118,57,148,48,178,175,208,267,238,83,268,263,298,46,,,,,,,,
29,122,59,30,89,121,119,139,149,161,179,130,209,342,239,65,269,62,299,236,,,,,,,,
30,368,60,182,90,139,120,579,150,124,180,266,210,75,240,95,270,171,300,110,,,,,,,,
Centre:,300901,SBN,GOVT,P,G,"COLLEGE,",NEAR,ANJAD,NAKA,KHANDAWA,BARODA,STATE,HIGHWAY,BARWANI,DISTT,BARWANI,PIN,"451551,","BARWANI,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,57,331,18,361,210,391,206,421,70,451,82,481,318,511,17,541,59,,,,,,,,,,
302,144,332,210,362,90,392,22,422,260,452,367,482,166,512,213,542,221,,,,,,,,,,
303,262,333,112,363,460,393,88,423,40,453,304,483,478,513,130,543,39,,,,,,,,,,
304,124,334,109,364,176,394,228,424,129,454,213,484,111,514,298,544,6,,,,,,,,,,
305,157,335,45,365,76,395,97,425,85,455,71,485,352,515,209,545,32,,,,,,,,,,
306,70,336,162,366,57,396,545,426,105,456,46,486,137,516,465,546,104,,,,,,,,,,
307,309,337,126,367,80,397,111,427,55,457,111,487,203,517,603,547,176,,,,,,,,,,
308,135,338,29,368,215,398,307,428,124,458,82,488,136,518,350,548,230,,,,,,,,,,
309,526,339,115,369,384,399,310,429,405,459,419,489,136,519,228,549,64,,,,,,,,,,
