0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
TAMIL,NADU,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,69,31,125,61,85,91,50,121,127,151,100,181,55,211,58,241,79
2,30,32,171,62,239,92,19,122,354,152,279,182,167,212,21,242,100
3,128,33,75,63,186,93,105,123,415,153,80,183,145,213,38,243,12
4,168,34,110,64,410,94,53,124,178,154,333,184,472,214,114,244,83
5,94,35,68,65,89,95,137,125,135,155,99,185,140,215,253,245,282
6,121,36,83,66,83,96,250,126,76,156,194,186,28,216,115,246,232
7,368,37,111,67,37,97,43,127,124,157,56,187,357,217,65,247,423
8,115,38,95,68,54,98,254,128,285,158,68,188,158,218,149,248,57
9,229,39,146,69,25,99,98,129,85,159,216,189,42,219,401,249,109
10,428,40,129,70,132,100,175,130,161,160,25,190,120,220,50,250,49
11,131,41,89,71,56,101,108,131,176,161,145,191,77,221,366,251,44
12,138,42,83,72,533,102,76,132,152,162,205,192,43,222,79,252,125
13,77,43,52,73,222,103,57,133,115,163,70,193,30,223,120,253,104
14,79,44,156,74,80,104,90,134,57,164,55,194,44,224,185,254,35
15,119,45,425,75,118,105,63,135,198,165,141,195,89,225,70,255,199
16,110,46,206,76,130,106,117,136,121,166,93,196,141,226,57,256,148
17,510,47,144,77,159,107,47,137,21,167,104,197,40,227,110,257,187
18,124,48,83,78,134,108,125,138,149,168,491,198,39,228,90,258,395
19,106,49,105,79,44,109,430,139,111,169,165,199,35,229,116,259,69
20,471,50,35,80,90,110,92,140,79,170,128,200,40,230,335,260,87
21,102,51,90,81,135,111,125,141,92,171,65,201,53,231,73,261,367
22,63,52,97,82,141,112,85,142,132,172,69,202,145,232,80,262,77
23,35,53,60,83,63,113,85,143,40,173,112,203,128,233,82,263,152
24,82,54,55,84,62,114,185,144,149,174,173,204,181,234,71,264,95
25,222,55,180,85,123,115,101,145,101,175,175,205,155,235,72,265,54
26,15,56,497,86,157,116,85,146,160,176,87,206,25,236,56,266,372
27,65,57,149,87,25,117,218,147,129,177,85,207,354,237,20,267,44
28,125,58,108,88,312,118,46,148,265,178,321,208,75,238,101,268,130
29,0,59,121,89,81,119,22,149,319,179,95,209,43,239,87,269,87
30,149,60,75,90,132,120,115,150,120,180,333,210,434,240,390,,
