0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,17,31,245,61,439,91,289,121,135,151,597,181,139,211,410,241,145,271,58,,,,,,,,
2,242,32,270,62,619,92,130,122,645,152,167,182,130,212,115,242,80,272,285,,,,,,,,
3,326,33,305,63,102,93,105,123,500,153,120,183,282,213,174,243,101,273,125,,,,,,,,
4,566,34,125,64,50,94,99,124,157,154,417,184,256,214,158,244,110,274,455,,,,,,,,
5,29,35,146,65,435,95,437,125,198,155,229,185,61,215,46,245,321,275,99,,,,,,,,
6,145,36,116,66,211,96,355,126,405,156,160,186,23,216,87,246,90,276,109,,,,,,,,
7,49,37,366,67,47,97,200,127,198,157,237,187,214,217,137,247,125,277,66,,,,,,,,
8,438,38,138,68,134,98,105,128,125,158,500,188,111,218,227,248,45,278,99,,,,,,,,
9,168,39,117,69,397,99,105,129,273,159,151,189,141,219,226,249,252,279,47,,,,,,,,
10,157,40,234,70,286,100,125,130,42,160,190,190,365,220,170,250,402,280,132,,,,,,,,
11,258,41,511,71,274,101,148,131,190,161,68,191,80,221,230,251,635,281,196,,,,,,,,
12,343,42,143,72,254,102,83,132,636,162,405,192,116,222,65,252,60,282,95,,,,,,,,
13,229,43,55,73,240,103,198,133,265,163,85,193,412,223,67,253,66,283,204,,,,,,,,
14,80,44,416,74,428,104,169,134,124,164,184,194,144,224,78,254,399,284,294,,,,,,,,
15,134,45,335,75,249,105,91,135,29,165,54,195,496,225,152,255,361,285,270,,,,,,,,
16,48,46,74,76,64,106,498,136,210,166,518,196,97,226,258,256,222,286,217,,,,,,,,
17,130,47,436,77,79,107,536,137,202,167,180,197,222,227,301,257,187,287,36,,,,,,,,
18,568,48,248,78,373,108,296,138,187,168,110,198,111,228,53,258,94,288,188,,,,,,,,
19,66,49,267,79,71,109,625,139,275,169,138,199,113,229,378,259,65,289,246,,,,,,,,
20,545,50,110,80,130,110,237,140,615,170,243,200,140,230,186,260,74,290,99,,,,,,,,
21,357,51,394,81,105,111,239,141,155,171,538,201,74,231,184,261,117,291,88,,,,,,,,
22,246,52,267,82,183,112,297,142,219,172,89,202,140,232,275,262,127,292,28,,,,,,,,
23,120,53,59,83,104,113,539,143,400,173,355,203,67,233,119,263,46,293,227,,,,,,,,
24,162,54,367,84,68,114,110,144,264,174,115,204,311,234,5,264,69,294,529,,,,,,,,
25,439,55,209,85,123,115,28,145,100,175,96,205,243,235,348,265,91,295,451,,,,,,,,
26,137,56,210,86,68,116,104,146,344,176,105,206,86,236,102,266,196,296,230,,,,,,,,
27,231,57,238,87,78,117,224,147,420,177,577,207,630,237,70,267,150,297,34,,,,,,,,
28,155,58,229,88,178,118,258,148,29,178,104,208,299,238,234,268,334,298,193,,,,,,,,
29,104,59,371,89,112,119,99,149,203,179,639,209,160,239,144,269,110,299,362,,,,,,,,
30,125,60,130,90,185,120,296,150,155,180,328,210,179,240,91,270,36,300,152,,,,,,,,
Centre:,220402,LDRP,INSTITUTE,OF,TECHNOLOGY,AND,"RESEARCH,",NR.,KH,5,CIRCLE,BESIDES,ITI,SECTOR,15,SECTOR,15,BESIDES,"ITI,","GANDHINAGAR,",GUJARAT,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,122,331,122,361,143,391,40,421,246,451,169,481,230,511,153,541,433,571,70,,,,,,,,
302,236,332,335,362,104,392,200,422,110,452,145,482,230,512,351,542,231,572,168,,,,,,,,
303,118,333,316,363,205,393,201,423,514,453,153,483,197,513,83,543,37,573,241,,,,,,,,
304,143,334,239,364,324,394,265,424,498,454,181,484,586,514,244,544,279,574,30,,,,,,,,
305,46,335,326,365,200,395,75,425,100,455,153,485,175,515,220,545,91,575,127,,,,,,,,
306,360,336,227,366,199,396,199,426,450,456,409,486,133,516,283,546,230,576,518,,,,,,,,
307,116,337,304,367,111,397,146,427,122,457,593,487,257,517,31,547,323,577,493,,,,,,,,
308,375,338,536,368,172,398,343,428,242,458,62,488,175,518,93,548,138,578,179,,,,,,,,
309,197,339,385,369,480,399,228,429,162,459,114,489,305,519,114,549,122,579,126,,,,,,,,
310,274,340,614,370,278,400,360,430,67,460,92,490,127,520,119,550,19,580,658,,,,,,,,
311,186,341,367,371,135,401,70,431,634,461,233,491,379,521,143,551,429,581,205,,,,,,,,
312,503,342,422,372,517,402,145,432,195,462,115,492,167,522,166,552,580,582,222,,,,,,,,
313,55,343,45,373,52,403,166,433,70,463,166,493,523,523,184,553,185,583,346,,,,,,,,
314,110,344,513,374,197,404,314,434,279,464,91,494,119,524,307,554,148,584,145,,,,,,,,
315,387,345,90,375,144,405,154,435,150,465,505,495,119,525,5,555,601,585,398,,,,,,,,
316,124,346,345,376,266,406,187,436,230,466,153,496,266,526,657,556,64,586,47,,,,,,,,
317,215,347,404,377,487,407,45,437,165,467,560,497,139,527,118,557,36,587,101,,,,,,,,
318,174,348,299,378,46,408,437,438,45,468,364,498,185,528,140,558,269,588,196,,,,,,,,
319,127,349,283,379,89,409,157,439,238,469,136,499,194,529,55,559,650,589,300,,,,,,,,
320,169,350,441,380,187,410,234,440,171,470,183,500,137,530,294,560,55,590,225,,,,,,,,
321,97,351,419,381,326,411,84,441,240,471,342,501,335,531,635,561,117,591,209,,,,,,,,
322,138,352,477,382,328,412,200,442,144,472,131,502,80,532,169,562,522,592,231,,,,,,,,
323,181,353,166,383,499,413,285,443,157,473,71,503,90,533,319,563,420,593,318,,,,,,,,
324,478,354,149,384,266,414,60,444,181,474,236,504,109,534,106,564,149,594,110,,,,,,,,
325,221,355,126,385,72,415,175,445,116,475,648,505,74,535,203,565,144,595,134,,,,,,,,
326,265,356,177,386,133,416,128,446,562,476,310,506,72,536,78,566,179,596,575,,,,,,,,
327,263,357,105,387,170,417,289,447,599,477,104,507,185,537,201,567,195,597,220,,,,,,,,
328,565,358,489,388,132,418,153,448,185,478,121,508,115,538,158,568,170,598,309,,,,,,,,
329,200,359,147,389,194,419,103,449,43,479,10,509,107,539,228,569,191,599,163,,,,,,,,
330,60,360,296,390,160,420,116,450,373,480,168,510,106,540,148,570,253,600,197,,,,,,,,
Centre:,220402,LDRP,INSTITUTE,OF,TECHNOLOGY,AND,"RESEARCH,",NR.,KH,5,CIRCLE,BESIDES,ITI,SECTOR,15,SECTOR,15,BESIDES,"ITI,","GANDHINAGAR,",GUJARAT,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,
601,329,631,630,661,317,691,168,,,,,,,,,,,,,,,,,,,,
602,160,632,161,662,114,692,80,,,,,,,,,,,,,,,,,,,,
603,175,633,217,663,105,693,69,,,,,,,,,,,,,,,,,,,,
604,154,634,107,664,103,694,53,,,,,,,,,,,,,,,,,,,,
605,226,635,197,665,282,695,94,,,,,,,,,,,,,,,,,,,,
606,56,636,463,666,107,696,436,,,,,,,,,,,,,,,,,,,,
607,154,637,327,667,103,697,169,,,,,,,,,,,,,,,,,,,,
608,64,638,186,668,96,698,157,,,,,,,,,,,,,,,,,,,,
609,60,639,201,669,486,699,117,,,,,,,,,,,,,,,,,,,,
610,223,640,434,670,281,700,111,,,,,,,,,,,,,,,,,,,,
611,453,641,275,671,160,701,102,,,,,,,,,,,,,,,,,,,,
612,335,642,421,672,400,702,185,,,,,,,,,,,,,,,,,,,,
613,647,643,68,673,297,703,341,,,,,,,,,,,,,,,,,,,,
614,166,644,179,674,226,,,,,,,,,,,,,,,,,,,,,,
615,60,645,77,675,105,,,,,,,,,,,,,,,,,,,,,,
616,153,646,489,676,162,,,,,,,,,,,,,,,,,,,,,,
617,160,647,224,677,175,,,,,,,,,,,,,,,,,,,,,,
618,342,648,48,678,1,,,,,,,,,,,,,,,,,,,,,,
619,67,649,427,679,86,,,,,,,,,,,,,,,,,,,,,,
620,287,650,265,680,499,,,,,,,,,,,,,,,,,,,,,,
621,156,651,121,681,94,,,,,,,,,,,,,,,,,,,,,,
622,549,652,459,682,490,,,,,,,,,,,,,,,,,,,,,,
623,179,653,531,683,209,,,,,,,,,,,,,,,,,,,,,,
624,389,654,191,684,232,,,,,,,,,,,,,,,,,,,,,,
625,513,655,61,685,287,,,,,,,,,,,,,,,,,,,,,,
626,136,656,529,686,119,,,,,,,,,,,,,,,,,,,,,,
627,59,657,97,687,155,,,,,,,,,,,,,,,,,,,,,,
628,136,658,20,688,316,,,,,,,,,,,,,,,,,,,,,,
629,113,659,567,689,40,,,,,,,,,,,,,,,,,,,,,,
630,207,660,360,690,564,,,,,,,,,,,,,,,,,,,,,,
