0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
MEDCHAL-MALKAJGIRI,DISTT,"TELANGANA,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,52,31,209,61,427,91,253,121,56,151,372,181,520,211,60,241,73,271,115,,,,,
2,99,32,100,62,75,92,495,122,134,152,249,182,409,212,115,242,293,272,108,,,,,
3,292,33,343,63,104,93,60,123,69,153,334,183,288,213,233,243,220,273,65,,,,,
4,127,34,145,64,323,94,101,124,43,154,85,184,170,214,150,244,141,274,65,,,,,
5,115,35,184,65,60,95,467,125,141,155,96,185,199,215,298,245,46,275,50,,,,,
6,111,36,357,66,441,96,176,126,127,156,99,186,657,216,82,246,171,276,506,,,,,
7,250,37,131,67,183,97,309,127,174,157,208,187,189,217,527,247,93,277,425,,,,,
8,294,38,372,68,135,98,220,128,133,158,88,188,334,218,574,248,364,278,35,,,,,
9,20,39,166,69,109,99,291,129,276,159,346,189,237,219,279,249,319,279,80,,,,,
10,75,40,645,70,46,100,318,130,139,160,178,190,418,220,484,250,410,280,260,,,,,
11,17,41,294,71,154,101,45,131,183,161,255,191,82,221,208,251,68,281,30,,,,,
12,273,42,45,72,186,102,275,132,200,162,150,192,63,222,132,252,140,282,310,,,,,
13,139,43,79,73,315,103,189,133,84,163,340,193,102,223,209,253,197,283,124,,,,,
14,422,44,165,74,583,104,383,134,140,164,2,194,461,224,161,254,258,284,621,,,,,
15,133,45,36,75,158,105,65,135,144,165,103,195,389,225,322,255,274,285,103,,,,,
16,79,46,58,76,74,106,167,136,181,166,385,196,48,226,85,256,155,286,71,,,,,
17,131,47,114,77,76,107,469,137,230,167,670,197,264,227,275,257,135,287,75,,,,,
