0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,56,31,404,61,100,91,211,121,35,151,142,181,-16,211,176,241,66,271,115,,,
2,103,32,115,62,32,92,20,122,130,152,86,182,112,212,102,242,302,272,23,,,
3,46,33,88,63,352,93,199,123,171,153,74,183,60,213,205,243,239,273,366,,,
4,42,34,151,64,37,94,369,124,63,154,155,184,77,214,86,244,155,274,341,,,
5,134,35,565,65,128,95,105,125,266,155,53,185,56,215,334,245,17,275,587,,,
6,25,36,98,66,428,96,96,126,233,156,453,186,35,216,570,246,50,276,151,,,
7,412,37,214,67,70,97,33,127,54,157,428,187,191,217,197,247,517,277,241,,,
8,141,38,66,68,152,98,116,128,477,158,28,188,225,218,79,248,202,278,307,,,
9,104,39,125,69,132,99,350,129,379,159,124,189,178,219,73,249,49,279,271,,,
10,84,40,157,70,205,100,50,130,22,160,137,190,106,220,157,250,475,280,125,,,
11,64,41,166,71,180,101,135,131,225,161,78,191,247,221,175,251,169,281,111,,,
12,660,42,199,72,283,102,218,132,48,162,95,192,236,222,43,252,170,282,248,,,
13,223,43,56,73,185,103,317,133,150,163,28,193,178,223,70,253,38,283,38,,,
14,230,44,131,74,153,104,334,134,50,164,336,194,141,224,83,254,87,284,601,,,
15,137,45,123,75,23,105,133,135,89,165,150,195,202,225,125,255,406,285,137,,,
16,125,46,272,76,81,106,203,136,68,166,465,196,44,226,27,256,460,286,121,,,
17,221,47,41,77,71,107,207,137,92,167,83,197,124,227,425,257,225,287,118,,,
18,213,48,127,78,343,108,155,138,101,168,511,198,308,228,287,258,611,288,493,,,
19,161,49,75,79,173,109,397,139,75,169,399,199,202,229,286,259,18,289,148,,,
20,40,50,120,80,79,110,83,140,188,170,318,200,39,230,122,260,173,290,39,,,
21,105,51,264,81,109,111,323,141,68,171,342,201,437,231,12,261,103,291,80,,,
22,79,52,97,82,96,112,274,142,360,172,164,202,174,232,594,262,488,292,185,,,
23,39,53,129,83,189,113,224,143,591,173,456,203,150,233,5,263,285,293,130,,,
24,208,54,481,84,191,114,177,144,234,174,57,204,118,234,148,264,125,294,369,,,
25,215,55,471,85,115,115,114,145,298,175,120,205,41,235,222,265,376,295,79,,,
26,91,56,120,86,417,116,57,146,56,176,244,206,203,236,500,266,66,296,104,,,
27,113,57,309,87,89,117,80,147,408,177,8,207,145,237,287,267,627,297,145,,,
28,547,58,114,88,206,118,90,148,273,178,25,208,280,238,55,268,67,298,239,,,
29,90,59,158,89,35,119,532,149,58,179,110,209,100,239,93,269,404,299,176,,,
30,141,60,620,90,112,120,223,150,102,180,203,210,58,240,135,270,87,300,100,,,
Centre:,441905,ST.,XAVIERS,"SCHOOL,",VILL,&,POST:,GOPALPUR,MAU,ROAD,SAMMOPUR,AZAMGARH,"UP-276001,","AZAMGARH,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,247,331,31,361,145,391,99,421,304,451,100,481,38,511,91,541,12,571,295,,,
302,221,332,93,362,480,392,71,422,39,452,49,482,397,512,35,542,651,572,154,,,
303,116,333,354,363,38,393,266,423,74,453,230,483,364,513,158,543,348,573,60,,,
304,117,334,116,364,93,394,225,424,85,454,370,484,112,514,157,544,211,574,-2,,,
305,74,335,361,365,198,395,118,425,157,455,341,485,280,515,49,545,50,575,20,,,
306,224,336,196,366,482,396,331,426,83,456,77,486,100,516,392,546,282,576,84,,,
307,158,337,143,367,145,397,191,427,61,457,80,487,97,517,280,547,238,577,174,,,
308,133,338,215,368,289,398,60,428,77,458,96,488,227,518,99,548,182,578,72,,,
309,234,339,421,369,154,399,136,429,210,459,130,489,319,519,165,549,117,579,90,,,
310,157,340,287,370,90,400,120,430,87,460,69,490,66,520,37,550,67,580,594,,,
311,155,341,116,371,83,401,245,431,134,461,164,491,580,521,146,551,47,581,244,,,
312,60,342,489,372,488,402,657,432,463,462,252,492,145,522,489,552,352,582,99,,,
313,37,343,35,373,95,403,303,433,329,463,38,493,112,523,115,553,630,583,205,,,
314,36,344,46,374,85,404,70,434,249,464,19,494,85,524,160,554,318,584,55,,,
315,59,345,249,375,479,405,568,435,220,465,6,495,83,525,120,555,60,585,9,,,
