0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,365,31,348,61,496,91,418,121,620,151,558,181,415,211,228,241,85,271,277
2,581,32,411,62,58,92,592,122,190,152,637,182,382,212,494,242,476,272,599
3,407,33,645,63,533,93,464,123,446,153,517,183,491,213,428,243,544,273,550
4,504,34,621,64,571,94,313,124,390,154,34,184,409,214,60,244,32,274,596
5,229,35,359,65,586,95,583,125,380,155,292,185,659,215,253,245,59,275,206
6,472,36,338,66,417,96,42,126,686,156,464,186,78,216,520,246,480,276,370
7,288,37,571,67,705,97,262,127,332,157,616,187,396,217,509,247,228,277,429
8,501,38,267,68,152,98,553,128,471,158,529,188,133,218,87,248,285,278,201
9,377,39,84,69,92,99,555,129,57,159,363,189,676,219,624,249,558,279,110
10,549,40,384,70,412,100,485,130,94,160,166,190,121,220,418,250,411,280,371
11,250,41,162,71,243,101,635,131,605,161,262,191,83,221,632,251,66,281,461
12,393,42,355,72,661,102,336,132,522,162,583,192,216,222,75,252,541,282,455
13,372,43,298,73,357,103,542,133,404,163,504,193,581,223,182,253,485,283,187
14,399,44,125,74,78,104,584,134,20,164,287,194,319,224,534,254,195,284,148
15,54,45,524,75,82,105,91,135,619,165,612,195,501,225,100,255,151,285,361
16,163,46,187,76,468,106,325,136,65,166,592,196,363,226,481,256,84,286,15
17,600,47,328,77,474,107,568,137,558,167,154,197,414,227,90,257,557,287,152
18,334,48,400,78,631,108,105,138,261,168,169,198,100,228,505,258,127,288,690
19,165,49,549,79,516,109,515,139,210,169,593,199,75,229,222,259,424,289,455
20,45,50,663,80,153,110,537,140,362,170,499,200,482,230,346,260,55,290,50
21,560,51,38,81,310,111,233,141,496,171,449,201,498,231,421,261,518,291,261
22,555,52,391,82,558,112,276,142,350,172,350,202,248,232,627,262,459,292,180
23,55,53,551,83,539,113,94,143,399,173,432,203,299,233,540,263,159,293,143
24,559,54,442,84,105,114,132,144,143,174,545,204,332,234,175,264,539,294,199
25,517,55,378,85,275,115,100,145,429,175,622,205,492,235,646,265,69,295,227
26,323,56,459,86,571,116,228,146,484,176,125,206,433,236,453,266,581,296,182
27,182,57,97,87,528,117,490,147,569,177,45,207,451,237,537,267,112,297,614
28,585,58,614,88,188,118,649,148,532,178,273,208,594,238,390,268,482,298,443
29,212,59,255,89,680,119,572,149,630,179,677,209,592,239,470,269,245,299,417
30,337,60,531,90,186,120,468,150,95,180,63,210,490,240,544,270,501,300,652
Centre:,122801,SREE,MULLAPUDI,VENKATARAYA,MEMORIAL,"POLYTECHNIC,","D.NO.35-1-5,","TANUKU,",ANDHRA,PRADESH,NEET,(UG),2024,Page,No.,2,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,437,331,118,361,511,391,254,,,,,,,,,,,,
302,206,332,196,362,577,392,111,,,,,,,,,,,,
303,205,333,568,363,534,393,624,,,,,,,,,,,,
304,629,334,509,364,659,394,45,,,,,,,,,,,,
305,604,335,432,365,433,395,218,,,,,,,,,,,,
306,118,336,533,366,263,396,466,,,,,,,,,,,,
307,37,337,417,367,553,397,98,,,,,,,,,,,,
308,140,338,153,368,227,398,656,,,,,,,,,,,,
309,142,339,110,369,462,399,378,,,,,,,,,,,,
310,147,340,592,370,256,400,502,,,,,,,,,,,,
311,157,341,543,371,509,401,503,,,,,,,,,,,,
312,170,342,41,372,433,402,148,,,,,,,,,,,,
313,412,343,468,373,120,403,303,,,,,,,,,,,,
314,616,344,543,374,502,404,645,,,,,,,,,,,,
315,126,345,454,375,85,,,,,,,,,,,,,,
316,414,346,445,376,322,,,,,,,,,,,,,,
317,680,347,666,377,540,,,,,,,,,,,,,,
318,572,348,651,378,426,,,,,,,,,,,,,,
319,358,349,473,379,138,,,,,,,,,,,,,,
320,602,350,286,380,579,,,,,,,,,,,,,,
321,675,351,570,381,687,,,,,,,,,,,,,,
322,542,352,85,382,609,,,,,,,,,,,,,,
323,333,353,495,383,70,,,,,,,,,,,,,,
324,581,354,97,384,640,,,,,,,,,,,,,,
325,81,355,170,385,427,,,,,,,,,,,,,,
326,384,356,88,386,165,,,,,,,,,,,,,,
327,516,357,101,387,589,,,,,,,,,,,,,,
328,180,358,278,388,424,,,,,,,,,,,,,,
329,582,359,429,389,12,,,,,,,,,,,,,,
330,108,360,590,390,170,,,,,,,,,,,,,,
