0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,224,31,183,61,214,91,250,121,177,151,194,181,124,211,98,241,60,271,29,,
2,95,32,139,62,111,92,105,122,61,152,313,182,173,212,55,242,46,272,325,,
3,185,33,50,63,101,93,97,123,70,153,102,183,80,213,453,243,63,273,587,,
4,537,34,444,64,121,94,203,124,168,154,134,184,71,214,89,244,55,274,122,,
5,96,35,135,65,527,95,-6,125,125,155,303,185,100,215,422,245,124,275,12,,
6,104,36,300,66,240,96,281,126,53,156,70,186,74,216,45,246,85,276,40,,
7,392,37,355,67,40,97,153,127,170,157,615,187,212,217,104,247,-10,277,242,,
8,149,38,81,68,358,98,249,128,182,158,30,188,118,218,20,248,345,278,107,,
9,87,39,-14,69,135,99,247,129,326,159,93,189,315,219,85,249,130,279,85,,
10,207,40,216,70,60,100,120,130,262,160,73,190,164,220,70,250,36,280,67,,
11,190,41,262,71,150,101,32,131,375,161,81,191,206,221,152,251,100,281,158,,
12,47,42,109,72,366,102,504,132,131,162,75,192,575,222,93,252,38,282,51,,
13,189,43,85,73,54,103,114,133,60,163,188,193,529,223,81,253,316,283,438,,
14,373,44,114,74,209,104,95,134,95,164,415,194,242,224,250,254,338,284,234,,
15,35,45,114,75,285,105,484,135,47,165,40,195,93,225,149,255,180,285,95,,
16,52,46,74,76,92,106,147,136,35,166,446,196,186,226,10,256,345,286,2,,
17,50,47,233,77,482,107,110,137,373,167,80,197,182,227,469,257,106,287,137,,
18,70,48,277,78,42,108,390,138,579,168,217,198,31,228,30,258,49,288,427,,
19,376,49,571,79,25,109,97,139,220,169,575,199,673,229,696,259,418,289,40,,
20,193,50,90,80,88,110,86,140,183,170,30,200,128,230,241,260,94,290,555,,
21,109,51,108,81,700,111,83,141,640,171,264,201,391,231,371,261,50,291,168,,
22,57,52,386,82,71,112,79,142,122,172,89,202,175,232,85,262,70,292,13,,
23,299,53,83,83,320,113,301,143,188,173,234,203,65,233,39,263,66,293,56,,
24,274,54,176,84,96,114,160,144,55,174,173,204,596,234,59,264,69,294,130,,
25,354,55,46,85,335,115,165,145,199,175,145,205,296,235,160,265,208,295,358,,
26,680,56,200,86,40,116,94,146,144,176,162,206,69,236,668,266,62,296,549,,
27,387,57,95,87,76,117,30,147,385,177,137,207,218,237,52,267,65,297,213,,
28,81,58,195,88,371,118,143,148,280,178,98,208,314,238,59,268,45,298,53,,
29,402,59,170,89,123,119,219,149,636,179,130,209,353,239,324,269,30,299,163,,
30,95,60,31,90,405,120,90,150,40,180,41,210,180,240,139,270,318,300,538,,
Centre:,300503,MAHAKAL,INSTITUTE,OF,"TECHNOLOGY,",BEHIND,AIR,STRIP,KARCHA,DEWAS,ROAD,"UJJAIN,","UJJAIN,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,300,331,295,361,73,391,34,421,351,451,109,481,446,511,135,541,90,571,62,,
302,261,332,77,362,46,392,296,422,295,452,115,482,27,512,310,542,138,572,199,,
303,115,333,176,363,34,393,67,423,226,453,627,483,130,513,253,543,129,573,61,,
304,188,334,26,364,115,394,481,424,491,454,281,484,47,514,543,544,105,574,98,,
305,103,335,148,365,42,395,362,425,51,455,662,485,70,515,65,545,22,575,464,,
306,200,336,212,366,85,396,58,426,316,456,32,486,85,516,88,546,171,576,101,,
307,505,337,184,367,232,397,299,427,216,457,192,487,66,517,34,547,180,577,128,,
308,147,338,281,368,22,398,91,428,132,458,183,488,25,518,266,548,92,578,626,,
309,370,339,31,369,218,399,380,429,91,459,132,489,181,519,95,549,682,579,18,,
310,78,340,134,370,268,400,231,430,83,460,177,490,270,520,239,550,374,580,139,,
311,285,341,65,371,65,401,324,431,126,461,444,491,311,521,56,551,151,581,82,,
312,109,342,63,372,103,402,-2,432,91,462,84,492,342,522,110,552,285,582,198,,
313,489,343,207,373,137,403,101,433,90,463,77,493,103,523,190,553,82,583,192,,
