0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,110,31,177,61,274,91,54,121,196,151,162,181,267,211,124,241,183,271,228,
2,525,32,312,62,86,92,248,122,525,152,305,182,540,212,154,242,319,272,567,
3,105,33,359,63,518,93,233,123,354,153,158,183,260,213,25,243,93,273,238,
4,494,34,105,64,198,94,95,124,470,154,80,184,148,214,126,244,672,274,254,
5,276,35,51,65,159,95,362,125,20,155,396,185,128,215,79,245,538,275,84,
6,216,36,15,66,102,96,141,126,673,156,197,186,56,216,110,246,250,276,47,
7,270,37,105,67,208,97,139,127,36,157,25,187,326,217,54,247,133,277,324,
8,369,38,260,68,252,98,60,128,474,158,484,188,206,218,75,248,242,278,554,
9,254,39,87,69,669,99,93,129,480,159,135,189,85,219,237,249,116,279,93,
10,106,40,472,70,45,100,236,130,201,160,274,190,104,220,125,250,274,280,80,
11,381,41,289,71,381,101,308,131,90,161,193,191,80,221,81,251,56,281,161,
12,202,42,168,72,318,102,65,132,85,162,555,192,224,222,56,252,20,282,147,
13,252,43,112,73,377,103,111,133,108,163,558,193,149,223,51,253,352,283,165,
14,110,44,293,74,93,104,94,134,198,164,636,194,242,224,465,254,65,284,194,
15,134,45,145,75,180,105,210,135,107,165,239,195,61,225,81,255,355,285,453,
16,291,46,74,76,108,106,153,136,82,166,150,196,610,226,109,256,135,286,261,
17,117,47,360,77,55,107,165,137,457,167,135,197,671,227,158,257,619,287,73,
18,75,48,159,78,9,108,359,138,148,168,105,198,244,228,391,258,105,288,43,
19,90,49,269,79,70,109,116,139,596,169,85,199,276,229,146,259,98,289,132,
20,116,50,409,80,140,110,165,140,255,170,305,200,446,230,600,260,48,290,615,
21,259,51,113,81,191,111,105,141,95,171,343,201,25,231,116,261,344,291,41,
22,68,52,284,82,144,112,243,142,49,172,169,202,512,232,209,262,283,292,81,
23,100,53,126,83,91,113,431,143,311,173,49,203,194,233,88,263,79,293,408,
24,429,54,87,84,615,114,140,144,103,174,308,204,478,234,632,264,337,294,284,
25,285,55,297,85,71,115,447,145,107,175,36,205,330,235,121,265,234,295,22,
26,137,56,264,86,318,116,241,146,402,176,103,206,137,236,585,266,90,296,101,
27,523,57,660,87,81,117,19,147,78,177,80,207,242,237,617,267,597,297,167,
28,406,58,660,88,57,118,487,148,610,178,20,208,241,238,196,268,95,298,263,
29,105,59,36,89,315,119,72,149,203,179,339,209,395,239,159,269,28,299,62,
30,118,60,256,90,261,120,305,150,251,180,264,210,153,240,297,270,106,300,343,
Centre:,440403,KENDRIYA,VIDYALAYA,"GHAZIABAD,","581,",KAMLA,NEHRU,"NAGAR,","GHAZIABAD,",UTTAR,"PRADESH,","GHAZIABAD,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,66,331,261,361,33,391,129,421,490,451,63,481,185,511,90,541,237,571,259,
302,99,332,212,362,100,392,220,422,545,452,424,482,51,512,476,542,204,572,567,
303,636,333,35,363,256,393,23,423,586,453,120,483,196,513,621,543,115,573,339,
304,68,334,338,364,613,394,64,424,534,454,76,484,435,514,480,544,348,574,132,
305,225,335,120,365,118,395,79,425,152,455,103,485,134,515,310,545,485,575,213,
306,135,336,322,366,182,396,108,426,78,456,210,486,196,516,40,546,186,576,336,
307,53,337,596,367,236,397,551,427,422,457,76,487,214,517,492,547,65,577,150,
308,130,338,165,368,55,398,369,428,110,458,560,488,193,518,313,548,51,578,178,
309,206,339,366,369,246,399,282,429,176,459,184,489,187,519,119,549,219,579,267,
310,279,340,272,370,197,400,209,430,19,460,276,490,31,520,601,550,252,580,127,
311,85,341,99,371,289,401,241,431,139,461,342,491,85,521,447,551,143,581,157,
312,101,342,95,372,368,402,566,432,178,462,346,492,109,522,67,552,357,582,460,
313,130,343,215,373,396,403,471,433,70,463,108,493,529,523,45,553,115,583,592,
