0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,142,31,176,61,71,91,152,121,91,151,208,181,115,211,173,241,176,271,434
2,142,32,120,62,155,92,283,122,141,152,211,182,265,212,210,242,546,272,445
3,630,33,236,63,222,93,75,123,664,153,486,183,303,213,70,243,207,273,311
4,306,34,112,64,130,94,176,124,176,154,178,184,478,214,603,244,111,274,326
5,117,35,282,65,141,95,156,125,350,155,396,185,142,215,529,245,23,275,683
6,167,36,101,66,534,96,453,126,360,156,282,186,93,216,104,246,213,276,357
7,196,37,74,67,152,97,478,127,110,157,152,187,397,217,389,247,171,277,252
8,365,38,110,68,28,98,597,128,95,158,275,188,180,218,104,248,223,278,526
9,88,39,329,69,209,99,457,129,436,159,138,189,155,219,219,249,340,279,106
10,187,40,465,70,678,100,70,130,421,160,358,190,620,220,137,250,116,280,135
11,179,41,302,71,223,101,355,131,229,161,167,191,90,221,334,251,202,281,148
12,126,42,523,72,384,102,422,132,35,162,92,192,442,222,159,252,154,282,88
13,341,43,67,73,368,103,336,133,260,163,493,193,409,223,220,253,55,283,605
14,611,44,309,74,149,104,385,134,121,164,185,194,569,224,239,254,203,284,99
15,171,45,390,75,437,105,60,135,100,165,526,195,256,225,193,255,146,285,620
16,469,46,656,76,301,106,83,136,424,166,284,196,172,226,40,256,80,286,95
17,245,47,208,77,257,107,51,137,457,167,481,197,401,227,353,257,258,287,189
18,328,48,150,78,622,108,610,138,528,168,235,198,191,228,130,258,81,288,603
19,176,49,227,79,77,109,86,139,582,169,331,199,665,229,106,259,338,289,207
20,667,50,205,80,322,110,552,140,59,170,172,200,178,230,627,260,462,290,475
21,253,51,525,81,100,111,149,141,20,171,200,201,655,231,126,261,225,291,36
22,315,52,221,82,257,112,160,142,586,172,163,202,268,232,187,262,547,292,124
23,265,53,220,83,66,113,101,143,11,173,670,203,171,233,77,263,214,293,687
24,684,54,166,84,664,114,257,144,215,174,300,204,125,234,526,264,241,294,139
25,181,55,237,85,654,115,95,145,163,175,194,205,344,235,570,265,135,295,81
26,190,56,199,86,214,116,655,146,151,176,575,206,128,236,122,266,258,296,164
27,157,57,553,87,123,117,242,147,191,177,682,207,306,237,653,267,389,297,393
28,216,58,314,88,590,118,342,148,130,178,642,208,550,238,57,268,66,298,548
29,136,59,514,89,121,119,297,149,120,179,519,209,124,239,345,269,81,299,94
30,277,60,240,90,255,120,235,150,168,180,579,210,196,240,444,270,289,300,383
Centre:,280914,BENCHMARK,INTERNATIONAL,"SCHOOL,",ILLATHAPPADI,"ROAD,",SOUTH,"ANNARA,","TIRUR,","MALAPPURAM,",KERALA,NEET,(UG),2024,Page,No.,2,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,115,331,257,361,96,391,186,421,138,451,175,481,40,,,,,,
302,135,332,479,362,98,392,401,422,72,452,93,482,183,,,,,,
303,63,333,128,363,542,393,107,423,107,453,247,483,357,,,,,,
304,212,334,167,364,341,394,514,424,553,454,113,484,271,,,,,,
305,64,335,197,365,244,395,626,425,477,455,133,,,,,,,,
306,48,336,78,366,434,396,30,426,645,456,193,,,,,,,,
307,414,337,103,367,677,397,18,427,642,457,280,,,,,,,,
308,145,338,116,368,68,398,160,428,578,458,379,,,,,,,,
309,146,339,309,369,242,399,95,429,219,459,144,,,,,,,,
310,565,340,243,370,83,400,665,430,175,460,324,,,,,,,,
311,465,341,51,371,105,401,205,431,269,461,553,,,,,,,,
312,145,342,518,372,281,402,86,432,420,462,159,,,,,,,,
313,101,343,36,373,129,403,171,433,90,463,38,,,,,,,,
314,172,344,73,374,504,404,195,434,407,464,146,,,,,,,,
315,173,345,46,375,164,405,310,435,474,465,697,,,,,,,,
316,62,346,431,376,95,406,607,436,492,466,68,,,,,,,,
317,90,347,466,377,261,407,167,437,115,467,210,,,,,,,,
318,193,348,404,378,300,408,129,438,358,468,142,,,,,,,,
319,90,349,220,379,254,409,83,439,190,469,81,,,,,,,,
320,119,350,255,380,305,410,392,440,297,470,412,,,,,,,,
321,248,351,253,381,39,411,151,441,666,471,267,,,,,,,,
322,87,352,547,382,12,412,700,442,402,472,231,,,,,,,,
323,24,353,265,383,144,413,165,443,106,473,382,,,,,,,,
324,424,354,444,384,216,414,389,444,282,474,25,,,,,,,,
325,39,355,245,385,324,415,75,445,215,475,300,,,,,,,,
326,169,356,107,386,606,416,101,446,481,476,190,,,,,,,,
327,189,357,128,387,356,417,512,447,34,477,284,,,,,,,,
328,572,358,230,388,401,418,321,448,550,478,361,,,,,,,,
329,279,359,374,389,291,419,246,449,347,479,66,,,,,,,,
330,271,360,445,390,90,420,218,450,46,480,442,,,,,,,,
