0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,100,31,122,61,108,91,506,121,151,151,55,181,656,211,45,241,191,271,116
2,132,32,675,62,405,92,61,122,212,152,60,182,152,212,467,242,591,272,110
3,112,33,219,63,44,93,107,123,25,153,82,183,288,213,42,243,80,273,452
4,241,34,116,64,179,94,92,124,328,154,310,184,76,214,255,244,106,274,190
5,63,35,97,65,244,95,232,125,45,155,120,185,194,215,338,245,8,275,108
6,394,36,146,66,299,96,38,126,29,156,379,186,57,216,43,246,75,276,341
7,436,37,34,67,271,97,97,127,221,157,180,187,244,217,171,247,248,277,213
8,129,38,5,68,110,98,82,128,344,158,51,188,186,218,589,248,75,278,112
9,266,39,71,69,217,99,101,129,628,159,129,189,47,219,151,249,138,279,344
10,186,40,250,70,86,100,71,130,33,160,437,190,79,220,227,250,216,280,141
11,133,41,61,71,49,101,151,131,42,161,299,191,22,221,648,251,147,281,60
12,376,42,115,72,79,102,600,132,-19,162,344,192,215,222,352,252,193,282,318
13,199,43,258,73,80,103,456,133,44,163,371,193,150,223,157,253,70,283,82
14,182,44,120,74,470,104,142,134,295,164,286,194,2,224,62,254,27,284,61
15,50,45,138,75,74,105,15,135,670,165,175,195,64,225,564,255,131,285,213
16,160,46,-2,76,199,106,28,136,618,166,397,196,66,226,22,256,18,286,428
17,55,47,439,77,216,107,55,137,76,167,25,197,445,227,86,257,118,287,50
18,309,48,220,78,9,108,194,138,101,168,74,198,140,228,70,258,60,288,45
19,97,49,102,79,131,109,59,139,218,169,53,199,21,229,78,259,649,289,264
20,129,50,151,80,74,110,137,140,636,170,118,200,468,230,192,260,105,290,350
21,594,51,194,81,170,111,147,141,146,171,40,201,211,231,363,261,101,291,85
22,75,52,62,82,60,112,76,142,155,172,473,202,173,232,30,262,52,292,100
23,344,53,268,83,19,113,305,143,118,173,30,203,81,233,90,263,91,293,139
24,104,54,75,84,37,114,137,144,50,174,42,204,245,234,112,264,58,294,40
25,85,55,65,85,49,115,67,145,82,175,51,205,288,235,113,265,32,295,37
26,616,56,56,86,499,116,173,146,165,176,186,206,287,236,107,266,135,296,104
27,309,57,255,87,119,117,228,147,250,177,87,207,102,237,125,267,124,297,53
28,43,58,182,88,238,118,75,148,19,178,261,208,412,238,61,268,180,298,416
29,60,59,480,89,69,119,29,149,12,179,87,209,96,239,326,269,470,299,77
30,86,60,52,90,103,120,169,150,92,180,250,210,65,240,51,270,115,300,28
Centre:,151804,HOLY,CROSS,"SCHOOL,","DONAR,",P.O.-,"LALBAGH,",DARBHANGA,-,"846004,","DARBHANGA,",BIHAR,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,107,331,303,361,75,391,109,421,174,451,205,481,66,511,35,541,25,571,68
302,92,332,145,362,178,392,124,422,5,452,52,482,162,512,273,542,59,572,442
303,182,333,88,363,133,393,461,423,95,453,154,483,377,513,50,543,373,573,54
304,509,334,43,364,301,394,62,424,173,454,55,484,30,514,210,544,262,574,366
305,376,335,88,365,111,395,502,425,81,455,28,485,197,515,373,545,155,575,38
306,101,336,24,366,12,396,161,426,99,456,13,486,18,516,446,546,129,576,175
307,300,337,28,367,66,397,313,427,119,457,677,487,140,517,212,547,145,577,128
308,144,338,112,368,196,398,4,428,388,458,76,488,104,518,65,548,60,578,188
309,38,339,42,369,38,399,3,429,52,459,83,489,430,519,445,549,150,579,104
310,83,340,119,370,0,400,121,430,25,460,469,490,286,520,263,550,30,580,0
311,55,341,178,371,162,401,234,431,135,461,460,491,71,521,20,551,110,581,30
312,295,342,208,372,157,402,129,432,189,462,198,492,135,522,294,552,146,582,545
313,190,343,87,373,147,403,56,433,23,463,290,493,226,523,103,553,96,583,30
314,175,344,125,374,66,404,191,434,155,464,286,494,253,524,310,554,72,584,188
315,70,345,101,375,104,405,287,435,56,465,216,495,55,525,163,555,475,585,60
316,25,346,53,376,107,406,167,436,78,466,301,496,266,526,9,556,55,586,61
317,198,347,48,377,202,407,94,437,257,467,266,497,323,527,150,557,68,587,410
318,37,348,63,378,0,408,273,438,595,468,278,498,70,528,501,558,111,588,320
319,451,349,191,379,231,409,111,439,332,469,405,499,124,529,328,559,77,,
320,110,350,251,380,286,410,363,440,627,470,78,500,41,530,61,560,243,,
321,215,351,37,381,143,411,137,441,9,471,297,501,658,531,89,561,273,,
322,187,352,159,382,93,412,391,442,99,472,441,502,56,532,74,562,501,,
323,93,353,100,383,189,413,133,443,61,473,70,503,337,533,146,563,39,,
324,342,354,429,384,191,414,107,444,85,474,85,504,460,534,313,564,368,,
325,339,355,323,385,71,415,101,445,392,475,74,505,154,535,130,565,64,,
326,191,356,205,386,85,416,69,446,41,476,164,506,51,536,84,566,17,,
327,11,357,77,387,54,417,538,447,90,477,362,507,127,537,401,567,75,,
328,163,358,164,388,196,418,660,448,100,478,43,508,68,538,475,568,70,,
329,531,359,109,389,118,419,56,449,258,479,401,509,65,539,6,569,26,,
330,85,360,72,390,235,420,42,450,334,480,147,510,50,540,146,570,482,,
