0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
21,85,51,95,81,155,111,120,141,97,171,126,201,35,231,323,261,368,291,75,,,,,,,,,,
22,72,52,0,82,106,112,89,142,266,172,45,202,9,232,85,262,312,292,298,,,,,,,,,,
23,126,53,167,83,144,113,0,143,598,173,42,203,82,233,344,263,-1,293,248,,,,,,,,,,
24,155,54,73,84,70,114,123,144,166,174,61,204,50,234,5,264,97,294,34,,,,,,,,,,
25,55,55,116,85,411,115,143,145,235,175,65,205,270,235,126,265,101,295,41,,,,,,,,,,
26,12,56,319,86,98,116,197,146,60,176,44,206,283,236,80,266,47,296,147,,,,,,,,,,
27,359,57,179,87,254,117,35,147,60,177,41,207,162,237,154,267,11,297,282,,,,,,,,,,
28,152,58,45,88,312,118,149,148,27,178,245,208,63,238,20,268,90,298,316,,,,,,,,,,
29,55,59,261,89,312,119,446,149,182,179,66,209,33,239,72,269,644,299,120,,,,,,,,,,
30,116,60,145,90,16,120,304,150,50,180,83,210,466,240,75,270,74,300,247,,,,,,,,,,
Centre:,300216,RISHI,GALAV,PUBLIC,SCHOOL,MORAR,GWALIOR,M,"P,",RISHI,GALAV,PUBLIC,SCHOOL,B,BLOCK,D,D,NAGAR,MORAR,GWALIOR,MADHYA,"PRADESH,","GWALIOR,",NEET,(UG),2024,Page,No.,2
MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,
301,83,331,391,,,,,,,,,,,,,,,,,,,,,,,,,,
302,132,332,157,,,,,,,,,,,,,,,,,,,,,,,,,,
303,175,333,60,,,,,,,,,,,,,,,,,,,,,,,,,,
304,186,334,201,,,,,,,,,,,,,,,,,,,,,,,,,,
305,54,335,159,,,,,,,,,,,,,,,,,,,,,,,,,,
306,184,336,71,,,,,,,,,,,,,,,,,,,,,,,,,,
307,90,337,86,,,,,,,,,,,,,,,,,,,,,,,,,,
308,10,338,80,,,,,,,,,,,,,,,,,,,,,,,,,,
309,21,339,111,,,,,,,,,,,,,,,,,,,,,,,,,,
310,423,340,121,,,,,,,,,,,,,,,,,,,,,,,,,,
311,565,341,129,,,,,,,,,,,,,,,,,,,,,,,,,,
312,84,342,348,,,,,,,,,,,,,,,,,,,,,,,,,,
313,-8,343,525,,,,,,,,,,,,,,,,,,,,,,,,,,
314,121,344,169,,,,,,,,,,,,,,,,,,,,,,,,,,
315,164,345,25,,,,,,,,,,,,,,,,,,,,,,,,,,
316,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
