0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
316,162,346,78,376,340,406,405,436,197,466,95,496,62,526,404,556,255,586,399,,,,,,,,,
317,258,347,260,377,115,407,223,437,69,467,57,497,146,527,617,557,342,587,329,,,,,,,,,
318,153,348,141,378,105,408,118,438,66,468,294,498,164,528,233,558,377,588,297,,,,,,,,,
319,97,349,115,379,175,409,317,439,234,469,34,499,57,529,374,559,96,589,531,,,,,,,,,
320,137,350,535,380,177,410,25,440,476,470,331,500,165,530,18,560,419,590,233,,,,,,,,,
321,30,351,259,381,105,411,603,441,480,471,135,501,382,531,368,561,279,591,571,,,,,,,,,
322,392,352,169,382,374,412,236,442,83,472,168,502,640,532,241,562,235,592,183,,,,,,,,,
323,567,353,115,383,277,413,304,443,123,473,311,503,97,533,430,563,419,593,339,,,,,,,,,
324,73,354,683,384,166,414,139,444,476,474,83,504,324,534,20,564,438,594,56,,,,,,,,,
325,538,355,456,385,396,415,515,445,50,475,53,505,402,535,394,565,155,595,193,,,,,,,,,
326,122,356,287,386,57,416,235,446,308,476,402,506,619,536,234,566,362,596,320,,,,,,,,,
327,152,357,470,387,25,417,86,447,146,477,87,507,265,537,179,567,10,597,385,,,,,,,,,
328,298,358,525,388,475,418,95,448,423,478,91,508,361,538,162,568,118,598,100,,,,,,,,,
329,181,359,206,389,63,419,90,449,88,479,102,509,28,539,94,569,259,599,125,,,,,,,,,
330,491,360,131,390,148,420,215,450,383,480,369,510,97,540,434,570,19,600,76,,,,,,,,,
Centre:,420401,NTR,MODEL,SCHOOL,MOINABAD,MANDAL,R,R,DIST.,"TL,",NTR,MODEL,SCHOOL,HIMAYATH,NAGAR,VILLAGE,SURVEY,NO.3,MOINABAD,MANDAL,RANGA,REDDY,NEET,(UG),2024,Page,No.,3
DISTRICT,"TELANGANA,",RANGA,"REDDY,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
601,265,631,74,661,218,691,234,721,328,751,236,781,498,,,,,,,,,,,,,,,
602,35,632,492,662,71,692,323,722,410,752,259,782,24,,,,,,,,,,,,,,,
603,240,633,582,663,419,693,152,723,551,753,80,783,372,,,,,,,,,,,,,,,
604,282,634,616,664,278,694,430,724,385,754,477,784,191,,,,,,,,,,,,,,,
605,119,635,67,665,661,695,491,725,62,755,67,785,513,,,,,,,,,,,,,,,
606,448,636,91,666,260,696,178,726,514,756,186,786,419,,,,,,,,,,,,,,,
607,365,637,338,667,64,697,118,727,2,757,78,787,450,,,,,,,,,,,,,,,
608,209,638,485,668,324,698,104,728,29,758,316,788,127,,,,,,,,,,,,,,,
609,259,639,76,669,173,699,337,729,348,759,584,789,153,,,,,,,,,,,,,,,
610,351,640,334,670,214,700,286,730,280,760,113,790,104,,,,,,,,,,,,,,,
611,68,641,560,671,93,701,142,731,275,761,66,791,609,,,,,,,,,,,,,,,
612,344,642,151,672,380,702,37,732,554,762,75,792,90,,,,,,,,,,,,,,,
613,334,643,427,673,194,703,627,733,561,763,60,,,,,,,,,,,,,,,,,
614,293,644,265,674,234,704,208,734,109,764,63,,,,,,,,,,,,,,,,,
615,237,645,49,675,50,705,320,735,425,765,286,,,,,,,,,,,,,,,,,
616,177,646,448,676,569,706,384,736,138,766,306,,,,,,,,,,,,,,,,,
617,153,647,336,677,458,707,113,737,453,767,188,,,,,,,,,,,,,,,,,
618,70,648,279,678,283,708,60,738,123,768,476,,,,,,,,,,,,,,,,,
619,45,649,620,679,381,709,527,739,357,769,476,,,,,,,,,,,,,,,,,
620,450,650,204,680,84,710,346,740,394,770,200,,,,,,,,,,,,,,,,,
621,74,651,323,681,38,711,88,741,126,771,189,,,,,,,,,,,,,,,,,
622,286,652,50,682,176,712,254,742,70,772,143,,,,,,,,,,,,,,,,,
623,134,653,203,683,94,713,44,743,162,773,170,,,,,,,,,,,,,,,,,
624,167,654,148,684,331,714,474,744,35,774,331,,,,,,,,,,,,,,,,,
625,83,655,71,685,448,715,197,745,227,775,89,,,,,,,,,,,,,,,,,
626,406,656,151,686,85,716,120,746,210,776,496,,,,,,,,,,,,,,,,,
627,162,657,219,687,557,717,343,747,410,777,125,,,,,,,,,,,,,,,,,
628,201,658,524,688,98,718,113,748,140,778,397,,,,,,,,,,,,,,,,,
629,65,659,427,689,64,719,-7,749,214,779,487,,,,,,,,,,,,,,,,,
630,179,660,315,690,553,720,318,750,538,780,139,,,,,,,,,,,,,,,,,
