0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PRADESH,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,30,31,36,61,51,91,59,121,128,151,273,181,56,211,35,241,156,271,44,,,,
2,312,32,110,62,337,92,221,122,50,152,89,182,95,212,128,242,10,272,403,,,,
3,170,33,129,63,90,93,46,123,170,153,564,183,61,213,75,243,644,273,140,,,,
4,62,34,290,64,-9,94,33,124,561,154,50,184,233,214,83,244,69,274,200,,,,
5,11,35,73,65,320,95,-3,125,223,155,163,185,496,215,121,245,37,275,471,,,,
6,90,36,62,66,111,96,221,126,65,156,88,186,40,216,45,246,56,276,50,,,,
7,81,37,152,67,116,97,41,127,359,157,-2,187,89,217,78,247,40,277,60,,,,
8,52,38,490,68,30,98,10,128,115,158,273,188,100,218,9,248,73,278,415,,,,
9,86,39,97,69,31,99,34,129,417,159,108,189,88,219,42,249,-12,279,40,,,,
10,-5,40,55,70,14,100,75,130,115,160,67,190,100,220,27,250,509,280,78,,,,
11,366,41,252,71,68,101,56,131,30,161,100,191,541,221,34,251,226,281,225,,,,
12,580,42,10,72,21,102,115,132,129,162,55,192,130,222,52,252,655,282,82,,,,
13,30,43,94,73,71,103,105,133,92,163,60,193,28,223,100,253,36,283,110,,,,
14,81,44,14,74,84,104,260,134,80,164,50,194,532,224,306,254,353,284,99,,,,
15,188,45,462,75,367,105,21,135,46,165,93,195,83,225,126,255,117,285,133,,,,
16,191,46,365,76,68,106,64,136,99,166,160,196,408,226,51,256,141,286,79,,,,
17,46,47,75,77,322,107,103,137,163,167,614,197,184,227,51,257,273,287,50,,,,
18,101,48,48,78,84,108,51,138,40,168,30,198,44,228,83,258,54,288,97,,,,
19,208,49,101,79,142,109,175,139,33,169,55,199,470,229,70,259,122,289,113,,,,
20,321,50,163,80,70,110,310,140,314,170,667,200,264,230,81,260,164,290,26,,,,
21,75,51,439,81,130,111,182,141,34,171,101,201,110,231,48,261,105,291,94,,,,
22,95,52,145,82,49,112,437,142,81,172,129,202,36,232,57,262,92,292,56,,,,
23,535,53,561,83,72,113,605,143,62,173,68,203,183,233,61,263,33,293,105,,,,
24,58,54,54,84,173,114,34,144,361,174,631,204,82,234,92,264,220,294,77,,,,
25,295,55,123,85,46,115,99,145,140,175,67,205,90,235,32,265,114,295,189,,,,
