0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,39,31,337,61,60,91,127,121,579,151,538,181,102,211,38
2,521,32,593,62,120,92,180,122,58,152,-20,182,82,212,100
3,200,33,486,63,244,93,218,123,85,153,186,183,80,213,387
4,485,34,458,64,160,94,308,124,432,154,268,184,421,214,295
5,230,35,18,65,196,95,90,125,424,155,468,185,59,215,215
6,85,36,131,66,345,96,265,126,46,156,667,186,110,216,176
7,160,37,186,67,475,97,285,127,166,157,45,187,357,217,72
8,384,38,166,68,146,98,290,128,105,158,100,188,97,218,75
9,109,39,-19,69,198,99,47,129,101,159,190,189,200,219,405
10,522,40,65,70,89,100,165,130,33,160,128,190,204,220,60
11,163,41,105,71,50,101,188,131,217,161,28,191,50,221,114
12,199,42,44,72,386,102,375,132,557,162,182,192,35,222,28
13,103,43,134,73,287,103,479,133,87,163,151,193,173,223,44
14,246,44,632,74,466,104,41,134,68,164,289,194,204,224,244
15,186,45,266,75,40,105,161,135,178,165,161,195,307,225,238
16,247,46,126,76,109,106,255,136,372,166,207,196,279,226,119
17,244,47,475,77,429,107,131,137,379,167,390,197,57,227,257
18,285,48,273,78,23,108,379,138,346,168,468,198,96,228,110
19,371,49,61,79,346,109,228,139,50,169,517,199,219,229,202
20,583,50,167,80,169,110,260,140,270,170,85,200,210,230,101
21,392,51,45,81,227,111,241,141,82,171,349,201,153,231,519
22,111,52,28,82,609,112,313,142,583,172,81,202,219,232,235
23,214,53,118,83,410,113,29,143,656,173,176,203,300,233,89
24,290,54,61,84,57,114,186,144,143,174,139,204,291,234,677
25,355,55,634,85,567,115,105,145,529,175,361,205,341,235,542
26,484,56,266,86,284,116,52,146,56,176,77,206,111,236,204
27,209,57,97,87,44,117,200,147,358,177,80,207,137,237,283
28,304,58,224,88,136,118,43,148,146,178,160,208,49,238,164
29,23,59,107,89,197,119,171,149,75,179,60,209,546,,
30,607,60,384,90,314,120,467,150,513,180,131,210,190,,
