0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,145,31,415,61,229,91,137,121,121,151,-8,181,436,211,45,241,213,271,164,,
2,150,32,88,62,350,92,259,122,178,152,22,182,76,212,290,242,251,272,164,,
3,20,33,59,63,52,93,254,123,159,153,141,183,170,213,523,243,50,273,200,,
4,151,34,251,64,228,94,452,124,226,154,523,184,-14,214,23,244,65,274,96,,
5,77,35,237,65,81,95,235,125,90,155,114,185,107,215,447,245,482,275,46,,
6,90,36,215,66,40,96,134,126,120,156,58,186,417,216,399,246,5,276,165,,
7,151,37,369,67,108,97,18,127,184,157,150,187,118,217,454,247,79,277,250,,
8,275,38,107,68,95,98,178,128,474,158,586,188,97,218,77,248,321,278,50,,
9,300,39,685,69,565,99,188,129,53,159,304,189,96,219,519,249,514,279,295,,
10,229,40,102,70,573,100,132,130,268,160,172,190,290,220,63,250,545,280,93,,
11,174,41,40,71,162,101,12,131,260,161,70,191,129,221,56,251,675,281,111,,
12,65,42,337,72,50,102,0,132,462,162,99,192,169,222,230,252,30,282,431,,
13,57,43,269,73,655,103,189,133,179,163,281,193,123,223,122,253,169,283,85,,
14,106,44,64,74,591,104,45,134,-11,164,97,194,47,224,119,254,301,284,208,,
15,46,45,52,75,685,105,45,135,55,165,52,195,131,225,601,255,581,285,488,,
16,52,46,37,76,38,106,46,136,430,166,596,196,256,226,652,256,77,286,18,,
17,510,47,603,77,584,107,368,137,101,167,461,197,464,227,56,257,92,287,413,,
18,294,48,153,78,349,108,131,138,450,168,119,198,194,228,120,258,169,288,557,,
19,341,49,71,79,117,109,640,139,62,169,111,199,51,229,91,259,192,289,295,,
20,343,50,193,80,53,110,204,140,84,170,77,200,412,230,312,260,267,290,105,,
21,146,51,632,81,211,111,90,141,38,171,239,201,334,231,1,261,323,291,677,,
22,598,52,478,82,66,112,296,142,144,172,370,202,148,232,119,262,529,292,80,,
23,21,53,133,83,98,113,160,143,197,173,242,203,259,233,268,263,639,293,550,,
24,64,54,105,84,216,114,222,144,442,174,138,204,105,234,33,264,155,294,368,,
25,403,55,101,85,426,115,64,145,326,175,295,205,219,235,2,265,404,295,64,,
26,43,56,142,86,161,116,140,146,124,176,675,206,70,236,311,266,295,296,566,,
27,325,57,89,87,269,117,438,147,426,177,54,207,133,237,103,267,296,297,25,,
28,288,58,346,88,151,118,27,148,126,178,616,208,102,238,52,268,170,298,470,,
29,-7,59,115,89,34,119,12,149,193,179,229,209,172,239,170,269,441,299,202,,
30,144,60,299,90,643,120,634,150,231,180,96,210,191,240,100,270,106,300,224,,
Centre:,310205,SHRI,SARASWATI,ENGLISH,MEDIUM,"SCHOOL,",PLOT,NO.,170,TTN,COLLEGE,CAMPUS,"KESHAVNAGAR,","AKOLA,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,427,331,83,361,78,391,28,421,361,451,275,481,95,511,85,541,528,571,30,,
302,475,332,62,362,165,392,605,422,56,452,104,482,390,512,166,542,282,572,425,,
303,548,333,319,363,682,393,105,423,283,453,331,483,127,513,26,543,408,573,147,,
304,34,334,108,364,47,394,217,424,100,454,605,484,335,514,312,544,550,574,61,,
305,316,335,650,365,414,395,199,425,180,455,470,485,120,515,174,545,475,575,240,,
306,399,336,439,366,14,396,171,426,245,456,465,486,152,516,354,546,181,576,41,,
307,138,337,2,367,47,397,164,427,70,457,85,487,150,517,451,547,40,577,571,,
308,691,338,144,368,48,398,161,428,36,458,447,488,308,518,135,548,371,578,41,,
309,95,339,38,369,458,399,85,429,250,459,30,489,90,519,23,549,78,579,64,,
310,267,340,113,370,31,400,305,430,70,460,505,490,427,520,60,550,626,580,-3,,
311,368,341,216,371,471,401,235,431,522,461,152,491,646,521,158,551,76,581,251,,
312,335,342,60,372,487,402,332,432,275,462,364,492,171,522,136,552,599,582,15,,
313,565,343,183,373,141,403,73,433,352,463,56,493,135,523,299,553,310,583,190,,
314,386,344,171,374,158,404,185,434,80,464,514,494,80,524,544,554,436,584,15,,
315,393,345,447,375,192,405,13,435,140,465,46,495,105,525,101,555,85,585,526,,
316,85,346,28,376,180,406,35,436,250,466,-18,496,89,526,124,556,567,586,83,,
317,259,347,134,377,402,407,286,437,47,467,190,497,61,527,172,557,55,587,290,,
318,661,348,235,378,463,408,-20,438,152,468,354,498,75,528,94,558,166,588,199,,
319,544,349,410,379,70,409,148,439,555,469,151,499,502,529,69,559,109,,,,
320,87,350,45,380,213,410,631,440,94,470,188,500,246,530,225,560,109,,,,
321,531,351,180,381,533,411,70,441,551,471,88,501,45,531,31,561,-8,,,,
322,328,352,123,382,168,412,118,442,191,472,146,502,220,532,305,562,610,,,,
323,27,353,240,383,60,413,304,443,219,473,453,503,33,533,453,563,119,,,,
324,461,354,139,384,101,414,75,444,70,474,172,504,13,534,459,564,123,,,,
325,246,355,215,385,188,415,289,445,400,475,510,505,336,535,404,565,193,,,,
326,73,356,386,386,232,416,413,446,249,476,149,506,79,536,316,566,556,,,,
327,599,357,35,387,268,417,359,447,470,477,203,507,85,537,52,567,52,,,,
328,176,358,43,388,256,418,64,448,117,478,407,508,138,538,374,568,287,,,,
329,82,359,135,389,197,419,319,449,459,479,189,509,243,539,128,569,60,,,,
330,479,360,138,390,265,420,58,450,13,480,586,510,55,540,162,570,253,,,,
