0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,51,31,20,61,100,91,46,121,40,151,75,181,100
2,56,32,9,62,34,92,74,122,97,152,38,182,24
3,141,33,35,63,54,93,88,123,59,153,48,183,29
4,65,34,61,64,97,94,32,124,65,154,54,184,75
5,99,35,75,65,16,95,85,125,169,155,32,185,45
6,105,36,47,66,82,96,27,126,43,156,74,186,35
7,27,37,58,67,107,97,-5,127,136,157,72,,
8,221,38,45,68,80,98,41,128,19,158,72,,
9,51,39,36,69,46,99,130,129,65,159,71,,
10,58,40,105,70,15,100,109,130,393,160,45,,
11,40,41,65,71,236,101,45,131,176,161,55,,
12,101,42,60,72,54,102,120,132,40,162,75,,
13,36,43,83,73,63,103,40,133,96,163,223,,
14,65,44,42,74,109,104,183,134,45,164,49,,
15,59,45,40,75,49,105,186,135,65,165,45,,
16,79,46,110,76,80,106,2,136,30,166,225,,
17,65,47,53,77,78,107,57,137,70,167,55,,
18,120,48,30,78,38,108,54,138,36,168,91,,
19,52,49,17,79,51,109,49,139,300,169,168,,
20,25,50,11,80,65,110,68,140,136,170,70,,
21,144,51,65,81,65,111,108,141,9,171,45,,
22,159,52,118,82,61,112,26,142,50,172,77,,
23,47,53,21,83,267,113,73,143,82,173,20,,
24,85,54,20,84,183,114,73,144,36,174,79,,
25,59,55,45,85,79,115,67,145,163,175,115,,
26,67,56,85,86,137,116,58,146,39,176,64,,
27,58,57,367,87,70,117,130,147,13,177,38,,
28,40,58,46,88,218,118,88,148,43,178,73,,
29,55,59,121,89,4,119,154,149,20,179,93,,
30,128,60,50,90,52,120,25,150,45,180,61,,
