0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AURANGABAD,"(MR),",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,84,31,32,61,551,91,211,121,175,151,28,181,490,211,146,241,562,271,49,,,,,,
2,510,32,110,62,169,92,122,122,42,152,213,182,41,212,155,242,132,272,205,,,,,,
3,14,33,100,63,104,93,17,123,121,153,56,183,85,213,53,243,129,273,281,,,,,,
4,181,34,652,64,160,94,620,124,132,154,363,184,170,214,182,244,47,274,163,,,,,,
5,46,35,45,65,68,95,67,125,558,155,124,185,162,215,29,245,122,275,10,,,,,,
6,199,36,535,66,213,96,131,126,125,156,156,186,182,216,464,246,68,276,539,,,,,,
7,84,37,377,67,44,97,474,127,541,157,244,187,299,217,15,247,416,277,324,,,,,,
8,46,38,52,68,0,98,39,128,44,158,83,188,22,218,100,248,623,278,151,,,,,,
9,205,39,56,69,24,99,160,129,278,159,139,189,116,219,86,249,100,279,70,,,,,,
10,482,40,71,70,74,100,275,130,84,160,11,190,29,220,280,250,83,280,307,,,,,,
11,105,41,242,71,486,101,204,131,200,161,34,191,112,221,186,251,115,281,621,,,,,,
12,94,42,178,72,217,102,199,132,90,162,94,192,528,222,298,252,174,282,107,,,,,,
13,101,43,100,73,100,103,6,133,214,163,457,193,223,223,498,253,38,283,72,,,,,,
14,380,44,269,74,191,104,52,134,386,164,97,194,115,224,110,254,29,284,101,,,,,,
15,46,45,69,75,255,105,70,135,69,165,90,195,77,225,40,255,73,285,361,,,,,,
16,127,46,506,76,49,106,409,136,79,166,62,196,15,226,83,256,21,286,97,,,,,,
17,185,47,134,77,85,107,68,137,431,167,189,197,461,227,145,257,37,287,253,,,,,,
18,31,48,182,78,275,108,280,138,262,168,105,198,202,228,61,258,111,288,299,,,,,,
19,247,49,72,79,317,109,40,139,24,169,200,199,265,229,427,259,65,289,84,,,,,,
20,162,50,119,80,566,110,47,140,176,170,104,200,135,230,110,260,340,290,401,,,,,,
21,207,51,86,81,11,111,243,141,267,171,12,201,37,231,58,261,128,291,42,,,,,,
22,114,52,208,82,161,112,483,142,329,172,0,202,106,232,105,262,-129,292,19,,,,,,
23,47,53,39,83,357,113,390,143,293,173,58,203,128,233,260,263,99,293,142,,,,,,
24,48,54,41,84,75,114,91,144,87,174,210,204,419,234,324,264,280,294,198,,,,,,
25,40,55,171,85,332,115,373,145,207,175,159,205,224,235,18,265,307,295,135,,,,,,
26,389,56,65,86,7,116,-6,146,123,176,112,206,236,236,62,266,434,296,142,,,,,,
27,183,57,282,87,126,117,284,147,181,177,166,207,433,237,388,267,59,297,83,,,,,,
28,55,58,308,88,97,118,125,148,173,178,521,208,65,238,81,268,73,298,328,,,,,,
29,251,59,27,89,168,119,57,149,215,179,239,209,132,239,80,269,161,299,403,,,,,,
30,151,60,31,90,66,120,81,150,237,180,104,210,174,240,60,270,175,300,147,,,,,,
Centre:,310402,MAULANA,AZAD,COLLEGE,OF,"ARTS,",SCIENCE,AND,"COMMERCE,",DR.,RAFIQ,ZAKARIA,"CAMPUS,",DOCTOR,RAFIQ,ZAKARIA,"MARG,",RAUZA,"BAGH,,",NEET,(UG),2024,Page,No.,2
AURANGABAD,"(MR),",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,194,331,160,361,248,391,572,421,215,451,142,481,194,511,190,541,116,571,71,,,,,,
302,574,332,612,362,142,392,218,422,76,452,262,482,124,512,90,542,50,572,76,,,,,,
303,505,333,14,363,143,393,220,423,271,453,71,483,30,513,380,543,39,573,87,,,,,,
304,302,334,117,364,129,394,66,424,378,454,102,484,10,514,324,544,39,574,140,,,,,,
305,228,335,607,365,91,395,170,425,222,455,63,485,140,515,186,545,410,575,277,,,,,,
306,218,336,6,366,209,396,20,426,284,456,118,486,139,516,165,546,150,576,284,,,,,,
307,106,337,170,367,56,397,590,427,403,457,369,487,286,517,75,547,501,577,118,,,,,,
308,514,338,102,368,187,398,416,428,165,458,126,488,108,518,32,548,100,578,185,,,,,,
309,27,339,92,369,76,399,386,429,356,459,68,489,91,519,357,549,116,579,68,,,,,,
310,119,340,112,370,157,400,156,430,141,460,-1,490,48,520,79,550,207,580,238,,,,,,
311,340,341,339,371,428,401,284,431,53,461,167,491,293,521,159,551,189,581,66,,,,,,
312,63,342,301,372,390,402,473,432,314,462,294,492,378,522,51,552,73,582,119,,,,,,
313,343,343,512,373,170,403,148,433,121,463,101,493,163,523,57,553,431,583,223,,,,,,
314,369,344,20,374,91,404,471,434,316,464,207,494,356,524,251,554,107,584,318,,,,,,
315,140,345,578,375,109,405,43,435,528,465,13,495,80,525,281,555,89,585,154,,,,,,
316,280,346,548,376,85,406,294,436,117,466,320,496,41,526,252,556,235,586,73,,,,,,
317,425,347,146,377,380,407,9,437,115,467,101,497,36,527,66,557,251,587,235,,,,,,
318,126,348,78,378,65,408,43,438,164,468,620,498,45,528,24,558,75,588,56,,,,,,
319,130,349,37,379,108,409,73,439,1,469,110,499,165,529,276,559,114,589,82,,,,,,
320,152,350,88,380,265,410,313,440,141,470,227,500,422,530,95,560,19,590,228,,,,,,
321,113,351,240,381,78,411,65,441,103,471,78,501,116,531,32,561,100,591,54,,,,,,
322,414,352,157,382,265,412,253,442,58,472,21,502,399,532,380,562,695,592,69,,,,,,
323,16,353,21,383,175,413,163,443,45,473,-9,503,221,533,516,563,236,593,466,,,,,,
324,226,354,39,384,40,414,420,444,247,474,180,504,514,534,139,564,611,594,176,,,,,,
325,184,355,118,385,93,415,252,445,28,475,66,505,50,535,125,565,328,595,71,,,,,,
326,357,356,54,386,55,416,33,446,7,476,-1,506,404,536,368,566,63,596,330,,,,,,
327,64,357,70,387,391,417,643,447,154,477,159,507,322,537,283,567,14,597,267,,,,,,
328,209,358,80,388,103,418,87,448,362,478,71,508,411,538,326,568,223,598,200,,,,,,
329,387,359,132,389,580,419,34,449,105,479,318,509,10,539,564,569,27,599,27,,,,,,
330,118,360,226,390,89,420,77,450,166,480,268,510,634,540,661,570,65,600,138,,,,,,
Centre:,310402,MAULANA,AZAD,COLLEGE,OF,"ARTS,",SCIENCE,AND,"COMMERCE,",DR.,RAFIQ,ZAKARIA,"CAMPUS,",DOCTOR,RAFIQ,ZAKARIA,"MARG,",RAUZA,"BAGH,,",NEET,(UG),2024,Page,No.,3
AURANGABAD,"(MR),",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
601,4,631,138,661,114,691,700,721,340,751,16,781,21,811,123,841,248,871,259,,,,,,
602,191,632,33,662,18,692,275,722,38,752,333,782,193,812,47,842,48,872,309,,,,,,
603,457,633,561,663,3,693,58,723,137,753,161,783,127,813,30,843,287,873,60,,,,,,
604,262,634,41,664,342,694,50,724,42,754,329,784,193,814,175,844,66,874,39,,,,,,
