0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MUDKHED,PIN,-,"431806,","NANDED,",MAHARASHTRA,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,253,31,325,61,94,91,139,121,342,151,573,181,131,211,34
2,6,32,133,62,107,92,265,122,304,152,62,182,160,212,369
3,448,33,15,63,267,93,611,123,328,153,45,183,97,213,122
4,650,34,49,64,127,94,377,124,522,154,34,184,135,214,170
5,87,35,374,65,216,95,437,125,413,155,169,185,373,215,72
6,327,36,104,66,230,96,87,126,421,156,31,186,661,216,271
7,432,37,95,67,81,97,262,127,359,157,473,187,168,217,91
8,69,38,512,68,10,98,309,128,444,158,36,188,450,218,510
9,62,39,279,69,336,99,10,129,56,159,388,189,169,219,252
10,115,40,198,70,53,100,34,130,130,160,300,190,363,220,53
11,227,41,60,71,55,101,287,131,77,161,214,191,493,221,126
12,174,42,39,72,225,102,257,132,93,162,571,192,412,222,120
13,311,43,218,73,45,103,408,133,79,163,395,193,88,223,54
14,520,44,128,74,295,104,72,134,56,164,85,194,67,224,32
15,316,45,449,75,46,105,100,135,46,165,161,195,254,225,77
16,302,46,70,76,408,106,624,136,336,166,89,196,187,226,270
17,20,47,342,77,94,107,512,137,28,167,36,197,324,227,165
18,92,48,341,78,125,108,657,138,406,168,106,198,544,228,496
19,561,49,45,79,522,109,251,139,63,169,147,199,357,229,65
20,457,50,78,80,164,110,237,140,62,170,399,200,50,230,359
21,255,51,296,81,72,111,44,141,367,171,40,201,22,231,210
22,555,52,493,82,124,112,542,142,39,172,176,202,451,232,66
23,339,53,351,83,50,113,47,143,336,173,389,203,445,233,95
24,66,54,67,84,421,114,89,144,70,174,138,204,170,234,146
25,65,55,197,85,130,115,511,145,156,175,381,205,104,235,95
26,97,56,123,86,218,116,111,146,14,176,294,206,67,236,56
27,111,57,276,87,65,117,292,147,135,177,258,207,316,237,409
28,253,58,506,88,485,118,665,148,45,178,99,208,92,238,622
29,567,59,214,89,231,119,159,149,84,179,125,209,124,239,78
30,64,60,498,90,146,120,85,150,63,180,94,210,358,240,124
