0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,130,31,108,61,208,91,154,121,45,151,327,181,45,211,115,241,380,271,68,,,
2,127,32,36,62,90,92,307,122,135,152,20,182,406,212,205,242,273,272,141,,,
3,98,33,40,63,74,93,633,123,62,153,52,183,163,213,121,243,244,273,98,,,
4,191,34,322,64,154,94,85,124,28,154,30,184,182,214,589,244,247,274,59,,,
5,556,35,187,65,282,95,28,125,98,155,209,185,342,215,155,245,254,275,79,,,
6,322,36,87,66,469,96,152,126,538,156,249,186,201,216,45,246,40,276,129,,,
7,112,37,433,67,50,97,541,127,498,157,92,187,40,217,93,247,219,277,125,,,
8,302,38,78,68,120,98,129,128,-5,158,260,188,64,218,169,248,263,278,323,,,
9,590,39,149,69,241,99,119,129,88,159,288,189,269,219,34,249,229,279,102,,,
10,116,40,85,70,183,100,47,130,93,160,79,190,254,220,156,250,98,280,267,,,
11,238,41,394,71,95,101,190,131,245,161,434,191,292,221,180,251,69,281,329,,,
12,615,42,568,72,270,102,201,132,185,162,339,192,278,222,347,252,320,282,303,,,
13,217,43,69,73,215,103,148,133,101,163,88,193,136,223,193,253,41,283,5,,,
14,120,44,162,74,70,104,334,134,196,164,279,194,274,224,144,254,16,284,94,,,
15,55,45,172,75,107,105,174,135,35,165,323,195,679,225,45,255,79,285,67,,,
16,341,46,253,76,180,106,337,136,320,166,6,196,138,226,110,256,293,286,194,,,
17,28,47,48,77,108,107,136,137,70,167,246,197,16,227,225,257,81,287,60,,,
18,175,48,105,78,209,108,216,138,248,168,96,198,230,228,129,258,62,288,77,,,
19,158,49,87,79,295,109,89,139,183,169,201,199,386,229,88,259,158,289,307,,,
20,85,50,39,80,106,110,373,140,184,170,103,200,135,230,41,260,429,290,101,,,
21,40,51,213,81,291,111,145,141,224,171,221,201,183,231,484,261,74,291,127,,,
22,160,52,180,82,149,112,303,142,342,172,52,202,611,232,120,262,114,292,160,,,
23,405,53,122,83,80,113,579,143,80,173,366,203,167,233,315,263,93,293,256,,,
24,408,54,221,84,75,114,21,144,106,174,453,204,93,234,100,264,357,294,163,,,
25,138,55,155,85,293,115,99,145,219,175,67,205,132,235,210,265,149,295,227,,,
26,316,56,89,86,116,116,241,146,62,176,231,206,490,236,222,266,348,296,48,,,
27,162,57,40,87,198,117,174,147,452,177,14,207,91,237,111,267,409,297,75,,,
28,26,58,245,88,391,118,301,148,56,178,87,208,152,238,148,268,80,298,91,,,
29,41,59,369,89,366,119,130,149,458,179,573,209,130,239,16,269,28,299,207,,,
30,92,60,166,90,270,120,225,150,66,180,33,210,297,240,322,270,528,300,132,,,
Centre:,250402,SANCTORUM,INSTITUTE,OF,"EDUCATION,",NATIONAL,HIGHWAY,LALAD,SOPORE,BARAMULLA,KASHMIR,"193201,","BARAMULLA,",JAMMU,&,KASHMIR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,136,331,166,361,124,391,117,421,565,451,43,481,205,511,85,541,253,571,110,,,
302,60,332,10,362,265,392,147,422,375,452,84,482,29,512,84,542,101,572,136,,,
303,226,333,81,363,609,393,170,423,93,453,104,483,69,513,82,543,148,573,241,,,
304,62,334,108,364,203,394,198,424,101,454,125,484,273,514,320,544,242,574,83,,,
305,622,335,95,365,29,395,125,425,95,455,111,485,138,515,371,545,209,575,319,,,
306,185,336,172,366,58,396,190,426,506,456,205,486,160,516,107,546,625,576,30,,,
307,81,337,296,367,57,397,110,427,171,457,464,487,368,517,234,547,284,577,208,,,
308,208,338,208,368,444,398,47,428,112,458,275,488,140,518,195,548,64,578,195,,,
309,225,339,389,369,219,399,315,429,498,459,405,489,63,519,112,549,69,579,150,,,
310,170,340,54,370,102,400,279,430,193,460,199,490,262,520,84,550,264,580,279,,,
311,82,341,132,371,547,401,56,431,55,461,440,491,151,521,150,551,579,581,55,,,
312,375,342,68,372,487,402,139,432,316,462,51,492,118,522,349,552,272,582,20,,,
313,68,343,466,373,147,403,421,433,165,463,80,493,59,523,177,553,103,583,83,,,
314,257,344,377,374,131,404,491,434,220,464,88,494,277,524,423,554,201,584,174,,,
315,354,345,371,375,165,405,176,435,153,465,207,495,569,525,110,555,80,585,25,,,
316,88,346,255,376,309,406,55,436,428,466,427,496,136,526,196,556,160,586,27,,,
317,165,347,76,377,15,407,96,437,28,467,150,497,137,527,366,557,80,587,172,,,
318,339,348,335,378,50,408,192,438,142,468,41,498,477,528,569,558,211,588,120,,,
319,115,349,100,379,22,409,350,439,86,469,359,499,75,529,279,559,95,589,102,,,
320,110,350,517,380,307,410,55,440,324,470,295,500,159,530,92,560,145,590,512,,,
321,101,351,319,381,191,411,595,441,390,471,103,501,110,531,159,561,115,591,99,,,
322,432,352,68,382,305,412,42,442,21,472,208,502,262,532,157,562,181,592,105,,,
323,388,353,118,383,108,413,258,443,68,473,304,503,94,533,27,563,49,593,210,,,
324,225,354,348,384,273,414,598,444,73,474,206,504,435,534,177,564,270,594,110,,,
325,105,355,139,385,43,415,333,445,443,475,49,505,106,535,28,565,37,595,308,,,
326,242,356,441,386,134,416,89,446,82,476,386,506,407,536,311,566,125,596,60,,,
327,108,357,567,387,131,417,322,447,138,477,55,507,55,537,620,567,25,597,40,,,
