0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,292,31,301,61,200,91,282,121,249,151,137,181,167,211,665,241,72,271,132,,,,
2,363,32,368,62,655,92,448,122,407,152,457,182,110,212,139,242,53,272,125,,,,
3,424,33,523,63,258,93,232,123,51,153,160,183,447,213,364,243,280,273,138,,,,
4,294,34,632,64,575,94,57,124,342,154,99,184,181,214,200,244,40,274,59,,,,
5,342,35,598,65,329,95,73,125,125,155,493,185,195,215,538,245,254,275,218,,,,
6,184,36,263,66,465,96,460,126,150,156,32,186,49,216,174,246,345,276,67,,,,
7,180,37,680,67,543,97,363,127,380,157,340,187,142,217,145,247,240,277,423,,,,
8,86,38,151,68,331,98,430,128,120,158,322,188,125,218,406,248,181,278,190,,,,
9,336,39,596,69,203,99,286,129,588,159,156,189,388,219,123,249,651,279,325,,,,
10,58,40,295,70,187,100,328,130,448,160,435,190,224,220,230,250,378,280,218,,,,
11,336,41,157,71,315,101,554,131,587,161,60,191,85,221,209,251,256,281,35,,,,
12,463,42,59,72,649,102,306,132,541,162,101,192,478,222,110,252,437,282,275,,,,
13,359,43,75,73,20,103,112,133,83,163,338,193,338,223,120,253,486,283,256,,,,
14,118,44,232,74,607,104,50,134,275,164,502,194,109,224,286,254,244,284,70,,,,
15,296,45,264,75,483,105,376,135,677,165,50,195,435,225,480,255,108,285,110,,,,
16,169,46,340,76,299,106,600,136,333,166,263,196,138,226,92,256,156,286,94,,,,
17,111,47,215,77,192,107,84,137,110,167,379,197,134,227,441,257,123,287,604,,,,
18,302,48,134,78,334,108,394,138,273,168,583,198,154,228,209,258,509,288,82,,,,
19,173,49,326,79,82,109,528,139,219,169,349,199,646,229,494,259,87,289,185,,,,
20,280,50,224,80,245,110,183,140,264,170,569,200,314,230,387,260,305,290,375,,,,
21,156,51,193,81,75,111,145,141,162,171,466,201,255,231,413,261,43,291,264,,,,
22,170,52,535,82,418,112,131,142,345,172,331,202,160,232,264,262,117,292,229,,,,
23,268,53,235,83,255,113,160,143,645,173,427,203,675,233,14,263,110,293,430,,,,
24,139,54,523,84,103,114,202,144,84,174,143,204,139,234,246,264,394,294,308,,,,
25,185,55,191,85,167,115,527,145,576,175,71,205,105,235,334,265,127,295,247,,,,
26,145,56,80,86,145,116,62,146,57,176,86,206,382,236,15,266,91,296,485,,,,
27,195,57,381,87,342,117,152,147,236,177,176,207,183,237,190,267,501,297,385,,,,
28,350,58,490,88,624,118,418,148,246,178,640,208,75,238,227,268,107,298,408,,,,
29,457,59,394,89,214,119,556,149,124,179,167,209,73,239,220,269,61,299,569,,,,
30,153,60,251,90,123,120,87,150,182,180,146,210,520,240,514,270,161,300,240,,,,
Centre:,410210,COIMBATORE,PUBLIC,"SCHOOL,",487/1,OFF,THUDIYALUR,-,SARAVANAMPATTI,RD,SARAVANAMPATTI,COIMBATORE,TAMIL,NADU,641035,"INDIA,","COIMBATORE,",NEET,(UG),2024,Page,No.,2
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,131,331,170,361,173,391,221,,,,,,,,,,,,,,,,
302,305,332,203,362,137,392,650,,,,,,,,,,,,,,,,
303,48,333,182,363,435,393,70,,,,,,,,,,,,,,,,
304,63,334,88,364,155,,,,,,,,,,,,,,,,,,
305,520,335,263,365,598,,,,,,,,,,,,,,,,,,
306,346,336,455,366,168,,,,,,,,,,,,,,,,,,
307,405,337,210,367,117,,,,,,,,,,,,,,,,,,
308,395,338,389,368,510,,,,,,,,,,,,,,,,,,
309,219,339,243,369,108,,,,,,,,,,,,,,,,,,
310,299,340,190,370,50,,,,,,,,,,,,,,,,,,
311,75,341,224,371,71,,,,,,,,,,,,,,,,,,
312,140,342,530,372,589,,,,,,,,,,,,,,,,,,
313,334,343,116,373,249,,,,,,,,,,,,,,,,,,
314,486,344,150,374,167,,,,,,,,,,,,,,,,,,
315,70,345,236,375,148,,,,,,,,,,,,,,,,,,
316,105,346,84,376,100,,,,,,,,,,,,,,,,,,
317,310,347,438,377,180,,,,,,,,,,,,,,,,,,
318,248,348,146,378,250,,,,,,,,,,,,,,,,,,
319,161,349,-12,379,696,,,,,,,,,,,,,,,,,,
320,7,350,151,380,270,,,,,,,,,,,,,,,,,,
321,190,351,518,381,273,,,,,,,,,,,,,,,,,,
322,175,352,75,382,493,,,,,,,,,,,,,,,,,,
323,160,353,53,383,508,,,,,,,,,,,,,,,,,,
324,98,354,223,384,456,,,,,,,,,,,,,,,,,,
325,109,355,215,385,193,,,,,,,,,,,,,,,,,,
326,323,356,423,386,300,,,,,,,,,,,,,,,,,,
327,355,357,540,387,297,,,,,,,,,,,,,,,,,,
328,103,358,357,388,102,,,,,,,,,,,,,,,,,,
329,92,359,113,389,155,,,,,,,,,,,,,,,,,,
330,393,360,75,390,314,,,,,,,,,,,,,,,,,,
