0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,190,31,399,61,261,91,99,121,530,151,228,181,491,211,80,241,226
2,65,32,141,62,64,92,633,122,128,152,399,182,85,212,390,242,196
3,163,33,51,63,459,93,248,123,295,153,121,183,39,213,573,243,119
4,102,34,589,64,592,94,155,124,265,154,176,184,215,214,526,244,109
5,98,35,206,65,86,95,244,125,442,155,343,185,82,215,137,245,107
6,80,36,66,66,465,96,425,126,111,156,90,186,239,216,222,246,139
7,450,37,557,67,350,97,376,127,112,157,138,187,608,217,105,247,112
8,267,38,30,68,311,98,138,128,299,158,210,188,620,218,169,248,361
9,155,39,97,69,87,99,199,129,334,159,534,189,240,219,467,249,216
10,550,40,130,70,241,100,247,130,386,160,220,190,247,220,201,250,168
11,140,41,275,71,125,101,255,131,205,161,102,191,331,221,75,251,215
12,167,42,84,72,556,102,390,132,427,162,133,192,135,222,292,252,195
13,235,43,333,73,399,103,632,133,175,163,75,193,390,223,114,253,305
14,30,44,270,74,187,104,75,134,550,164,215,194,87,224,104,254,70
15,105,45,283,75,634,105,522,135,427,165,46,195,575,225,322,255,361
16,554,46,567,76,45,106,298,136,92,166,370,196,350,226,224,256,323
17,311,47,270,77,123,107,273,137,244,167,110,197,396,227,136,257,105
18,389,48,142,78,92,108,71,138,223,168,222,198,522,228,178,258,81
19,175,49,63,79,438,109,136,139,204,169,113,199,158,229,219,259,255
20,80,50,322,80,210,110,158,140,384,170,46,200,261,230,357,260,38
21,182,51,180,81,153,111,236,141,331,171,136,201,43,231,128,261,288
22,642,52,138,82,531,112,292,142,75,172,493,202,340,232,187,262,128
23,49,53,384,83,283,113,351,143,192,173,385,203,40,233,49,,
24,445,54,66,84,124,114,560,144,372,174,159,204,80,234,400,,
25,187,55,475,85,562,115,390,145,99,175,396,205,16,235,170,,
26,274,56,480,86,238,116,152,146,154,176,422,206,83,236,162,,
27,118,57,216,87,205,117,220,147,149,177,350,207,356,237,142,,
28,356,58,212,88,189,118,536,148,359,178,74,208,378,238,170,,
29,241,59,82,89,33,119,185,149,343,179,233,209,208,239,86,,
30,427,60,300,90,184,120,331,150,354,180,398,210,145,240,99,,
