0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,186,31,215,61,1,91,23,121,29,151,15,181,80,211,36,241,25,271,627,,,,,,
2,452,32,322,62,110,92,7,122,77,152,282,182,84,212,79,242,202,272,55,,,,,,
3,76,33,151,63,105,93,100,123,156,153,83,183,26,213,94,243,110,273,278,,,,,,
4,33,34,14,64,96,94,78,124,66,154,83,184,191,214,42,244,73,274,94,,,,,,
5,46,35,61,65,196,95,32,125,50,155,52,185,89,215,35,245,45,275,22,,,,,,
6,31,36,94,66,108,96,401,126,133,156,54,186,160,216,67,246,34,276,60,,,,,,
7,71,37,48,67,153,97,75,127,137,157,35,187,49,217,129,247,108,277,39,,,,,,
8,105,38,65,68,12,98,23,128,102,158,45,188,73,218,55,248,122,278,285,,,,,,
9,26,39,78,69,41,99,83,129,95,159,68,189,15,219,85,249,385,279,133,,,,,,
10,39,40,82,70,144,100,20,130,50,160,114,190,47,220,27,250,144,280,32,,,,,,
11,22,41,98,71,80,101,85,131,45,161,30,191,104,221,95,251,425,281,122,,,,,,
12,175,42,101,72,35,102,28,132,435,162,97,192,153,222,45,252,91,282,84,,,,,,
13,106,43,90,73,68,103,113,133,196,163,208,193,55,223,47,253,19,283,58,,,,,,
14,89,44,54,74,161,104,33,134,60,164,98,194,602,224,51,254,60,284,111,,,,,,
15,41,45,34,75,34,105,93,135,15,165,160,195,94,225,112,255,68,285,218,,,,,,
16,178,46,40,76,50,106,27,136,80,166,107,196,50,226,208,256,111,286,323,,,,,,
17,55,47,100,77,150,107,6,137,128,167,147,197,55,227,80,257,150,287,20,,,,,,
18,46,48,38,78,106,108,95,138,175,168,143,198,130,228,80,258,64,288,42,,,,,,
19,86,49,62,79,271,109,106,139,123,169,65,199,62,229,345,259,110,289,-8,,,,,,
20,135,50,132,80,189,110,54,140,61,170,195,200,61,230,222,260,111,290,-5,,,,,,
21,179,51,65,81,35,111,40,141,319,171,63,201,80,231,64,261,-15,291,37,,,,,,
22,93,52,84,82,190,112,71,142,27,172,368,202,86,232,-18,262,87,292,36,,,,,,
23,60,53,292,83,25,113,155,143,270,173,384,203,104,233,127,263,41,293,60,,,,,,
24,75,54,178,84,104,114,40,144,120,174,71,204,5,234,65,264,85,294,15,,,,,,
25,88,55,436,85,79,115,37,145,319,175,102,205,66,235,71,265,37,295,307,,,,,,
26,86,56,21,86,60,116,334,146,650,176,63,206,122,236,211,266,10,296,30,,,,,,
27,60,57,96,87,94,117,79,147,65,177,253,207,31,237,110,267,147,297,66,,,,,,
28,70,58,50,88,107,118,40,148,57,178,60,208,91,238,110,268,45,298,18,,,,,,
29,373,59,460,89,83,119,28,149,63,179,13,209,71,239,35,269,50,299,304,,,,,,
30,50,60,240,90,63,120,4,150,56,180,199,210,30,240,59,270,77,300,85,,,,,,
Centre:,442205,R.,K.,MISSION,SCHOOL,"SAGARPALI,",BALLIA,"(U.P.),",R.K.,MISSION,"SCHOOL,",VILL+P.O.,"SAGRAPALI,",DISTT.,"BALLIA,PIN","277506,U.P.,","BALLIA,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,148,331,57,,,,,,,,,,,,,,,,,,,,,,
302,151,332,56,,,,,,,,,,,,,,,,,,,,,,
303,295,333,170,,,,,,,,,,,,,,,,,,,,,,
304,67,334,77,,,,,,,,,,,,,,,,,,,,,,
305,65,335,63,,,,,,,,,,,,,,,,,,,,,,
306,187,336,17,,,,,,,,,,,,,,,,,,,,,,
307,208,337,80,,,,,,,,,,,,,,,,,,,,,,
308,31,338,87,,,,,,,,,,,,,,,,,,,,,,
309,99,339,113,,,,,,,,,,,,,,,,,,,,,,
310,91,340,48,,,,,,,,,,,,,,,,,,,,,,
311,78,341,24,,,,,,,,,,,,,,,,,,,,,,
312,42,342,64,,,,,,,,,,,,,,,,,,,,,,
313,92,343,101,,,,,,,,,,,,,,,,,,,,,,
314,80,344,37,,,,,,,,,,,,,,,,,,,,,,
315,119,345,54,,,,,,,,,,,,,,,,,,,,,,
316,6,346,93,,,,,,,,,,,,,,,,,,,,,,
317,66,347,171,,,,,,,,,,,,,,,,,,,,,,
318,149,348,75,,,,,,,,,,,,,,,,,,,,,,
319,60,349,175,,,,,,,,,,,,,,,,,,,,,,
320,81,350,95,,,,,,,,,,,,,,,,,,,,,,
321,64,351,25,,,,,,,,,,,,,,,,,,,,,,
322,171,,,,,,,,,,,,,,,,,,,,,,,,
323,94,,,,,,,,,,,,,,,,,,,,,,,,
324,55,,,,,,,,,,,,,,,,,,,,,,,,
325,96,,,,,,,,,,,,,,,,,,,,,,,,
326,95,,,,,,,,,,,,,,,,,,,,,,,,
327,66,,,,,,,,,,,,,,,,,,,,,,,,
328,45,,,,,,,,,,,,,,,,,,,,,,,,
329,75,,,,,,,,,,,,,,,,,,,,,,,,
330,56,,,,,,,,,,,,,,,,,,,,,,,,
