0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,640,31,95,61,14,91,40,121,149,151,342,181,188,211,99,241,77,271,120,,,,,,
2,530,32,251,62,120,92,53,122,360,152,75,182,386,212,81,242,115,272,474,,,,,,
3,196,33,555,63,121,93,229,123,98,153,260,183,108,213,116,243,129,273,539,,,,,,
4,380,34,154,64,175,94,45,124,122,154,351,184,390,214,281,244,304,274,291,,,,,,
5,289,35,223,65,174,95,77,125,78,155,150,185,654,215,690,245,612,275,274,,,,,,
6,51,36,377,66,555,96,497,126,509,156,139,186,195,216,122,246,51,276,307,,,,,,
7,117,37,77,67,229,97,65,127,557,157,488,187,221,217,65,247,83,277,218,,,,,,
8,217,38,598,68,147,98,124,128,150,158,100,188,262,218,38,248,412,278,132,,,,,,
9,434,39,210,69,68,99,554,129,195,159,156,189,175,219,111,249,428,279,35,,,,,,
10,91,40,316,70,22,100,178,130,192,160,443,190,345,220,559,250,458,280,163,,,,,,
11,276,41,80,71,75,101,40,131,393,161,135,191,238,221,115,251,368,281,-5,,,,,,
12,104,42,378,72,81,102,50,132,284,162,33,192,183,222,65,252,643,282,60,,,,,,
13,594,43,666,73,472,103,523,133,311,163,170,193,283,223,142,253,327,283,195,,,,,,
14,93,44,163,74,121,104,248,134,80,164,75,194,65,224,400,254,226,284,69,,,,,,
15,188,45,124,75,286,105,257,135,39,165,68,195,539,225,366,255,64,285,291,,,,,,
16,569,46,74,76,94,106,106,136,39,166,52,196,479,226,523,256,150,286,218,,,,,,
17,190,47,438,77,117,107,331,137,71,167,101,197,200,227,331,257,112,287,590,,,,,,
18,46,48,217,78,33,108,692,138,137,168,72,198,635,228,488,258,35,288,65,,,,,,
19,409,49,165,79,57,109,553,139,566,169,427,199,204,229,129,259,511,289,215,,,,,,
20,83,50,241,80,255,110,63,140,595,170,211,200,79,230,29,260,75,290,424,,,,,,
21,156,51,206,81,138,111,202,141,679,171,225,201,273,231,438,261,327,291,453,,,,,,
22,81,52,93,82,268,112,111,142,150,172,481,202,175,232,167,262,51,292,300,,,,,,
23,177,53,50,83,143,113,288,143,30,173,331,203,225,233,401,263,465,293,274,,,,,,
24,90,54,193,84,396,114,506,144,76,174,42,204,302,234,139,264,705,294,47,,,,,,
25,55,55,28,85,424,115,218,145,509,175,85,205,148,235,97,265,70,295,629,,,,,,
26,461,56,45,86,57,116,53,146,122,176,110,206,45,236,51,266,163,296,127,,,,,,
27,66,57,115,87,353,117,535,147,400,177,135,207,204,237,250,267,89,297,154,,,,,,
28,47,58,106,88,360,118,65,148,197,178,163,208,348,238,69,268,148,298,95,,,,,,
29,194,59,131,89,261,119,288,149,241,179,86,209,214,239,104,269,225,299,133,,,,,,
30,68,60,633,90,100,120,376,150,85,180,453,210,108,240,34,270,268,300,654,,,,,,
Centre:,440825,NEW,PUBLIC,"COLLEGE,",D-,BLOCK,SOUTH,CITY,RAE,BARELLY,ROAD,NEAR,SOUTH,CITY,POLICE,"CHOWKI,","LUCKNOW,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,110,331,102,361,228,391,291,421,151,451,382,481,41,511,333,541,344,571,75,,,,,,
302,70,332,100,362,453,392,230,422,95,452,101,482,33,512,89,542,213,572,422,,,,,,
303,488,333,317,363,166,393,369,423,65,453,40,483,315,513,236,543,523,573,318,,,,,,
304,154,334,650,364,80,394,54,424,117,454,343,484,276,514,91,544,101,574,35,,,,,,
305,208,335,277,365,158,395,192,425,423,455,196,485,590,515,71,545,604,575,306,,,,,,
306,40,336,159,366,324,396,90,426,125,456,79,486,379,516,50,546,138,576,106,,,,,,
307,145,337,95,367,332,397,385,427,452,457,369,487,366,517,249,547,619,577,198,,,,,,
308,56,338,173,368,82,398,413,428,165,458,589,488,211,518,455,548,585,578,14,,,,,,
309,136,339,367,369,274,399,376,429,66,459,308,489,98,519,191,549,208,579,-14,,,,,,
310,472,340,324,370,288,400,251,430,56,460,484,490,234,520,258,550,365,580,504,,,,,,
311,79,341,135,371,74,401,107,431,36,461,81,491,439,521,362,551,86,581,410,,,,,,
312,63,342,136,372,399,402,283,432,99,462,219,492,131,522,408,552,438,582,637,,,,,,
313,537,343,337,373,104,403,66,433,409,463,307,493,141,523,273,553,198,583,113,,,,,,
314,131,344,59,374,370,404,96,434,138,464,133,494,46,524,451,554,153,584,701,,,,,,
315,207,345,145,375,70,405,611,435,379,465,44,495,194,525,411,555,195,585,277,,,,,,
316,56,346,179,376,172,406,43,436,44,466,54,496,399,526,108,556,66,586,448,,,,,,
317,395,347,176,377,120,407,309,437,55,467,107,497,85,527,188,557,271,587,110,,,,,,
318,688,348,100,378,312,408,620,438,57,468,164,498,99,528,385,558,251,588,122,,,,,,
319,488,349,293,379,39,409,184,439,101,469,419,499,392,529,345,559,89,589,46,,,,,,
320,294,350,81,380,620,410,258,440,333,470,114,500,373,530,105,560,279,590,33,,,,,,
321,270,351,131,381,113,411,378,441,299,471,191,501,233,531,381,561,93,591,249,,,,,,
322,414,352,62,382,157,412,159,442,265,472,85,502,111,532,101,562,215,592,274,,,,,,
323,299,353,167,383,131,413,143,443,158,473,93,503,401,533,432,563,265,593,140,,,,,,
324,27,354,56,384,101,414,62,444,189,474,95,504,109,534,70,564,27,594,93,,,,,,
325,76,355,45,385,130,415,7,445,295,475,62,505,70,535,45,565,134,595,179,,,,,,
326,111,356,91,386,63,416,40,446,97,476,136,506,274,536,109,566,228,596,293,,,,,,
327,400,357,98,387,337,417,91,447,662,477,244,507,195,537,586,567,304,597,96,,,,,,
328,230,358,175,388,294,418,609,448,351,478,81,508,177,538,65,568,231,598,304,,,,,,
329,364,359,103,389,234,419,260,449,120,479,85,509,494,539,136,569,531,599,182,,,,,,
330,82,360,603,390,395,420,68,450,437,480,240,510,269,540,65,570,196,600,121,,,,,,
Centre:,440825,NEW,PUBLIC,"COLLEGE,",D-,BLOCK,SOUTH,CITY,RAE,BARELLY,ROAD,NEAR,SOUTH,CITY,POLICE,"CHOWKI,","LUCKNOW,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,
601,107,,,,,,,,,,,,,,,,,,,,,,,,
602,309,,,,,,,,,,,,,,,,,,,,,,,,
603,267,,,,,,,,,,,,,,,,,,,,,,,,
604,263,,,,,,,,,,,,,,,,,,,,,,,,
605,130,,,,,,,,,,,,,,,,,,,,,,,,
606,172,,,,,,,,,,,,,,,,,,,,,,,,
607,150,,,,,,,,,,,,,,,,,,,,,,,,
608,184,,,,,,,,,,,,,,,,,,,,,,,,
609,200,,,,,,,,,,,,,,,,,,,,,,,,
610,612,,,,,,,,,,,,,,,,,,,,,,,,
611,269,,,,,,,,,,,,,,,,,,,,,,,,
612,151,,,,,,,,,,,,,,,,,,,,,,,,
