0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,569,31,270,61,205,91,165,121,540,151,140,181,150,211,123,241,185,271,145,,,,,,
2,296,32,272,62,124,92,172,122,455,152,266,182,163,212,344,242,17,272,381,,,,,,
3,185,33,85,63,244,93,113,123,174,153,388,183,71,213,393,243,47,273,284,,,,,,
4,209,34,110,64,233,94,121,124,99,154,513,184,170,214,294,244,193,274,367,,,,,,
5,166,35,81,65,196,95,64,125,55,155,344,185,169,215,181,245,127,275,98,,,,,,
6,193,36,142,66,407,96,344,126,582,156,113,186,340,216,630,246,259,276,230,,,,,,
7,340,37,320,67,50,97,61,127,237,157,122,187,227,217,277,247,196,277,296,,,,,,
8,79,38,214,68,115,98,332,128,201,158,297,188,120,218,475,248,87,278,391,,,,,,
9,274,39,140,69,455,99,335,129,43,159,628,189,282,219,79,249,162,279,317,,,,,,
10,133,40,334,70,589,100,216,130,71,160,177,190,465,220,109,250,586,280,2,,,,,,
11,90,41,38,71,179,101,50,131,96,161,157,191,347,221,371,251,81,281,157,,,,,,
12,423,42,273,72,330,102,368,132,80,162,451,192,457,222,205,252,0,282,241,,,,,,
13,299,43,321,73,58,103,361,133,436,163,176,193,219,223,120,253,243,283,-7,,,,,,
14,42,44,150,74,83,104,174,134,114,164,520,194,176,224,64,254,266,284,112,,,,,,
15,75,45,500,75,78,105,207,135,48,165,292,195,162,225,29,255,476,285,96,,,,,,
16,159,46,272,76,90,106,167,136,186,166,146,196,175,226,534,256,19,286,498,,,,,,
17,241,47,359,77,414,107,199,137,34,167,197,197,656,227,132,257,121,287,189,,,,,,
18,351,48,194,78,232,108,63,138,97,168,197,198,203,228,155,258,120,288,142,,,,,,
19,392,49,166,79,302,109,261,139,652,169,332,199,410,229,147,259,131,289,103,,,,,,
20,201,50,633,80,77,110,20,140,64,170,140,200,213,230,60,260,332,290,327,,,,,,
21,128,51,116,81,65,111,435,141,283,171,271,201,116,231,43,261,101,291,312,,,,,,
22,71,52,140,82,437,112,152,142,43,172,315,202,537,232,433,262,192,292,116,,,,,,
23,340,53,99,83,184,113,299,143,523,173,119,203,283,233,68,263,126,293,76,,,,,,
24,95,54,318,84,344,114,175,144,569,174,229,204,391,234,111,264,358,294,249,,,,,,
25,107,55,282,85,156,115,164,145,411,175,720,205,49,235,147,265,675,295,630,,,,,,
26,416,56,93,86,203,116,324,146,668,176,612,206,354,236,112,266,315,296,314,,,,,,
27,578,57,326,87,74,117,68,147,201,177,104,207,250,237,374,267,26,297,215,,,,,,
28,95,58,157,88,25,118,185,148,154,178,308,208,275,238,154,268,47,298,349,,,,,,
29,389,59,184,89,64,119,640,149,213,179,12,209,160,239,88,269,364,299,256,,,,,,
30,108,60,173,90,51,120,402,150,685,180,231,210,82,240,267,270,67,300,246,,,,,,
Centre:,311407,DAV,PUBLIC,SCHOOL,"NERUL,",PLOT,NO.,34,SECTOR,48,NERUL,NAVI,MUMBAI,NEAR,NAVRATNA,"HOTEL,",NAVI,"MUMBAI,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,135,331,75,361,114,391,323,421,129,451,381,481,116,511,89,,,,,,,,,,
302,53,332,306,362,120,392,164,422,333,452,100,482,438,512,171,,,,,,,,,,
303,546,333,110,363,90,393,103,423,115,453,601,483,235,513,238,,,,,,,,,,
304,139,334,380,364,107,394,172,424,314,454,105,484,299,514,535,,,,,,,,,,
305,360,335,220,365,107,395,178,425,50,455,559,485,377,515,82,,,,,,,,,,
306,281,336,125,366,254,396,574,426,180,456,140,486,98,516,126,,,,,,,,,,
307,336,337,379,367,62,397,272,427,20,457,98,487,184,517,95,,,,,,,,,,
308,252,338,263,368,275,398,94,428,309,458,85,488,110,518,383,,,,,,,,,,
309,325,339,220,369,633,399,108,429,95,459,152,489,684,,,,,,,,,,,,
310,324,340,531,370,310,400,97,430,158,460,399,490,287,,,,,,,,,,,,
311,234,341,68,371,66,401,379,431,133,461,127,491,36,,,,,,,,,,,,
312,145,342,674,372,122,402,161,432,147,462,403,492,97,,,,,,,,,,,,
313,34,343,434,373,24,403,136,433,260,463,460,493,233,,,,,,,,,,,,
314,208,344,108,374,56,404,137,434,160,464,351,494,473,,,,,,,,,,,,
315,76,345,148,375,229,405,105,435,291,465,181,495,90,,,,,,,,,,,,
316,172,346,290,376,598,406,437,436,43,466,422,496,331,,,,,,,,,,,,
317,61,347,348,377,599,407,164,437,194,467,134,497,459,,,,,,,,,,,,
318,217,348,249,378,5,408,190,438,51,468,86,498,302,,,,,,,,,,,,
319,180,349,178,379,369,409,86,439,124,469,220,499,86,,,,,,,,,,,,
320,100,350,75,380,268,410,65,440,84,470,251,500,137,,,,,,,,,,,,
321,56,351,468,381,254,411,180,441,395,471,128,501,62,,,,,,,,,,,,
322,385,352,392,382,77,412,100,442,163,472,190,502,145,,,,,,,,,,,,
323,105,353,498,383,355,413,337,443,105,473,75,503,346,,,,,,,,,,,,
324,240,354,113,384,95,414,295,444,202,474,234,504,30,,,,,,,,,,,,
325,138,355,567,385,368,415,425,445,280,475,44,505,167,,,,,,,,,,,,
326,129,356,88,386,420,416,102,446,294,476,94,506,262,,,,,,,,,,,,
327,55,357,503,387,177,417,180,447,60,477,188,507,373,,,,,,,,,,,,
328,52,358,179,388,461,418,131,448,125,478,352,508,181,,,,,,,,,,,,
329,118,359,393,389,93,419,61,449,81,479,85,509,372,,,,,,,,,,,,
330,145,360,623,390,92,420,182,450,0,480,73,510,106,,,,,,,,,,,,
