0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,440,31,405,61,55,91,1,121,276,151,95,181,540,211,367,241,120,271,208,,
2,52,32,484,62,182,92,36,122,7,152,205,182,101,212,30,242,346,272,613,,
3,243,33,85,63,202,93,52,123,70,153,35,183,130,213,65,243,228,273,18,,
4,300,34,89,64,47,94,20,124,365,154,218,184,202,214,444,244,157,274,170,,
5,48,35,60,65,218,95,466,125,131,155,580,185,119,215,66,245,149,275,66,,
6,257,36,70,66,108,96,312,126,88,156,339,186,-11,216,99,246,398,276,195,,
7,105,37,222,67,20,97,65,127,103,157,20,187,126,217,598,247,25,277,58,,
8,65,38,295,68,45,98,382,128,178,158,156,188,388,218,158,248,25,278,25,,
9,59,39,55,69,213,99,176,129,236,159,106,189,229,219,445,249,33,279,386,,
10,336,40,95,70,170,100,135,130,149,160,130,190,128,220,101,250,243,280,81,,
11,276,41,72,71,640,101,131,131,205,161,395,191,226,221,211,251,108,281,298,,
12,58,42,147,72,74,102,130,132,87,162,98,192,79,222,185,252,601,282,101,,
13,87,43,158,73,103,103,443,133,114,163,75,193,163,223,71,253,28,283,192,,
14,70,44,92,74,124,104,468,134,57,164,214,194,90,224,108,254,10,284,34,,
15,54,45,252,75,127,105,276,135,110,165,20,195,128,225,6,255,192,285,97,,
16,82,46,75,76,10,106,74,136,210,166,90,196,675,226,140,256,505,286,80,,
17,19,47,287,77,42,107,80,137,195,167,314,197,40,227,52,257,84,287,68,,
18,17,48,35,78,200,108,195,138,71,168,63,198,85,228,69,258,53,288,213,,
19,423,49,45,79,145,109,92,139,389,169,77,199,181,229,67,259,75,289,337,,
20,226,50,136,80,36,110,26,140,109,170,61,200,654,230,179,260,324,290,98,,
21,229,51,55,81,332,111,90,141,445,171,265,201,190,231,33,261,127,291,458,,
22,68,52,236,82,557,112,585,142,103,172,100,202,30,232,204,262,121,292,448,,
23,19,53,629,83,103,113,74,143,84,173,39,203,65,233,138,263,61,293,65,,
24,471,54,113,84,328,114,71,144,68,174,622,204,251,234,151,264,257,294,39,,
25,91,55,70,85,258,115,357,145,55,175,143,205,146,235,408,265,327,295,51,,
26,387,56,85,86,33,116,101,146,234,176,111,206,260,236,195,266,54,296,258,,
27,135,57,117,87,55,117,45,147,233,177,90,207,14,237,176,267,193,297,170,,
28,552,58,81,88,152,118,90,148,25,178,100,208,606,238,165,268,504,298,159,,
29,114,59,469,89,33,119,280,149,110,179,172,209,50,239,39,269,60,299,102,,
30,102,60,127,90,38,120,86,150,59,180,75,210,101,240,63,270,44,300,214,,
Centre:,310102,AES,BHAUSAHEB,FIRODIYA,HIGH,"SCHOOL,",BESIDE,MAHA,NAGAR,PALIKA,WISRAM,BAGH,"MALIWADA,","AHMEDNAGAR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,186,331,11,361,348,391,372,421,57,451,239,481,132,511,91,541,99,571,380,,
302,158,332,391,362,83,392,358,422,155,452,364,482,230,512,182,542,45,572,32,,
303,132,333,369,363,220,393,276,423,126,453,163,483,48,513,25,543,111,573,189,,
304,121,334,15,364,482,394,114,424,248,454,225,484,292,514,22,544,102,574,261,,
