0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,41,31,431,61,72,91,107,121,544,151,249,181,557,211,294,241,463,271,221,,,,,
2,463,32,50,62,150,92,512,122,94,152,60,182,42,212,192,242,95,272,67,,,,,
3,33,33,637,63,608,93,137,123,168,153,101,183,50,213,283,243,99,273,298,,,,,
4,98,34,544,64,303,94,111,124,246,154,33,184,134,214,499,244,20,274,341,,,,,
5,294,35,42,65,352,95,83,125,155,155,582,185,306,215,250,245,76,275,155,,,,,
6,147,36,235,66,439,96,94,126,318,156,436,186,81,216,133,246,395,276,73,,,,,
7,448,37,431,67,146,97,117,127,216,157,209,187,390,217,255,247,360,277,65,,,,,
8,144,38,219,68,330,98,-8,128,133,158,174,188,30,218,82,248,20,278,523,,,,,
9,439,39,130,69,330,99,234,129,81,159,227,189,91,219,1,249,97,279,516,,,,,
10,75,40,121,70,407,100,173,130,37,160,81,190,152,220,251,250,99,280,484,,,,,
11,130,41,351,71,190,101,303,131,132,161,112,191,458,221,196,251,438,281,477,,,,,
12,91,42,338,72,381,102,358,132,114,162,387,192,410,222,255,252,97,282,515,,,,,
13,175,43,115,73,7,103,105,133,135,163,124,193,40,223,420,253,256,283,432,,,,,
14,370,44,171,74,97,104,436,134,81,164,475,194,73,224,72,254,96,284,131,,,,,
15,459,45,256,75,210,105,351,135,406,165,60,195,71,225,52,255,31,285,45,,,,,
16,100,46,605,76,48,106,93,136,20,166,168,196,184,226,142,256,65,286,60,,,,,
17,40,47,270,77,46,107,177,137,66,167,112,197,134,227,484,257,557,287,193,,,,,
18,217,48,133,78,113,108,514,138,97,168,54,198,60,228,20,258,347,288,499,,,,,
19,485,49,165,79,101,109,350,139,66,169,174,199,96,229,269,259,-6,289,359,,,,,
20,569,50,49,80,267,110,72,140,212,170,495,200,405,230,116,260,48,290,305,,,,,
21,72,51,62,81,79,111,85,141,42,171,220,201,140,231,124,261,458,291,60,,,,,
22,247,52,62,82,85,112,119,142,117,172,156,202,323,232,136,262,548,292,72,,,,,
23,330,53,190,83,132,113,416,143,352,173,288,203,6,233,118,263,140,293,66,,,,,
24,91,54,63,84,292,114,670,144,162,174,212,204,19,234,531,264,286,294,166,,,,,
25,308,55,-6,85,139,115,126,145,242,175,542,205,9,235,201,265,100,295,246,,,,,
26,427,56,50,86,60,116,73,146,371,176,58,206,121,236,100,266,93,296,225,,,,,
27,447,57,641,87,296,117,38,147,222,177,153,207,106,237,30,267,158,297,209,,,,,
28,249,58,554,88,150,118,113,148,87,178,160,208,135,238,380,268,376,298,85,,,,,
29,625,59,75,89,423,119,565,149,86,179,69,209,105,239,104,269,124,299,190,,,,,
30,91,60,649,90,10,120,695,150,64,180,332,210,65,240,317,270,32,300,127,,,,,
Centre:,311108,ARMY,PUBLIC,SCHOOL,"KAMPTEE,",ARMY,PUBLIC,SCHOOL,KAMPTEE,THE,MALL,ROAD,KAMPTEE,CANTT,(MR),"PIN-441001,","NAGPUR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,71,331,320,361,168,391,521,421,303,451,57,481,368,511,529,541,164,571,138,,,,,
302,88,332,457,362,56,392,140,422,75,452,204,482,199,512,77,542,-4,572,94,,,,,
303,317,333,54,363,464,393,54,423,310,453,146,483,98,513,330,543,492,573,41,,,,,
304,262,334,178,364,68,394,528,424,50,454,148,484,227,514,76,544,69,574,150,,,,,
305,263,335,573,365,415,395,237,425,95,455,62,485,129,515,392,545,62,575,114,,,,,
306,158,336,58,366,105,396,163,426,333,456,359,486,122,516,203,546,528,576,336,,,,,
307,176,337,64,367,92,397,598,427,75,457,195,487,20,517,511,547,134,577,85,,,,,
308,76,338,224,368,39,398,621,428,306,458,93,488,55,518,10,548,105,578,65,,,,,
309,80,339,246,369,30,399,235,429,30,459,148,489,187,519,335,549,98,579,25,,,,,
310,463,340,359,370,94,400,414,430,275,460,76,490,62,520,559,550,143,580,641,,,,,
311,23,341,313,371,522,401,45,431,31,461,282,491,540,521,260,551,118,581,185,,,,,
312,155,342,345,372,162,402,296,432,45,462,494,492,311,522,103,552,47,582,195,,,,,
313,55,343,172,373,37,403,480,433,219,463,55,493,63,523,161,553,250,583,321,,,,,
314,462,344,10,374,52,404,266,434,83,464,118,494,331,524,120,554,60,584,209,,,,,
315,164,345,59,375,95,405,100,435,56,465,60,495,218,525,167,555,80,585,318,,,,,
316,82,346,90,376,429,406,319,436,197,466,31,496,532,526,340,556,421,586,45,,,,,
317,560,347,137,377,363,407,206,437,521,467,73,497,163,527,357,557,224,587,82,,,,,
318,63,348,207,378,473,408,277,438,94,468,73,498,111,528,125,558,56,588,429,,,,,
319,57,349,95,379,119,409,-15,439,234,469,77,499,129,529,109,559,116,589,179,,,,,
320,637,350,389,380,530,410,177,440,253,470,567,500,285,530,331,560,222,590,159,,,,,
321,87,351,67,381,113,411,357,441,465,471,47,501,143,531,129,561,566,591,73,,,,,
322,251,352,63,382,130,412,61,442,275,472,14,502,128,532,45,562,99,592,558,,,,,
323,180,353,251,383,258,413,199,443,236,473,548,503,19,533,374,563,233,593,106,,,,,
324,622,354,365,384,576,414,270,444,152,474,62,504,461,534,5,564,86,594,48,,,,,
325,416,355,293,385,276,415,189,445,62,475,68,505,106,535,164,565,233,595,192,,,,,
326,78,356,48,386,34,416,31,446,84,476,187,506,300,536,20,566,106,596,541,,,,,
327,119,357,375,387,24,417,60,447,354,477,291,507,357,537,479,567,210,597,419,,,,,
328,267,358,40,388,118,418,143,448,128,478,73,508,75,538,610,568,150,598,647,,,,,
329,164,359,110,389,106,419,71,449,50,479,269,509,69,539,298,569,566,599,537,,,,,
330,194,360,435,390,345,420,30,450,348,480,246,510,150,540,134,570,176,600,440,,,,,
Centre:,311108,ARMY,PUBLIC,SCHOOL,"KAMPTEE,",ARMY,PUBLIC,SCHOOL,KAMPTEE,THE,MALL,ROAD,KAMPTEE,CANTT,(MR),"PIN-441001,","NAGPUR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
601,30,631,409,661,424,691,132,,,,,,,,,,,,,,,,,
602,43,632,590,662,387,692,39,,,,,,,,,,,,,,,,,
603,540,633,537,663,141,693,97,,,,,,,,,,,,,,,,,
604,203,634,70,664,196,694,10,,,,,,,,,,,,,,,,,
605,70,635,444,665,607,695,154,,,,,,,,,,,,,,,,,
606,168,636,40,666,108,696,613,,,,,,,,,,,,,,,,,
607,265,637,27,667,94,697,122,,,,,,,,,,,,,,,,,
608,55,638,311,668,92,,,,,,,,,,,,,,,,,,,
609,209,639,117,669,62,,,,,,,,,,,,,,,,,,,
610,65,640,237,670,49,,,,,,,,,,,,,,,,,,,
611,410,641,5,671,90,,,,,,,,,,,,,,,,,,,
612,531,642,117,672,77,,,,,,,,,,,,,,,,,,,
613,192,643,115,673,38,,,,,,,,,,,,,,,,,,,
614,232,644,34,674,583,,,,,,,,,,,,,,,,,,,
615,404,645,601,675,100,,,,,,,,,,,,,,,,,,,
616,10,646,69,676,577,,,,,,,,,,,,,,,,,,,
617,92,647,35,677,146,,,,,,,,,,,,,,,,,,,
618,45,648,50,678,326,,,,,,,,,,,,,,,,,,,
619,130,649,198,679,133,,,,,,,,,,,,,,,,,,,
620,115,650,234,680,50,,,,,,,,,,,,,,,,,,,
621,175,651,-24,681,200,,,,,,,,,,,,,,,,,,,
622,113,652,45,682,198,,,,,,,,,,,,,,,,,,,
623,198,653,309,683,169,,,,,,,,,,,,,,,,,,,
624,75,654,283,684,124,,,,,,,,,,,,,,,,,,,
625,37,655,364,685,84,,,,,,,,,,,,,,,,,,,
626,415,656,574,686,174,,,,,,,,,,,,,,,,,,,
627,53,657,444,687,290,,,,,,,,,,,,,,,,,,,
628,46,658,351,688,110,,,,,,,,,,,,,,,,,,,
629,170,659,233,689,51,,,,,,,,,,,,,,,,,,,
630,218,660,149,690,458,,,,,,,,,,,,,,,,,,,
