0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,132,31,116,61,79,91,599,121,174,151,142,181,125,211,224,241,81,271,114,,,,,,
2,512,32,115,62,45,92,476,122,82,152,182,182,197,212,607,242,325,272,5,,,,,,
3,40,33,64,63,513,93,142,123,425,153,159,183,264,213,215,243,85,273,619,,,,,,
4,158,34,228,64,398,94,486,124,174,154,50,184,59,214,51,244,29,274,120,,,,,,
5,158,35,462,65,64,95,83,125,254,155,22,185,188,215,158,245,225,275,129,,,,,,
6,514,36,25,66,10,96,177,126,630,156,71,186,62,216,250,246,73,276,199,,,,,,
7,304,37,424,67,200,97,56,127,545,157,59,187,233,217,325,247,387,277,279,,,,,,
8,225,38,136,68,432,98,97,128,189,158,229,188,416,218,64,248,155,278,436,,,,,,
9,167,39,125,69,78,99,272,129,481,159,97,189,293,219,329,249,647,279,49,,,,,,
10,200,40,179,70,147,100,421,130,514,160,61,190,189,220,291,250,271,280,91,,,,,,
11,10,41,81,71,508,101,253,131,175,161,135,191,75,221,39,251,265,281,275,,,,,,
12,593,42,211,72,285,102,70,132,64,162,82,192,12,222,125,252,65,282,508,,,,,,
13,128,43,116,73,161,103,50,133,249,163,626,193,155,223,636,253,20,283,397,,,,,,
14,20,44,624,74,60,104,37,134,56,164,105,194,23,224,363,254,100,284,430,,,,,,
15,59,45,235,75,193,105,80,135,181,165,347,195,156,225,486,255,65,285,159,,,,,,
16,66,46,347,76,318,106,140,136,209,166,94,196,265,226,68,256,107,286,35,,,,,,
17,528,47,170,77,155,107,511,137,145,167,98,197,670,227,128,257,350,287,318,,,,,,
18,604,48,111,78,85,108,413,138,166,168,193,198,159,228,115,258,205,288,47,,,,,,
19,56,49,59,79,10,109,102,139,45,169,33,199,23,229,20,259,20,289,73,,,,,,
20,578,50,57,80,142,110,81,140,30,170,124,200,60,230,112,260,21,290,331,,,,,,
21,110,51,68,81,45,111,485,141,85,171,669,201,209,231,85,261,540,291,517,,,,,,
22,85,52,221,82,250,112,32,142,431,172,81,202,62,232,19,262,230,292,65,,,,,,
23,235,53,489,83,84,113,31,143,53,173,215,203,100,233,69,263,199,293,175,,,,,,
24,65,54,222,84,79,114,276,144,210,174,55,204,605,234,163,264,195,294,286,,,,,,
25,461,55,58,85,71,115,568,145,193,175,269,205,112,235,14,265,67,295,550,,,,,,
26,35,56,270,86,672,116,67,146,45,176,160,206,128,236,363,266,288,296,115,,,,,,
27,15,57,25,87,690,117,46,147,110,177,70,207,287,237,291,267,61,297,133,,,,,,
28,470,58,113,88,196,118,170,148,98,178,105,208,437,238,135,268,40,298,30,,,,,,
29,78,59,237,89,114,119,643,149,100,179,321,209,280,239,50,269,231,299,197,,,,,,
30,31,60,12,90,178,120,153,150,155,180,83,210,131,240,86,270,416,300,468,,,,,,
Centre:,360807,KENDRIYA,VIDYALAYA,NO.,2,"BOLANGIR,",KENDRIYA,VIDYALAYA,NO.2,BOLANGIR,OPPO,TO,NEW,PALACE,SHASTRI,NAGAR,"BOLANGIR,","BALANGIR,",ODISHA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,107,331,318,361,5,391,81,421,632,,,,,,,,,,,,,,,,
302,227,332,65,362,85,392,111,422,256,,,,,,,,,,,,,,,,
303,135,333,153,363,278,393,103,423,450,,,,,,,,,,,,,,,,
304,189,334,116,364,225,394,226,424,184,,,,,,,,,,,,,,,,
305,504,335,578,365,118,395,136,,,,,,,,,,,,,,,,,,
306,508,336,11,366,606,396,149,,,,,,,,,,,,,,,,,,
307,100,337,152,367,65,397,132,,,,,,,,,,,,,,,,,,
308,20,338,410,368,102,398,50,,,,,,,,,,,,,,,,,,
309,49,339,132,369,631,399,80,,,,,,,,,,,,,,,,,,
310,50,340,561,370,99,400,494,,,,,,,,,,,,,,,,,,
311,142,341,123,371,42,401,50,,,,,,,,,,,,,,,,,,
312,122,342,186,372,241,402,410,,,,,,,,,,,,,,,,,,
313,103,343,583,373,146,403,217,,,,,,,,,,,,,,,,,,
314,606,344,240,374,180,404,437,,,,,,,,,,,,,,,,,,
315,53,345,65,375,105,405,392,,,,,,,,,,,,,,,,,,
316,516,346,292,376,37,406,185,,,,,,,,,,,,,,,,,,
317,627,347,67,377,147,407,115,,,,,,,,,,,,,,,,,,
318,587,348,135,378,257,408,70,,,,,,,,,,,,,,,,,,
319,344,349,312,379,234,409,251,,,,,,,,,,,,,,,,,,
320,162,350,454,380,103,410,439,,,,,,,,,,,,,,,,,,
321,80,351,399,381,87,411,350,,,,,,,,,,,,,,,,,,
322,64,352,574,382,137,412,58,,,,,,,,,,,,,,,,,,
323,108,353,140,383,593,413,220,,,,,,,,,,,,,,,,,,
324,193,354,600,384,151,414,172,,,,,,,,,,,,,,,,,,
325,533,355,40,385,56,415,166,,,,,,,,,,,,,,,,,,
326,198,356,245,386,40,416,27,,,,,,,,,,,,,,,,,,
327,51,357,159,387,412,417,588,,,,,,,,,,,,,,,,,,
328,130,358,400,388,395,418,168,,,,,,,,,,,,,,,,,,
329,307,359,599,389,153,419,37,,,,,,,,,,,,,,,,,,
330,131,360,520,390,186,420,36,,,,,,,,,,,,,,,,,,
