0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"SIRMAUR,",HIMACHAL,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,322,31,155,61,84,91,218,121,169,151,130,181,136,211,158,241,405,271,172,,,,,,,,
2,125,32,328,62,213,92,325,122,124,152,189,182,120,212,268,242,359,272,393,,,,,,,,
3,420,33,128,63,229,93,484,123,336,153,232,183,20,213,246,243,402,273,318,,,,,,,,
4,356,34,145,64,187,94,277,124,50,154,522,184,378,214,189,244,24,274,194,,,,,,,,
5,472,35,56,65,603,95,370,125,147,155,123,185,131,215,157,245,5,275,98,,,,,,,,
6,70,36,292,66,41,96,83,126,433,156,220,186,416,216,100,246,263,276,225,,,,,,,,
7,141,37,150,67,210,97,583,127,495,157,190,187,110,217,330,247,286,277,17,,,,,,,,
8,67,38,109,68,108,98,101,128,138,158,666,188,204,218,45,248,150,278,319,,,,,,,,
9,567,39,405,69,122,99,107,129,111,159,158,189,114,219,202,249,73,279,199,,,,,,,,
10,320,40,406,70,216,100,134,130,392,160,216,190,101,220,306,250,124,280,110,,,,,,,,
11,132,41,230,71,121,101,270,131,385,161,46,191,107,221,155,251,295,281,53,,,,,,,,
12,50,42,624,72,293,102,207,132,113,162,412,192,287,222,126,252,87,282,136,,,,,,,,
13,226,43,151,73,30,103,164,133,117,163,84,193,265,223,305,253,326,283,86,,,,,,,,
14,78,44,214,74,62,104,91,134,303,164,199,194,121,224,159,254,353,284,-28,,,,,,,,
15,159,45,152,75,420,105,105,135,379,165,423,195,75,225,125,255,152,285,89,,,,,,,,
16,414,46,458,76,130,106,150,136,270,166,358,196,300,226,134,256,133,286,395,,,,,,,,
17,202,47,105,77,187,107,538,137,139,167,28,197,431,227,323,257,501,287,205,,,,,,,,
18,113,48,350,78,226,108,120,138,234,168,584,198,86,228,546,258,167,288,408,,,,,,,,
19,110,49,422,79,100,109,146,139,24,169,259,199,155,229,54,259,402,289,606,,,,,,,,
20,227,50,135,80,266,110,368,140,95,170,391,200,450,230,115,260,22,290,221,,,,,,,,
21,197,51,91,81,64,111,457,141,302,171,43,201,162,231,305,261,123,291,487,,,,,,,,
22,190,52,70,82,234,112,135,142,569,172,135,202,531,232,47,262,123,292,181,,,,,,,,
23,399,53,80,83,167,113,90,143,529,173,178,203,197,233,52,263,344,293,138,,,,,,,,
24,315,54,278,84,118,114,433,144,409,174,206,204,380,234,67,264,23,294,467,,,,,,,,
25,484,55,347,85,188,115,162,145,149,175,250,205,87,235,120,265,342,295,160,,,,,,,,
26,73,56,458,86,167,116,115,146,213,176,164,206,293,236,184,266,622,296,118,,,,,,,,
27,89,57,234,87,164,117,245,147,121,177,152,207,172,237,380,267,249,297,365,,,,,,,,
28,149,58,72,88,100,118,-5,148,235,178,254,208,211,238,88,268,379,298,371,,,,,,,,
29,168,59,214,89,61,119,359,149,32,179,627,209,115,239,99,269,193,299,66,,,,,,,,
30,174,60,89,90,238,120,249,150,80,180,178,210,359,240,565,270,55,300,105,,,,,,,,
Centre:,240801,DR.,YASHWANT,SINGH,PARMAR,GOVT.,PG,"COLLEGE,",DR.,YASHWANT,SINGH,PARMAR,GOVT.,PG,COLLEGE,NAHAN,DISTT.,SIRMAUR,PIN,CODE,"173001,",NEET,(UG),2024,Page,No.,2
"SIRMAUR,",HIMACHAL,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,133,331,435,361,5,391,134,421,521,451,105,481,510,511,307,,,,,,,,,,,,
302,391,332,155,362,442,392,194,422,207,452,215,482,-8,512,279,,,,,,,,,,,,
303,346,333,436,363,87,393,492,423,504,453,125,483,325,513,198,,,,,,,,,,,,
304,184,334,231,364,262,394,162,424,286,454,162,484,140,514,390,,,,,,,,,,,,
305,505,335,46,365,136,395,331,425,180,455,451,485,307,515,246,,,,,,,,,,,,
306,204,336,218,366,549,396,75,426,205,456,119,486,309,,,,,,,,,,,,,,
307,425,337,45,367,386,397,546,427,253,457,333,487,70,,,,,,,,,,,,,,
308,98,338,291,368,85,398,131,428,127,458,398,488,336,,,,,,,,,,,,,,
309,126,339,165,369,50,399,86,429,172,459,324,489,109,,,,,,,,,,,,,,
310,168,340,127,370,269,400,313,430,71,460,171,490,97,,,,,,,,,,,,,,
311,191,341,399,371,59,401,493,431,143,461,85,491,165,,,,,,,,,,,,,,
312,84,342,86,372,412,402,436,432,639,462,220,492,265,,,,,,,,,,,,,,
313,130,343,200,373,61,403,111,433,241,463,245,493,623,,,,,,,,,,,,,,
314,337,344,90,374,59,404,585,434,159,464,382,494,276,,,,,,,,,,,,,,
315,85,345,251,375,302,405,132,435,222,465,304,495,188,,,,,,,,,,,,,,
316,357,346,337,376,105,406,359,436,55,466,544,496,97,,,,,,,,,,,,,,
317,602,347,143,377,122,407,313,437,107,467,40,497,309,,,,,,,,,,,,,,
318,129,348,171,378,67,408,212,438,218,468,428,498,105,,,,,,,,,,,,,,
319,145,349,169,379,200,409,248,439,125,469,132,499,112,,,,,,,,,,,,,,
320,162,350,502,380,80,410,349,440,42,470,426,500,80,,,,,,,,,,,,,,
321,426,351,139,381,166,411,99,441,63,471,118,501,104,,,,,,,,,,,,,,
322,218,352,61,382,586,412,389,442,93,472,95,502,235,,,,,,,,,,,,,,
323,271,353,231,383,327,413,63,443,146,473,312,503,503,,,,,,,,,,,,,,
324,576,354,515,384,144,414,177,444,196,474,172,504,516,,,,,,,,,,,,,,
325,123,355,127,385,455,415,39,445,555,475,84,505,309,,,,,,,,,,,,,,
326,475,356,96,386,77,416,681,446,147,476,411,506,110,,,,,,,,,,,,,,
327,120,357,210,387,484,417,79,447,29,477,199,507,242,,,,,,,,,,,,,,
328,179,358,206,388,178,418,337,448,470,478,153,508,90,,,,,,,,,,,,,,
329,216,359,63,389,382,419,137,449,102,479,92,509,102,,,,,,,,,,,,,,
