0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,203,31,131,61,114,91,8,121,488,151,49,181,65,211,94,241,214,271,186,,,,,,
2,355,32,75,62,329,92,16,122,277,152,397,182,244,212,104,242,70,272,171,,,,,,
3,68,33,311,63,26,93,370,123,395,153,59,183,74,213,16,243,85,273,35,,,,,,
4,345,34,62,64,152,94,218,124,483,154,78,184,37,214,391,244,428,274,54,,,,,,
5,46,35,80,65,129,95,29,125,431,155,71,185,208,215,397,245,65,275,327,,,,,,
6,78,36,41,66,203,96,110,126,316,156,197,186,41,216,90,246,256,276,80,,,,,,
7,109,37,51,67,45,97,45,127,142,157,90,187,261,217,48,247,546,277,103,,,,,,
8,52,38,323,68,182,98,126,128,55,158,112,188,38,218,40,248,185,278,30,,,,,,
9,43,39,99,69,515,99,160,129,216,159,41,189,401,219,595,249,69,279,41,,,,,,
10,60,40,193,70,128,100,496,130,120,160,136,190,383,220,624,250,115,280,279,,,,,,
11,184,41,25,71,56,101,172,131,97,161,45,191,20,221,75,251,367,281,103,,,,,,
12,35,42,85,72,86,102,295,132,619,162,43,192,64,222,399,252,440,282,31,,,,,,
13,204,43,401,73,11,103,-10,133,173,163,133,193,70,223,55,253,80,283,221,,,,,,
14,284,44,110,74,52,104,55,134,-7,164,0,194,77,224,85,254,73,284,86,,,,,,
15,428,45,35,75,357,105,620,135,70,165,186,195,125,225,200,255,230,285,156,,,,,,
16,128,46,211,76,79,106,96,136,130,166,69,196,23,226,96,256,44,286,108,,,,,,
17,214,47,90,77,6,107,165,137,-9,167,208,197,40,227,65,257,118,287,103,,,,,,
18,93,48,85,78,323,108,145,138,101,168,101,198,270,228,311,258,27,288,65,,,,,,
19,86,49,182,79,55,109,190,139,136,169,49,199,201,229,243,259,249,289,338,,,,,,
20,415,50,567,80,209,110,200,140,52,170,13,200,86,230,273,260,61,290,82,,,,,,
21,102,51,80,81,142,111,216,141,140,171,301,201,248,231,35,261,34,291,190,,,,,,
22,597,52,95,82,331,112,63,142,85,172,429,202,69,232,106,262,105,292,345,,,,,,
23,281,53,428,83,116,113,24,143,90,173,155,203,41,233,234,263,61,293,185,,,,,,
24,141,54,306,84,430,114,217,144,18,174,70,204,52,234,338,264,71,294,245,,,,,,
25,58,55,95,85,199,115,100,145,80,175,445,205,96,235,72,265,167,295,92,,,,,,
26,95,56,76,86,574,116,126,146,67,176,244,206,74,236,305,266,75,296,56,,,,,,
27,626,57,89,87,55,117,110,147,444,177,95,207,45,237,75,267,68,297,300,,,,,,
28,244,58,56,88,115,118,75,148,460,178,105,208,97,238,314,268,76,298,122,,,,,,
29,172,59,10,89,80,119,50,149,72,179,117,209,264,239,128,269,70,299,66,,,,,,
30,258,60,61,90,25,120,265,150,98,180,245,210,32,240,113,270,79,300,250,,,,,,
Centre:,300338,MATA,GUJRI,COLLEGE,OF,PROFESSIONAL,"STUDIES,",MATA,GUJRI,BRTS,BUS,"STOP,",A.B.,"ROAD,",NEAR,"BHAWARKUWA,","INDORE,",MADHYA,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,186,331,74,361,100,391,38,421,13,,,,,,,,,,,,,,,,
302,329,332,72,362,85,392,134,422,71,,,,,,,,,,,,,,,,
303,94,333,292,363,159,393,77,423,273,,,,,,,,,,,,,,,,
304,49,334,71,364,35,394,18,424,272,,,,,,,,,,,,,,,,
305,237,335,68,365,40,395,120,425,103,,,,,,,,,,,,,,,,
306,120,336,95,366,56,396,394,426,369,,,,,,,,,,,,,,,,
307,179,337,35,367,22,397,161,427,528,,,,,,,,,,,,,,,,
308,65,338,337,368,161,398,43,428,35,,,,,,,,,,,,,,,,
309,67,339,249,369,160,399,405,429,337,,,,,,,,,,,,,,,,
310,188,340,313,370,114,400,40,430,25,,,,,,,,,,,,,,,,
311,275,341,75,371,74,401,112,431,-9,,,,,,,,,,,,,,,,
312,50,342,103,372,35,402,91,,,,,,,,,,,,,,,,,,
313,217,343,158,373,21,403,291,,,,,,,,,,,,,,,,,,
314,40,344,61,374,235,404,59,,,,,,,,,,,,,,,,,,
315,222,345,84,375,79,405,41,,,,,,,,,,,,,,,,,,
316,390,346,411,376,42,406,65,,,,,,,,,,,,,,,,,,
317,15,347,390,377,115,407,6,,,,,,,,,,,,,,,,,,
318,418,348,85,378,132,408,155,,,,,,,,,,,,,,,,,,
319,110,349,56,379,126,409,307,,,,,,,,,,,,,,,,,,
320,33,350,50,380,556,410,79,,,,,,,,,,,,,,,,,,
321,59,351,28,381,215,411,153,,,,,,,,,,,,,,,,,,
322,46,352,269,382,75,412,174,,,,,,,,,,,,,,,,,,
323,43,353,43,383,11,413,259,,,,,,,,,,,,,,,,,,
324,147,354,84,384,185,414,257,,,,,,,,,,,,,,,,,,
325,76,355,161,385,364,415,115,,,,,,,,,,,,,,,,,,
326,-3,356,76,386,85,416,32,,,,,,,,,,,,,,,,,,
327,199,357,355,387,62,417,107,,,,,,,,,,,,,,,,,,
328,396,358,133,388,50,418,24,,,,,,,,,,,,,,,,,,
329,215,359,51,389,290,419,41,,,,,,,,,,,,,,,,,,
330,80,360,61,390,182,420,328,,,,,,,,,,,,,,,,,,
